english	localized	language
a	a	ky_Cyrl
access	кирүү	ky_Cyrl
ack	ack	ky_Cyrl
activate	activate	ky_Cyrl
active	активдүү	ky_Cyrl
add	Кошуу	ky_Cyrl
addend	addend	ky_Cyrl
addr	addr	ky_Cyrl
addralign	addralign	ky_Cyrl
address	address	ky_Cyrl
advanced	Кеңейтилген	ky_Cyrl
af	af	ky_Cyrl
after	after	ky_Cyrl
align	Түздөө	ky_Cyrl
aligned	aligned	ky_Cyrl
alignment	alignment	ky_Cyrl
all	all	ky_Cyrl
alloc	alloc	ky_Cyrl
allocate	allocate	ky_Cyrl
allocated	allocated	ky_Cyrl
am	am	ky_Cyrl
amd	amd	ky_Cyrl
amount	amount	ky_Cyrl
and	and	ky_Cyrl
append	append	ky_Cyrl
args	args	ky_Cyrl
argument	argument	ky_Cyrl
arguments	arguments	ky_Cyrl
arp	arp	ky_Cyrl
arp콘솔	arp콘솔	ky_Cyrl
array	Массив	ky_Cyrl
assembly	assembly	ky_Cyrl
at	at	ky_Cyrl
ata	ata	ky_Cyrl
atime	atime	ky_Cyrl
attachment	attachment	ky_Cyrl
attempts	attempts	ky_Cyrl
attr	attr	ky_Cyrl
attribute	атрибут	ky_Cyrl
attributes	attributes	ky_Cyrl
aux	aux	ky_Cyrl
avail	avail	ky_Cyrl
available	Жеткиликтүүсү	ky_Cyrl
b	b	ky_Cyrl
ba	ba	ky_Cyrl
back	Артка	ky_Cyrl
backend	backend	ky_Cyrl
backup	backup	ky_Cyrl
bar	Панель	ky_Cyrl
base	base	ky_Cyrl
be	be	ky_Cyrl
bh	bh	ky_Cyrl
big	big	ky_Cyrl
bind	bind	ky_Cyrl
bios	bios	ky_Cyrl
bit	bit	ky_Cyrl
bitmap	bitmap	ky_Cyrl
bitmasp	bitmasp	ky_Cyrl
bits	bits	ky_Cyrl
blksize	blksize	ky_Cyrl
block	Блок	ky_Cyrl
blocked	blocked	ky_Cyrl
blocking	blocking	ky_Cyrl
blocks	blocks	ky_Cyrl
boot	boot	ky_Cyrl
bootable	bootable	ky_Cyrl
bootloader	bootloader	ky_Cyrl
bound	bound	ky_Cyrl
bpb	bpb	ky_Cyrl
break	break	ky_Cyrl
brk	brk	ky_Cyrl
broadcast	broadcast	ky_Cyrl
buf	buf	ky_Cyrl
buffer	buffer	ky_Cyrl
buffers	buffers	ky_Cyrl
bufptr	bufptr	ky_Cyrl
bus	bus	ky_Cyrl
button	button	ky_Cyrl
buttons	buttons	ky_Cyrl
by	by	ky_Cyrl
byte	byte	ky_Cyrl
bytes	Байт	ky_Cyrl
c	c	ky_Cyrl
cache	cache	ky_Cyrl
call	call	ky_Cyrl
candidate	candidate	ky_Cyrl
cap	cap	ky_Cyrl
capable	capable	ky_Cyrl
card	card	ky_Cyrl
central	central	ky_Cyrl
char	char	ky_Cyrl
chdir	chdir	ky_Cyrl
check	check	ky_Cyrl
checked	checked	ky_Cyrl
checksum	checksum	ky_Cyrl
child	тукум	ky_Cyrl
chunk	chunk	ky_Cyrl
class	class	ky_Cyrl
clear	Тзл	ky_Cyrl
cloexec	cloexec	ky_Cyrl
clone	clone	ky_Cyrl
close	Жабуу	ky_Cyrl
cluster	cluster	ky_Cyrl
cmp	cmp	ky_Cyrl
code	code	ky_Cyrl
col	col	ky_Cyrl
color	color	ky_Cyrl
colordepth	colordepth	ky_Cyrl
command	Команда	ky_Cyrl
commandport	commandport	ky_Cyrl
common	common	ky_Cyrl
component	component	ky_Cyrl
connect	Туташуу	ky_Cyrl
connected	connected	ky_Cyrl
console	console	ky_Cyrl
constant	constant	ky_Cyrl
contains	contains	ky_Cyrl
contents	Мазмун	ky_Cyrl
control	control	ky_Cyrl
controller	controller	ky_Cyrl
coordinate	coordinate	ky_Cyrl
copies	copies	ky_Cyrl
copy	Көчүрүү	ky_Cyrl
count	count	ky_Cyrl
cow	cow	ky_Cyrl
cpu	БП	ky_Cyrl
cpustate	cpustate	ky_Cyrl
cpy	cpy	ky_Cyrl
cr	cr	ky_Cyrl
creat	creat	ky_Cyrl
create	create	ky_Cyrl
crtc	crtc	ky_Cyrl
cs	cs	ky_Cyrl
ctime	ctime	ky_Cyrl
cur	cur	ky_Cyrl
current	current	ky_Cyrl
cursor	cursor	ky_Cyrl
cylinder	cylinder	ky_Cyrl
d	d	ky_Cyrl
data	data	ky_Cyrl
databuffer	databuffer	ky_Cyrl
datagram	datagram	ky_Cyrl
dataport	dataport	ky_Cyrl
date	date	ky_Cyrl
deactivate	deactivate	ky_Cyrl
deactive	deactive	ky_Cyrl
debug	debug	ky_Cyrl
decrement	decrement	ky_Cyrl
default	Жарыяланбас	ky_Cyrl
delete	Өчүрүү	ky_Cyrl
delta	delta	ky_Cyrl
depth	depth	ky_Cyrl
desc	desc	ky_Cyrl
descr	descr	ky_Cyrl
description	Баяндамасы	ky_Cyrl
descriptor	descriptor	ky_Cyrl
descriptors	descriptors	ky_Cyrl
descsz	descsz	ky_Cyrl
destination	destination	ky_Cyrl
destroy	destroy	ky_Cyrl
dev	dev	ky_Cyrl
device	Түзүлүшү	ky_Cyrl
diff	diff	ky_Cyrl
