original	localized	language
Activate	Activate	ti
ActivateAll	Activateall	ti
Active	Active	ti
ActiveInterruptManager	Activeinterruptmanager	ti
ActiveMemoryManager	Activememorymanager	ti
Add	Add	ti
AddDriver	Adddriver	ti
AddRunnableThread	Addrunnablethread	ti
AddTask	Addtask	ti
AddThread	Addthread	ti
Address	Address	ti
AlignedMalloc	Alignedmalloc	ti
AlignmentCheck	Alignmentcheck	ti
AllocateBlock	Allocateblock	ti
AllocatePID	Allocatepid	ti
AmountOfMemory	Amountofmemory	ti
ArrayToUint16	Arraytounsignedinteger16	ti
ArrayToUint32	Arraytounsignedinteger32	ti
ArrayToUint48	Arraytounsignedinteger48	ti
ArrayToUint48_BE	Arraytounsignedinteger48be	ti
ArrayToUint64	Arraytounsignedinteger64	ti
Atime	Atime	ti
AtimeNsec	Atimensec	ti
BLOCKS_PER_BYTE	Blockperbyte	ti
BLOCK_SIZE	Blocksize	ti
Backend	Backend	ti
BaseAddr	Baseaddress	ti
Bind	Bind	ti
Blksize	Blksize	ti
Blocked	Blocked	ti
BlockedState	Blockedstate	ti
Blocks	Block	ti
BoundRangeExceeded	Boundrangeexceeded	ti
BroadcastMacAddress	Broadcastmacaddress	ti
BytesPerSector	Bytespersector	ti
BytesToString	Bytestostring	ti
Checksum	Checksum	ti
Clear	Clear	ti
Clone	Clone	ti
CloneAddressSpaceCOW	Cloneaddressspacecow	ti
Connect	Connect	ti
ContainsCoordinate	Containscoordinate	ti
CopyPageFrameBlock	Copypageframeblock	ti
CpuState	Cpustate	ti
Create	Create	ti
CreateFromData	Createfromdata	ti
CreateFromFunction	Createfromfunction	ti
CreatePtrFromFunction	Createpointerfromfunction	ti
Cs	Cs	ti
Ctime	Ctime	ti
CtimeNsec	Ctimensec	ti
CurrentPID	Currentpid	ti
CurrentParentPID	Currentparentpid	ti
Data	Data	ti
Deactivate	Deactivate	ti
Deactive	Deactive	ti
Decrement	Decrement	ti
Delete	Delete	ti
DescriptorPrivilegeLevel	Descriptorprivilegelevel	ti
DescriptorType	Descriptortype	ti
Destroy	Destroy	ti
Dev	Device	ti
DeviceHasFunctions	Devicehasfunctions	ti
DeviceNotAvailable	Devicenotavailable	ti
Device_id	Deviceid	ti
DisableInt	Disableint	ti
Disconnect	Disconnect	ti
DivideByZero	Dividebyzero	ti
DoHandleInterrupt	Dohandleinterrupt	ti
DoubleFault	Doublefault	ti
Draw	Draw	ti
DriverManager	Drivermanager	ti
Ds	Ds	ti
Dynamic	Dynamic	ti
E2BIG	E2big	ti
EACCES	Eacces	ti
EADDRINUSE	Eaddrinuse	ti
EAFNOSUPPORT	Eafnosupport	ti
EAGAIN	Eagain	ti
EBADF	Ebadf	ti
EBUSY	Ebusy	ti
ECHILD	Echild	ti
EEXIST	Eexist	ti
EFAULT	Efault	ti
EFBIG	Efbig	ti
EINTR	Eintr	ti
EINVAL	Einval	ti
EIO	Eio	ti
EISDIR	Eisdir	ti
EMFILE	Emfile	ti
EMSGSIZE	Emsgsize	ti
ENETUNREACH	Enetunreach	ti
ENFILE	Enfile	ti
ENODEV	Enodev	ti
ENOENT	Enoent	ti
ENOEXEC	Enoexec	ti
ENOMEM	Enomem	ti
ENOSPC	Enospc	ti
ENOSYS	Enosys	ti
ENOTCONN	Enotconn	ti
ENOTDIR	Enotdir	ti
ENOTTY	Enotty	ti
EOPNOTSUPP	Eopnotsupp	ti
EPERM	Eperm	ti
EPROTONOSUPPORT	Eprotonosupport	ti
ERANGE	Erange	ti
EROFS	Erofs	ti
ESPIPE	Espipe	ti
ESRCH	Esrch	ti
Eax	Eax	ti
Ebp	Ebp	ti
Ebx	Ebx	ti
Ecx	Ecx	ti
Edi	Edi	ti
Edx	Edx	ti
Eflags	Eflags	ti
Eip	Eip	ti
Elf	Elf	ti
Elf32Dyn	Elf32dyn	ti
Elf32Note	Elf32note	ti
Elf32Rel	Elf32rel	ti
Elf32Rela	Elf32rela	ti
Elf32Sym	Elf32sym	ti
ElfHeader	Elfheader	ti
ElfProgramHeader	Elfprogramheader	ti
ElfSectionHeader	Elfsectionheader	ti
EnablePaging	Enablepaging	ti
Enabled	Enabled	ti
EntryNumber	Entrynumber	ti
EqualBytes	Equalbytes	ti
Es	Es	ti
Esi	Esi	ti
Esp	Esp	ti
FPUBuffer	Fpubuffer	ti
FPUOffset	Fpuoffset	ti
Family	Family	ti
FileName	Filename	ti
Fill	Fill	ti
FillRectangle	Fillrectangle	ti
First	First	ti
FirstFree	Firstfree	ti
FirstFreeSize	Firstfreesize	ti
Flags	Flags	ti
FloatingPointException	Floatingpointexception	ti
Flush	Flush	ti
FlushTlsTable	Flushtlstable	ti
Focussable	Focussable	ti
Free	Free	ti
Fs	Fs	ti
GB	Gb	ti
GDT_ENTRIES	Gdtentry	ti
GOT	Got	ti
GPFException	Gpfexception	ti
GatewayIP	Gatewayip	ti
GdtAddressHigh	Gdtaddresshigh	ti
GdtAddressLow	Gdtaddresslow	ti
GdtDescriptor	Gdtdescriptor	ti
GdtEntry	Gdtentry_2	ti
GdtSize	Gdtsize	ti
GetAt	Getat	ti
GetBackend	Getbackend	ti
GetBaseAddressRegister	Getbaseaddressregister	ti
GetBitmaspSize	Getbitmaspsize	ti
GetBytesFromPtr	Getbytesfrompointer	ti
GetCR0	Getcr0	ti
GetCR2	Getcr2	ti
GetCR3	Getcr3	ti
GetCR4	Getcr4	ti
GetColorIndex	Getcolorindex	ti
GetDeviceDescriptor	Getdevicedescriptor	ti
GetDriver	Getdriver	ti
GetESP0	Getesp0	ti
GetEntry	Getentry	ti
GetFileSize	Getfilesize	ti
GetFocus	Getfocus	ti
GetFrameBufferSegment	Getframebuffersegment	ti
GetFuncPtrFromPtr	Getfuncpointerfrompointer	ti
GetFunctionName	Getfunctionname	ti
GetHandler	Gethandler	ti
GetIPAddress	Getipaddress	ti
GetMACAddress	Getmacaddress	ti
GetMACFromCache	Getmacfromcache	ti
GetNextReadyThread	Getnextreadythread	ti
GetNodeAt	Getnodeat	ti
GetProvider	Providerget	ti
GetSS0	Getss0	ti
GetStr	Getstr	ti
GetUint32ArrayFromPtr	Getunsignedinteger32arrayfrompointer	ti
GetUintptrArrayFromPtr	Getunsignedintegerpointerarrayfrompointer	ti
GetValue	Getvalue	ti
GetValueInPageDir	Getvalueinpagedirectory	ti
Gid	Gid	ti
Gs	Gs	ti
HandleException	Handleexception	ti
HandleFatalInterruptFrame	Handlefatalinterruptframe	ti
HandleInterrupt	Handleinterrupt	ti
HandleInterrupt1	Handleinterrupt1	ti
HandleUserDatagramProtocolMessage	Handleuserdatagramprotocolmessage	ti
IDT_DESC_PRESENT	Idtdescriptorpresent	ti
IDT_INTERRUPT_GATE	Idtinterruptgate	ti
IDriver	IDriver	ti
IEtherFrameHandler	IEthernetframehandler	ti
IInternetProtocolHandler	IInternetprotocolhandler	ti
IInterruptHandler	IInterrupthandler	ti
IKeyboardEventHandler	IKeyboardeventhandler	ti
IMouseEventHandler	IMouseeventhandler	ti
IPCIControllerHandler	Ipcicontrollerhandler	ti
IPCache	Ipcache	ti
IP_BE	Ipnetworkbyteorder	ti
IRawDataHandler	IRawdatahandler	ti
ITimerEventHandler	ITimereventhandler	ti
IUserDatagramProtocolHandler	IUserdatagramprotocolhandler	ti
IUserDatagramProtocolSocket	IUserdatagramprotocolsocket	ti
