original	localized	language
Activate	A激活	zh_Hans
ActivateAll	A激活全部	zh_Hans
Active	A活跃	zh_Hans
ActiveInterruptManager	A活跃中断管理器	zh_Hans
ActiveMemoryManager	A活跃内存管理器	zh_Hans
Add	A添加	zh_Hans
AddDriver	A添加驱动程序	zh_Hans
AddRunnableThread	A添加runnable线程	zh_Hans
AddTask	A添加任务	zh_Hans
AddThread	A添加线程	zh_Hans
Address	Address	zh_Hans
AlignedMalloc	Alignedmalloc	zh_Hans
AlignmentCheck	Alignmentcheck	zh_Hans
AllocateBlock	Allocate块	zh_Hans
AllocatePID	Allocate进程号	zh_Hans
AmountOfMemory	A总量of内存	zh_Hans
ArrayToUint16	A数组tounsignedinteger16	zh_Hans
ArrayToUint32	A数组tounsignedinteger32	zh_Hans
ArrayToUint48	A数组tounsignedinteger48	zh_Hans
ArrayToUint48_BE	A数组tounsignedinteger48be	zh_Hans
ArrayToUint64	A数组tounsignedinteger64	zh_Hans
Atime	Atime	zh_Hans
AtimeNsec	Atimensec	zh_Hans
BLOCKS_PER_BYTE	B块per字节	zh_Hans
BLOCK_SIZE	B块大小	zh_Hans
Backend	Backend	zh_Hans
BaseAddr	Baseaddress	zh_Hans
Bind	B绑定	zh_Hans
Blksize	Blksize	zh_Hans
Blocked	Blocked	zh_Hans
BlockedState	Blocked状态	zh_Hans
Blocks	B块	zh_Hans
BoundRangeExceeded	Bound范围exceeded	zh_Hans
BroadcastMacAddress	Broadcastmacaddress	zh_Hans
BytesPerSector	B字节persector	zh_Hans
BytesToString	B字节to字符串	zh_Hans
Checksum	Checksum	zh_Hans
Clear	C清除	zh_Hans
Clone	Clone	zh_Hans
CloneAddressSpaceCOW	Cloneaddress空格cow	zh_Hans
Connect	C连接	zh_Hans
ContainsCoordinate	Containscoordinate	zh_Hans
CopyPageFrameBlock	C复制页帧块	zh_Hans
CpuState	Cpu状态	zh_Hans
Create	C创建	zh_Hans
CreateFromData	C创建from数据	zh_Hans
CreateFromFunction	C创建from函数	zh_Hans
CreatePtrFromFunction	C创建指针from函数	zh_Hans
Cs	Cs	zh_Hans
Ctime	Ctime	zh_Hans
CtimeNsec	Ctimensec	zh_Hans
CurrentPID	C当前进程号	zh_Hans
CurrentParentPID	C当前parent进程号	zh_Hans
Data	Data	zh_Hans
Deactivate	D禁用	zh_Hans
Deactive	Deactive	zh_Hans
Decrement	Decrement	zh_Hans
Delete	D删除	zh_Hans
DescriptorPrivilegeLevel	Descriptorprivilegelevel	zh_Hans
DescriptorType	Descriptor类型	zh_Hans
Destroy	D摧毁	zh_Hans
Dev	D设备	zh_Hans
DeviceHasFunctions	D设备哈斯区函数	zh_Hans
DeviceNotAvailable	D设备not可用	zh_Hans
Device_id	D设备id	zh_Hans
DisableInt	D禁用整型	zh_Hans
Disconnect	D断开	zh_Hans
DivideByZero	D除法by零	zh_Hans
DoHandleInterrupt	Do控制器中断	zh_Hans
DoubleFault	D双精度故障	zh_Hans
Draw	Draw	zh_Hans
