original	localized	language
Activate	Activate	tk_Latn
ActivateAll	Activateall	tk_Latn
Active	Active	tk_Latn
ActiveInterruptManager	Activeinterruptmanager	tk_Latn
ActiveMemoryManager	Activememorymanager	tk_Latn
Add	Ekle	tk_Latn
AddDriver	Ekledriver	tk_Latn
AddRunnableThread	Eklerunnablethread	tk_Latn
AddTask	Ekletask	tk_Latn
AddThread	Eklethread	tk_Latn
Address	Address	tk_Latn
AlignedMalloc	Alignedmalloc	tk_Latn
AlignmentCheck	Alignmentcheck	tk_Latn
AllocateBlock	Allocateblock	tk_Latn
AllocatePID	Allocatepid	tk_Latn
AmountOfMemory	Amountofmemory	tk_Latn
ArrayToUint16	Arraytounsignedinteger16	tk_Latn
ArrayToUint32	Arraytounsignedinteger32	tk_Latn
ArrayToUint48	Arraytounsignedinteger48	tk_Latn
ArrayToUint48_BE	Arraytounsignedinteger48be	tk_Latn
ArrayToUint64	Arraytounsignedinteger64	tk_Latn
Atime	Atime	tk_Latn
AtimeNsec	Atimensec	tk_Latn
BLOCKS_PER_BYTE	Blockperbyte	tk_Latn
BLOCK_SIZE	BlockUlulyk	tk_Latn
Backend	Backend	tk_Latn
BaseAddr	Baseaddress	tk_Latn
Bind	Bind	tk_Latn
Blksize	Blksize	tk_Latn
Blocked	Blocked	tk_Latn
BlockedState	Blockedstate	tk_Latn
Blocks	Block	tk_Latn
BoundRangeExceeded	Boundrangeexceeded	tk_Latn
BroadcastMacAddress	Broadcastmacaddress	tk_Latn
BytesPerSector	Baýtlarpersector	tk_Latn
BytesToString	Baýtlartostring	tk_Latn
Checksum	Checksum	tk_Latn
Clear	Poz	tk_Latn
Clone	Clone	tk_Latn
CloneAddressSpaceCOW	Cloneaddressspacecow	tk_Latn
Connect	Connect	tk_Latn
ContainsCoordinate	Containscoordinate	tk_Latn
CopyPageFrameBlock	Nusgalapageframeblock	tk_Latn
CpuState	Cpustate	tk_Latn
Create	Create	tk_Latn
CreateFromData	Createfromdata	tk_Latn
CreateFromFunction	Createfromfunction	tk_Latn
CreatePtrFromFunction	Createpointerfromfunction	tk_Latn
Cs	Cs	tk_Latn
Ctime	Ctime	tk_Latn
CtimeNsec	Ctimensec	tk_Latn
