english	localized	language
a	a	tk_Latn
access	access	tk_Latn
ack	ack	tk_Latn
activate	activate	tk_Latn
active	active	tk_Latn
add	Ekle	tk_Latn
addend	addend	tk_Latn
addr	addr	tk_Latn
addralign	addralign	tk_Latn
address	address	tk_Latn
advanced	advanced	tk_Latn
af	af	tk_Latn
after	after	tk_Latn
align	align	tk_Latn
aligned	aligned	tk_Latn
alignment	alignment	tk_Latn
all	all	tk_Latn
alloc	alloc	tk_Latn
allocate	allocate	tk_Latn
allocated	allocated	tk_Latn
am	am	tk_Latn
amd	amd	tk_Latn
amount	amount	tk_Latn
and	and	tk_Latn
append	append	tk_Latn
args	args	tk_Latn
argument	argument	tk_Latn
arguments	arguments	tk_Latn
arp	arp	tk_Latn
arp콘솔	arp콘솔	tk_Latn
array	array	tk_Latn
assembly	assembly	tk_Latn
at	at	tk_Latn
ata	ata	tk_Latn
atime	atime	tk_Latn
attachment	attachment	tk_Latn
attempts	attempts	tk_Latn
attr	attr	tk_Latn
attribute	attribute	tk_Latn
attributes	attributes	tk_Latn
aux	aux	tk_Latn
avail	avail	tk_Latn
available	available	tk_Latn
b	b	tk_Latn
ba	ba	tk_Latn
back	Iz	tk_Latn
backend	backend	tk_Latn
backup	backup	tk_Latn
bar	bar	tk_Latn
base	base	tk_Latn
be	be	tk_Latn
bh	bh	tk_Latn
big	big	tk_Latn
bind	bind	tk_Latn
bios	bios	tk_Latn
bit	bit	tk_Latn
bitmap	bitmap	tk_Latn
bitmasp	bitmasp	tk_Latn
bits	bits	tk_Latn
blksize	blksize	tk_Latn
block	block	tk_Latn
blocked	blocked	tk_Latn
blocking	blocking	tk_Latn
blocks	blocks	tk_Latn
boot	boot	tk_Latn
bootable	bootable	tk_Latn
bootloader	bootloader	tk_Latn
bound	bound	tk_Latn
bpb	bpb	tk_Latn
break	break	tk_Latn
brk	brk	tk_Latn
broadcast	broadcast	tk_Latn
buf	buf	tk_Latn
buffer	buffer	tk_Latn
buffers	buffers	tk_Latn
bufptr	bufptr	tk_Latn
bus	bus	tk_Latn
button	button	tk_Latn
buttons	buttons	tk_Latn
by	by	tk_Latn
byte	byte	tk_Latn
bytes	Baýtlar	tk_Latn
c	c	tk_Latn
cache	cache	tk_Latn
call	call	tk_Latn
candidate	candidate	tk_Latn
cap	cap	tk_Latn
capable	capable	tk_Latn
card	card	tk_Latn
central	central	tk_Latn
char	char	tk_Latn
chdir	chdir	tk_Latn
check	check	tk_Latn
checked	checked	tk_Latn
checksum	checksum	tk_Latn
child	child	tk_Latn
chunk	chunk	tk_Latn
class	class	tk_Latn
clear	Poz	tk_Latn
cloexec	cloexec	tk_Latn
clone	clone	tk_Latn
close	Ýap	tk_Latn
cluster	cluster	tk_Latn
cmp	cmp	tk_Latn
code	code	tk_Latn
col	col	tk_Latn
color	color	tk_Latn
colordepth	colordepth	tk_Latn
command	command	tk_Latn
commandport	commandport	tk_Latn
common	common	tk_Latn
component	component	tk_Latn
connect	connect	tk_Latn
connected	connected	tk_Latn
console	console	tk_Latn
constant	constant	tk_Latn
contains	contains	tk_Latn
contents	Mazmunlar	tk_Latn
control	control	tk_Latn
controller	controller	tk_Latn
coordinate	coordinate	tk_Latn
copies	copies	tk_Latn
copy	Nusgala	tk_Latn
count	count	tk_Latn
cow	cow	tk_Latn
cpu	cpu	tk_Latn
cpustate	cpustate	tk_Latn
cpy	cpy	tk_Latn
cr	cr	tk_Latn
creat	creat	tk_Latn
create	create	tk_Latn
crtc	crtc	tk_Latn
cs	cs	tk_Latn
ctime	ctime	tk_Latn
cur	cur	tk_Latn
current	current	tk_Latn
cursor	cursor	tk_Latn
cylinder	cylinder	tk_Latn
d	d	tk_Latn
data	data	tk_Latn
databuffer	databuffer	tk_Latn
datagram	datagram	tk_Latn
dataport	dataport	tk_Latn
date	Taryh	tk_Latn
deactivate	deactivate	tk_Latn
deactive	deactive	tk_Latn
debug	debug	tk_Latn
decrement	decrement	tk_Latn
default	default	tk_Latn
delete	Poz	tk_Latn
delta	delta	tk_Latn
depth	depth	tk_Latn
desc	desc	tk_Latn
descr	descr	tk_Latn
description	Wasp	tk_Latn
descriptor	descriptor	tk_Latn
descriptors	descriptors	tk_Latn
descsz	descsz	tk_Latn
destination	destination	tk_Latn
destroy	destroy	tk_Latn
dev	dev	tk_Latn
device	device	tk_Latn
diff	diff	tk_Latn
digits	digits	tk_Latn
