original	localized	language
Activate	Bật	vi
ActivateAll	BậtTấtcả	vi
Active	Hoạtđộng	vi
ActiveInterruptManager	HoạtđộngGiánđoạnmanager	vi
ActiveMemoryManager	HoạtđộngBộnhớmanager	vi
Add	Thêm	vi
AddDriver	Thêmdriver	vi
AddRunnableThread	Thêmrunnablethread	vi
AddTask	ThêmTácvụ	vi
AddThread	Thêmthread	vi
Address	Address	vi
AlignedMalloc	Alignedmalloc	vi
AlignmentCheck	Alignmentcheck	vi
AllocateBlock	AllocateTắcnghẽn	vi
AllocatePID	Allocatepid	vi
AmountOfMemory	SốtiềntrênBộnhớ	vi
ArrayToUint16	Mảngtounsignedinteger16	vi
ArrayToUint32	Mảngtounsignedinteger32	vi
ArrayToUint48	Mảngtounsignedinteger48	vi
ArrayToUint48_BE	Mảngtounsignedinteger48be	vi
ArrayToUint64	Mảngtounsignedinteger64	vi
Atime	Atime	vi
AtimeNsec	Atimensec	vi
BLOCKS_PER_BYTE	Tắcnghẽnperbyte	vi
BLOCK_SIZE	TắcnghẽnCỡ	vi
Backend	Backend	vi
BaseAddr	Baseaddress	vi
Bind	Bind	vi
Blksize	Blksize	vi
Blocked	Blocked	vi
BlockedState	BlockedTrạngthái	vi
Blocks	Tắcnghẽn	vi
BoundRangeExceeded	BoundPhạmviexceeded	vi
BroadcastMacAddress	Broadcastmacaddress	vi
BytesPerSector	Bytepersector	vi
BytesToString	BytetoCHUỖI	vi
Checksum	Checksum	vi
Clear	Xoá	vi
Clone	Clone	vi
CloneAddressSpaceCOW	Cloneaddressspacecow	vi
Connect	Kếtnối	vi
ContainsCoordinate	Containscoordinate	vi
CopyPageFrameBlock	SaochépTrangframeTắcnghẽn	vi
CpuState	CpuTrạngthái	vi
Create	Create	vi
CreateFromData	Createfromdata	vi
CreateFromFunction	CreatefromHàm	vi
CreatePtrFromFunction	CreateContrỏfromHàm	vi
Cs	Cs	vi
Ctime	Ctime	vi
CtimeNsec	Ctimensec	vi
CurrentPID	Hiệnhànhpid	vi
CurrentParentPID	Hiệnhànhmẹpid	vi
Data	Data	vi
Deactivate	Tắt	vi
Deactive	Deactive	vi
Decrement	Decrement	vi
Delete	Xoá_2	vi
DescriptorPrivilegeLevel	Descriptorprivilegelevel	vi
DescriptorType	DescriptorKiểu	vi
Destroy	Huỷbỏ	vi
Dev	Thiếtbị	vi
