english	localized	language
a	a	si
access	access	si
ack	ack	si
activate	activate	si
active	active	si
add	add	si
addend	addend	si
addr	addr	si
addralign	addralign	si
address	address	si
advanced	advanced	si
af	af	si
after	after	si
align	align	si
aligned	aligned	si
alignment	alignment	si
all	all	si
alloc	alloc	si
allocate	allocate	si
allocated	allocated	si
am	am	si
amd	amd	si
amount	amount	si
and	and	si
append	append	si
args	args	si
argument	argument	si
arguments	arguments	si
arp	arp	si
arp콘솔	arp콘솔	si
array	array	si
assembly	assembly	si
at	at	si
ata	ata	si
atime	atime	si
attachment	attachment	si
attempts	attempts	si
attr	attr	si
attribute	attribute	si
attributes	attributes	si
aux	aux	si
avail	avail	si
available	available	si
b	b	si
ba	ba	si
back	back	si
backend	backend	si
backup	backup	si
bar	bar	si
base	base	si
be	be	si
bh	bh	si
big	big	si
bind	bind	si
bios	bios	si
bit	bit	si
bitmap	bitmap	si
bitmasp	bitmasp	si
bits	bits	si
blksize	blksize	si
block	block	si
blocked	blocked	si
blocking	blocking	si
blocks	blocks	si
boot	boot	si
bootable	bootable	si
bootloader	bootloader	si
bound	bound	si
bpb	bpb	si
break	break	si
brk	brk	si
broadcast	broadcast	si
buf	buf	si
buffer	buffer	si
buffers	buffers	si
bufptr	bufptr	si
bus	bus	si
button	button	si
buttons	buttons	si
by	by	si
byte	byte	si
bytes	bytes	si
c	c	si
cache	cache	si
call	call	si
candidate	candidate	si
cap	cap	si
capable	capable	si
card	card	si
central	central	si
char	char	si
chdir	chdir	si
check	check	si
checked	checked	si
checksum	checksum	si
child	child	si
chunk	chunk	si
class	class	si
clear	clear	si
cloexec	cloexec	si
clone	clone	si
close	close	si
cluster	cluster	si
cmp	cmp	si
code	code	si
col	col	si
color	color	si
colordepth	colordepth	si
command	command	si
commandport	commandport	si
common	common	si
component	component	si
connect	connect	si
connected	connected	si
console	console	si
constant	constant	si
contains	contains	si
contents	අදහස	si
control	control	si
controller	controller	si
coordinate	coordinate	si
copies	copies	si
copy	copy	si
count	count	si
cow	cow	si
cpu	cpu	si
cpustate	cpustate	si
cpy	cpy	si
cr	cr	si
creat	creat	si
create	create	si
crtc	crtc	si
cs	cs	si
ctime	ctime	si
cur	cur	si
current	current	si
cursor	cursor	si
cylinder	cylinder	si
d	d	si
data	data	si
databuffer	databuffer	si
datagram	datagram	si
dataport	dataport	si
date	date	si
deactivate	deactivate	si
deactive	deactive	si
debug	debug	si
decrement	decrement	si
default	default	si
delete	delete	si
delta	delta	si
depth	depth	si
desc	desc	si
descr	descr	si
description	description	si
descriptor	descriptor	si
descriptors	descriptors	si
descsz	descsz	si
destination	destination	si
destroy	destroy	si
dev	dev	si
device	උපකරණය	si
diff	diff	si
digits	digits	si
dir	dir	si
directory	directory	si
dirent	dirent	si
disable	disable	si
discard	discard	si
disconnect	disconnect	si
dispatch	dispatch	si
divide	divide	si
divisor	divisor	si
do	do	si
domain	domain	si
double	double	si
down	පහළ	si
draw	draw	si
drive	drive	si
driver	driver	si
drivercount	drivercount	si
drivers	drivers	si
drv	drv	si
ds	ds	si
dst	dst	si
dstptr	dstptr	si
dup	dup	si
dword	dword	si
dyn	dyn	si
dynamic	dynamic	si
e	e	si
eacces	eacces	si
eaddrinuse	eaddrinuse	si
eafnosupport	eafnosupport	si
eagain	eagain	si
eax	eax	si
ebadf	ebadf	si
ebp	ebp	si
ebusy	ebusy	si
ebx	ebx	si
echild	echild	si
echo	echo	si
ecx	ecx	si
edi	edi	si
edx	edx	si
eexist	eexist	si
ef	ef	si
efault	efault	si
efbig	efbig	si
eflags	eflags	si
ehsize	ehsize	si
eintr	eintr	si
einval	einval	si
eio	eio	si
eip	eip	si
eisdir	eisdir	si
elf	elf	si
emfile	emfile	si
empty	empty	si
emsgsize	emsgsize	si
enable	enable	si
enabled	enabled	si
end	end	si
enetunreach	enetunreach	si
enfile	enfile	si
enodev	enodev	si
enoent	enoent	si
enoexec	enoexec	si
enomem	enomem	si
enospc	enospc	si
enosys	enosys	si
enotconn	enotconn	si
enotdir	enotdir	si
enotty	enotty	si
ensure	ensure	si
entries	entries	si
entry	entry	si
entrypoint	entrypoint	si
entsize	entsize	si
environment	environment	si
eopnotsupp	eopnotsupp	si
eperm	eperm	si
ephemeral	ephemeral	si
eprotonosupport	eprotonosupport	si
equal	equal	si
erange	erange	si
erofs	erofs	si
err	err	si
error	error	si
errorln	errorln	si
es	es	si
esi	esi	si
esp	esp	si
espipe	espipe	si
esrch	esrch	si
ether	ether	si
etherframe	etherframe	si
ethernet	ethernet	si
event	event	si
events	events	si
exceeded	exceeded	si
except	except	si
exception	exception	si
exec	exec	si
execve	execve	si
exists	exists	si
exit	exit	si
exited	exited	si
ext	ext	si
extended	extended	si
f	f	si
family	family	si
fat	fat	si
fatal	fatal	si
fatbuf	fatbuf	si
fatbuffer	fatbuffer	si
fault	fault	si
fb	fb	si
fcntl	fcntl	si
fd	fd	si
fds	fds	si
field	field	si
file	file	si
filename	filename	si
files	files	si
filesz	filesz	si
fill	fill	si
find	find	si
first	first	si
fl	fl	si
flag	flag	si
flags	flags	si
floating	floating	si
flush	flush	si
fn	fn	si
focus	focus	si
focussable	focussable	si
foo	foo	si
for	for	si
forced	forced	si
fork	fork	si
found	found	si
fp	fp	si
fpu	fpu	si
frame	frame	si
free	free	si
frequency	frequency	si
from	from	si
front	front	si
fs	fs	si
fstat	fstat	si
fsync	fsync	si
fuction	fuction	si
full	full	si
func	func	si
function	function	si
functions	functions	si
fxrstor	fxrstor	si
fxsave	fxsave	si
g	g	si
gate	gate	si
gateway	gateway	si
gb	gb	si
gdt	gdt	si
get	get	si
getcwd	getcwd	si
getegid	getegid	si
geteuid	geteuid	si
getgid	getgid	si
getpid	getpid	si
getppid	getppid	si
getuid	getuid	si
gid	gid	si
global	global	si
got	got	si
gpf	gpf	si
gran	gran	si
graphics	graphics	si
grub	grub	si
gs	gs	si
h	h	si
halt	halt	si
handle	handle	si
handler	handler	si
handlers	handlers	si
hardware	hardware	si
has	has	si
hd	hd	si
head	head	si
header	header	si
headertype	headertype	si
heap	heap	si
height	උස	si
helper	helper	si
hex	hex	si
hex출력	hex출력	si
hi	hi	si
hidden	hidden	si
high	high	si
hop	hop	si
i	i	si
icmp	icmp	si
icmp콘솔	icmp콘솔	si
id	id	si
ident	ident	si
identify	identify	si
idt	idt	si
idx	idx	si
ifchr	ifchr	si
ifdir	ifdir	si
ifmt	ifmt	si
ifreg	ifreg	si
ifsock	ifsock	si
in	in	si
increment	increment	si
index	index	si
inet	inet	si
info	info	si
init	init	si
initial	initial	si
initialization	initialization	si
initialize	initialize	si
ino	ino	si
inode	inode	si
input	input	si
install	install	si
int	int	si
interconnect	interconnect	si
interface	interface	si
internet	internet	si
internetprotocol	internetprotocol	si
interrupt	interrupt	si
interrupts	interrupts	si
invalid	invalid	si
io	io	si
iomap	iomap	si
ip	ip	si
ipci	ipci	si
ipmessage	ipmessage	si
ipv	ipv	si
ip콘솔	ip콘솔	si
iret	iret	si
is	is	si
ist	ist	si
j	j	si
jmp	jmp	si
jump	jump	si
k	k	si
kb	kb	si
kcs	kcs	si
kds	kds	si
kernel	kernel	si
key	key	si
keyboard	keyboard	si
kgs	kgs	si
kind	kind	si
k핵심	k핵심	si
l	l	si
label	label	si
last	last	si
lba	lba	si
ldt	ldt	si
left	වම	si
len	len	si
length	length	si
lengths	lengths	si
level	level	si
lib	lib	si
lidt	lidt	si
lidtaddr	lidtaddr	si
limit	limit	si
line	line	si
link	link	si
linked	linked	si
linker	linker	si
list	list	si
listen	listen	si
listening	listening	si
live	live	si
load	load	si
loader	loader	si
local	local	si
log	log	si
logical	logical	si
loop	loop	si
low	low	si
lseek	lseek	si
lstat	lstat	si
m	mb	si
mac	mac	si
machine	machine	si
magicnumber	magicnumber	si
main	pradhana	si
make	make	si
malloc	malloc	si
manager	manager	si
map	map	si
mask	mask	si
master	master	si
matches	matches	si
max	max	si
maximum	maximum	si
mb	mb	si
mbr	mbr	si
media	media	si
mem	mem	si
memory	මතකය	si
memorymananger	memorymananger	si
memorytest	memorytest	si
memsz	memsz	si
mesg	mesg	si
message	message	si
mics	mics	si
mid	mid	si
minimum	minimum	si
mode	mode	si
model	model	si
mouse	mouse	si
mousemove	mousemove	si
move	move	si
msdospart	msdospart	si
msg	msg	si
mtime	mtime	si
multi	multi	si
multiboot	multiboot	si
multitasking	multitasking	si
my	my	si
myfunction	myfunction	si
m긴급로그	m긴급로그	si
m긴급로그문자열	m긴급로그문자열	si
m직렬로그초기화	m직렬로그초기화	si
m출력	m출력	si
m테스트	m테스트	si
n	n	si
name	නම	si
namesz	namesz	si
net	net	si
network	network	si
new	නව	si
next	ඊලඟ	si
nibble	nibble	si
nlink	nlink	si
nmi	nmi	si
node	node	si
nodename	nodename	si
noexec	noexec	si
none	none	si
normal	normal	si
norw	norw	si
not	not	si
note	සටහන	si
nsec	nsec	si
num	num	si
number	number	si
o	o	si
of	of	si
offset	offset	si
ok	ok	si
old	old	si
on	on	si
only	only	si
opcode	opcode	si
open	open	si
oper	oper	si
operation	operation	si
options	options	si
order	order	si
org	org	si
other	other	si
out	out	si
output	output	si
overflow	overflow	si
p	p	si
packet	packet	si
packets	packets	si
paddr	paddr	si
page	page	si
pages	pages	si
paging	paging	si
param	param	si
parameter	parameter	si
params	params	si
parent	parent	si
parse	parse	si
part	part	si
partition	partition	si
partitions	partitions	si
path	path	si
pause	pause	si
payload	payload	si
pci	pci	si
pde	pde	si
pdelen	pdelen	si
peer	peer	si
pending	pending	si
per	per	si
peripheral	peripheral	si
phentsize	phentsize	si
phnum	phnum	si
phoff	phoff	si
phy	phy	si
phyaddr	phyaddr	si
phymem	phymem	si
phys	phys	si
physical	physical	si
pic	pic	si
pid	pid	si
pit	pit	si
pixel	pixel	si
point	point	si
pointer	pointer	si
pointers	pointers	si
poll	poll	si
port	port	si
portnumber	portnumber	si
pos	pos	si
position	position	si
posix	posix	si
prefetch	prefetch	si
prefetchable	prefetchable	si
present	present	si
prev	prev	si
primary	primary	si
print	print	si
printf	printf	si
