english	localized	language
a	a	ms_Latn
access	capai	ms_Latn
ack	ack	ms_Latn
activate	Aktifkan	ms_Latn
active	Aktif	ms_Latn
add	Tambah	ms_Latn
addend	addend	ms_Latn
addr	addr	ms_Latn
addralign	addralign	ms_Latn
address	address	ms_Latn
advanced	Lanjutan	ms_Latn
af	af	ms_Latn
after	Selepas	ms_Latn
align	Jajar	ms_Latn
aligned	aligned	ms_Latn
alignment	alignment	ms_Latn
all	Semua	ms_Latn
alloc	alloc	ms_Latn
allocate	allocate	ms_Latn
allocated	allocated	ms_Latn
am	am	ms_Latn
amd	amd	ms_Latn
amount	amount	ms_Latn
and	and	ms_Latn
append	append	ms_Latn
args	args	ms_Latn
argument	argument	ms_Latn
arguments	arguments	ms_Latn
arp	arp	ms_Latn
arp콘솔	arp콘솔	ms_Latn
array	Tatasusunan	ms_Latn
assembly	assembly	ms_Latn
at	at	ms_Latn
ata	ata	ms_Latn
atime	atime	ms_Latn
attachment	attachment	ms_Latn
attempts	attempts	ms_Latn
attr	attr	ms_Latn
attribute	atribut	ms_Latn
attributes	attributes	ms_Latn
aux	aux	ms_Latn
avail	avail	ms_Latn
available	Tersedia	ms_Latn
b	b	ms_Latn
ba	ba	ms_Latn
back	Undur	ms_Latn
backend	backend	ms_Latn
backup	backup	ms_Latn
bar	Palang	ms_Latn
base	base	ms_Latn
be	be	ms_Latn
bh	bh	ms_Latn
big	big	ms_Latn
bind	bind	ms_Latn
bios	bios	ms_Latn
bit	bit	ms_Latn
bitmap	bitmap	ms_Latn
bitmasp	bitmasp	ms_Latn
bits	bit	ms_Latn
blksize	blksize	ms_Latn
block	Blok	ms_Latn
blocked	blocked	ms_Latn
blocking	blocking	ms_Latn
blocks	blocks	ms_Latn
boot	boot	ms_Latn
bootable	bootable	ms_Latn
bootloader	bootloader	ms_Latn
bound	bound	ms_Latn
bpb	bpb	ms_Latn
break	break	ms_Latn
brk	brk	ms_Latn
broadcast	broadcast	ms_Latn
buf	buf	ms_Latn
buffer	buffer	ms_Latn
buffers	Penimbal	ms_Latn
bufptr	bufptr	ms_Latn
bus	bus	ms_Latn
button	Butang	ms_Latn
buttons	Butang	ms_Latn
by	by	ms_Latn
byte	byte	ms_Latn
bytes	Bait	ms_Latn
c	S	ms_Latn
cache	cache	ms_Latn
call	call	ms_Latn
candidate	candidate	ms_Latn
cap	cap	ms_Latn
capable	capable	ms_Latn
card	card	ms_Latn
central	central	ms_Latn
char	char	ms_Latn
chdir	chdir	ms_Latn
check	check	ms_Latn
checked	checked	ms_Latn
checksum	checksum	ms_Latn
child	anak	ms_Latn
chunk	chunk	ms_Latn
class	Kelas	ms_Latn
clear	Kosongkan	ms_Latn
cloexec	cloexec	ms_Latn
clone	clone	ms_Latn
close	Tutup	ms_Latn
cluster	cluster	ms_Latn
cmp	cmp	ms_Latn
code	code	ms_Latn
col	col	ms_Latn
color	Warna	ms_Latn
colordepth	colordepth	ms_Latn
command	Perintah	ms_Latn
commandport	commandport	ms_Latn
common	Biasa	ms_Latn
component	component	ms_Latn
connect	Sambung	ms_Latn
connected	connected	ms_Latn
console	console	ms_Latn
constant	constant	ms_Latn
contains	contains	ms_Latn
contents	Kandungan	ms_Latn
control	Kawalan	ms_Latn
controller	controller	ms_Latn
coordinate	coordinate	ms_Latn
copies	copies	ms_Latn
copy	Salin	ms_Latn
count	count	ms_Latn
cow	cow	ms_Latn
cpu	cpu	ms_Latn
cpustate	cpustate	ms_Latn
cpy	cpy	ms_Latn
cr	cr	ms_Latn
creat	creat	ms_Latn
create	create	ms_Latn
crtc	crtc	ms_Latn
cs	cs	ms_Latn
ctime	ctime	ms_Latn
cur	cur	ms_Latn
current	Semasa	ms_Latn
cursor	Kursor	ms_Latn
cylinder	cylinder	ms_Latn
d	d	ms_Latn
data	data	ms_Latn
databuffer	databuffer	ms_Latn
datagram	datagram	ms_Latn
dataport	dataport	ms_Latn
date	Tarikh	ms_Latn
deactivate	Nyahaktifkan	ms_Latn
deactive	deactive	ms_Latn
debug	Nyahpepijat	ms_Latn
decrement	decrement	ms_Latn
default	Lalai	ms_Latn
delete	Padam	ms_Latn
delta	delta	ms_Latn
depth	depth	ms_Latn
desc	desc	ms_Latn
descr	descr	ms_Latn
description	Keterangan	ms_Latn
descriptor	descriptor	ms_Latn
descriptors	descriptors	ms_Latn
descsz	descsz	ms_Latn
destination	destination	ms_Latn
destroy	Musnah	ms_Latn
dev	dev	ms_Latn
device	Peranti	ms_Latn
diff	diff	ms_Latn
digits	digits	ms_Latn
dir	dir	ms_Latn
directory	direktori	ms_Latn
dirent	dirent	ms_Latn
disable	Lumpuh	ms_Latn
discard	discard	ms_Latn
disconnect	Putus	ms_Latn
dispatch	dispatch	ms_Latn
divide	divide	ms_Latn
