original	localized	language
Activate	Aktifkan	ms_Latn
ActivateAll	AktifkanSemua	ms_Latn
Active	Aktif	ms_Latn
ActiveInterruptManager	AktifSampukmanager	ms_Latn
ActiveMemoryManager	AktifIngatanmanager	ms_Latn
Add	Tambah	ms_Latn
AddDriver	Tambahdriver	ms_Latn
AddRunnableThread	Tambahrunnablethread	ms_Latn
AddTask	TambahTugas	ms_Latn
AddThread	Tambahthread	ms_Latn
Address	Address	ms_Latn
AlignedMalloc	Alignedmalloc	ms_Latn
AlignmentCheck	Alignmentcheck	ms_Latn
AllocateBlock	AllocateBlok	ms_Latn
AllocatePID	AllocateIDP	ms_Latn
AmountOfMemory	AmountdariIngatan	ms_Latn
ArrayToUint16	Tatasusunantounsignedinteger16	ms_Latn
ArrayToUint32	Tatasusunantounsignedinteger32	ms_Latn
ArrayToUint48	Tatasusunantounsignedinteger48	ms_Latn
ArrayToUint48_BE	Tatasusunantounsignedinteger48be	ms_Latn
ArrayToUint64	Tatasusunantounsignedinteger64	ms_Latn
Atime	Atime	ms_Latn
AtimeNsec	Atimensec	ms_Latn
BLOCKS_PER_BYTE	Blokperbyte	ms_Latn
BLOCK_SIZE	BlokSaiz	ms_Latn
Backend	Backend	ms_Latn
BaseAddr	Baseaddress	ms_Latn
Bind	Bind	ms_Latn
Blksize	Blksize	ms_Latn
Blocked	Blocked	ms_Latn
BlockedState	BlockedKeadaan	ms_Latn
Blocks	Blok	ms_Latn
BoundRangeExceeded	BoundJulatexceeded	ms_Latn
BroadcastMacAddress	Broadcastmacaddress	ms_Latn
BytesPerSector	Baitpersector	ms_Latn
BytesToString	BaittoRentetan	ms_Latn
Checksum	Checksum	ms_Latn
Clear	Kosongkan	ms_Latn
Clone	Clone	ms_Latn
CloneAddressSpaceCOW	CloneaddressRuangcow	ms_Latn
Connect	Sambung	ms_Latn
ContainsCoordinate	Containscoordinate	ms_Latn
CopyPageFrameBlock	SalinHalamanBingkaiBlok	ms_Latn
CpuState	CpuKeadaan	ms_Latn
Create	Create	ms_Latn
CreateFromData	Createfromdata	ms_Latn
CreateFromFunction	CreatefromFungsi	ms_Latn
CreatePtrFromFunction	CreatePenudingfromFungsi	ms_Latn
Cs	Cs	ms_Latn
Ctime	Ctime	ms_Latn
CtimeNsec	Ctimensec	ms_Latn
CurrentPID	SemasaIDP	ms_Latn
CurrentParentPID	SemasaindukIDP	ms_Latn
Data	Data	ms_Latn
Deactivate	Nyahaktifkan	ms_Latn
Deactive	Deactive	ms_Latn
Decrement	Decrement	ms_Latn
Delete	Padam	ms_Latn
DescriptorPrivilegeLevel	Descriptorprivilegelevel	ms_Latn
DescriptorType	DescriptorJenis	ms_Latn
Destroy	Musnah	ms_Latn
Dev	Peranti	ms_Latn
DeviceHasFunctions	Perantihasfunctions	ms_Latn
DeviceNotAvailable	PerantinotTersedia	ms_Latn
Device_id	Perantiid	ms_Latn
DisableInt	Lumpuhint	ms_Latn
Disconnect	Putus	ms_Latn
DivideByZero	Dividebyzero	ms_Latn
DoHandleInterrupt	DoKendaliSampuk	ms_Latn
DoubleFault	Dwifault	ms_Latn
Draw	Draw	ms_Latn
DriverManager	Drivermanager	ms_Latn
Ds	Ds	ms_Latn
Dynamic	Dynamic	ms_Latn
E2BIG	E2big	ms_Latn
EACCES	Eacces	ms_Latn
EADDRINUSE	Eaddrinuse	ms_Latn
EAFNOSUPPORT	Eafnosupport	ms_Latn
EAGAIN	Eagain	ms_Latn
EBADF	Ebadf	ms_Latn
EBUSY	Ebusy	ms_Latn
ECHILD	Echild	ms_Latn
EEXIST	Eexist	ms_Latn
EFAULT	Efault	ms_Latn
EFBIG	Efbig	ms_Latn
EINTR	Eintr	ms_Latn
