english	localized	language
a	a	sm
access	access	sm
ack	ack	sm
activate	activate	sm
active	active	sm
add	add	sm
addend	addend	sm
addr	addr	sm
addralign	addralign	sm
address	address	sm
advanced	advanced	sm
af	af	sm
after	after	sm
align	align	sm
aligned	aligned	sm
alignment	alignment	sm
all	all	sm
alloc	alloc	sm
allocate	allocate	sm
allocated	allocated	sm
am	am	sm
amd	amd	sm
amount	amount	sm
and	and	sm
append	append	sm
args	args	sm
argument	argument	sm
arguments	arguments	sm
arp	arp	sm
arp콘솔	arp콘솔	sm
array	array	sm
assembly	assembly	sm
at	at	sm
ata	ata	sm
atime	atime	sm
attachment	attachment	sm
attempts	attempts	sm
attr	attr	sm
attribute	attribute	sm
attributes	attributes	sm
aux	aux	sm
avail	avail	sm
available	available	sm
b	b	sm
ba	ba	sm
back	back	sm
backend	backend	sm
backup	backup	sm
bar	bar	sm
base	base	sm
be	be	sm
bh	bh	sm
big	big	sm
bind	bind	sm
bios	bios	sm
bit	bit	sm
bitmap	bitmap	sm
bitmasp	bitmasp	sm
bits	bits	sm
blksize	blksize	sm
block	block	sm
blocked	blocked	sm
blocking	blocking	sm
blocks	blocks	sm
boot	boot	sm
bootable	bootable	sm
bootloader	bootloader	sm
bound	bound	sm
bpb	bpb	sm
break	break	sm
brk	brk	sm
broadcast	broadcast	sm
buf	buf	sm
buffer	buffer	sm
buffers	buffers	sm
bufptr	bufptr	sm
bus	bus	sm
button	button	sm
buttons	buttons	sm
by	by	sm
byte	byte	sm
bytes	bytes	sm
c	c	sm
cache	cache	sm
call	call	sm
candidate	candidate	sm
cap	cap	sm
capable	capable	sm
card	card	sm
central	central	sm
char	char	sm
chdir	chdir	sm
check	check	sm
checked	checked	sm
checksum	checksum	sm
child	child	sm
chunk	chunk	sm
class	class	sm
clear	clear	sm
cloexec	cloexec	sm
clone	clone	sm
close	close	sm
cluster	cluster	sm
cmp	cmp	sm
code	code	sm
col	col	sm
color	color	sm
colordepth	colordepth	sm
command	command	sm
commandport	commandport	sm
common	common	sm
component	component	sm
connect	connect	sm
connected	connected	sm
console	console	sm
constant	constant	sm
contains	contains	sm
contents	contents	sm
control	control	sm
controller	controller	sm
coordinate	coordinate	sm
copies	copies	sm
copy	copy	sm
count	count	sm
cow	cow	sm
cpu	cpu	sm
cpustate	cpustate	sm
cpy	cpy	sm
cr	cr	sm
creat	creat	sm
create	create	sm
crtc	crtc	sm
cs	cs	sm
ctime	ctime	sm
cur	cur	sm
current	current	sm
cursor	cursor	sm
cylinder	cylinder	sm
d	d	sm
data	data	sm
databuffer	databuffer	sm
datagram	datagram	sm
dataport	dataport	sm
date	date	sm
deactivate	deactivate	sm
deactive	deactive	sm
debug	debug	sm
decrement	decrement	sm
default	default	sm
delete	delete	sm
delta	delta	sm
depth	depth	sm
desc	desc	sm
descr	descr	sm
description	description	sm
descriptor	descriptor	sm
descriptors	descriptors	sm
descsz	descsz	sm
destination	destination	sm
destroy	destroy	sm
dev	dev	sm
device	device	sm
diff	diff	sm
digits	digits	sm
dir	dir	sm
directory	directory	sm
dirent	dirent	sm
disable	disable	sm
discard	discard	sm
disconnect	disconnect	sm
dispatch	dispatch	sm
divide	divide	sm
divisor	divisor	sm
do	do	sm
domain	domain	sm
double	double	sm
down	down	sm
draw	draw	sm
drive	drive	sm
driver	driver	sm
drivercount	drivercount	sm
drivers	drivers	sm
drv	drv	sm
ds	ds	sm
dst	dst	sm
dstptr	dstptr	sm
dup	dup	sm
dword	dword	sm
dyn	dyn	sm
dynamic	dynamic	sm
e	e	sm
eacces	eacces	sm
eaddrinuse	eaddrinuse	sm
eafnosupport	eafnosupport	sm
eagain	eagain	sm
eax	eax	sm
ebadf	ebadf	sm
ebp	ebp	sm
ebusy	ebusy	sm
ebx	ebx	sm
echild	echild	sm
echo	echo	sm
ecx	ecx	sm
edi	edi	sm
edx	edx	sm
eexist	eexist	sm
ef	ef	sm
efault	efault	sm
efbig	efbig	sm
eflags	eflags	sm
ehsize	ehsize	sm
eintr	eintr	sm
einval	einval	sm
eio	eio	sm
eip	eip	sm
eisdir	eisdir	sm
elf	elf	sm
emfile	emfile	sm
empty	empty	sm
emsgsize	emsgsize	sm
enable	enable	sm
enabled	enabled	sm
end	end	sm
enetunreach	enetunreach	sm
enfile	enfile	sm
enodev	enodev	sm
enoent	enoent	sm
enoexec	enoexec	sm
enomem	enomem	sm
enospc	enospc	sm
enosys	enosys	sm
enotconn	enotconn	sm
enotdir	enotdir	sm
enotty	enotty	sm
ensure	ensure	sm
entries	entries	sm
entry	entry	sm
entrypoint	entrypoint	sm
entsize	entsize	sm
environment	environment	sm
eopnotsupp	eopnotsupp	sm
eperm	eperm	sm
ephemeral	ephemeral	sm
eprotonosupport	eprotonosupport	sm
equal	equal	sm
erange	erange	sm
erofs	erofs	sm
err	err	sm
error	error	sm
errorln	errorln	sm
es	es	sm
esi	esi	sm
esp	esp	sm
espipe	espipe	sm
esrch	esrch	sm
ether	ether	sm
etherframe	etherframe	sm
ethernet	ethernet	sm
event	event	sm
events	events	sm
exceeded	exceeded	sm
except	except	sm
exception	exception	sm
exec	exec	sm
execve	execve	sm
exists	exists	sm
exit	exit	sm
exited	exited	sm
ext	ext	sm
extended	extended	sm
f	f	sm
family	family	sm
fat	fat	sm
fatal	fatal	sm
fatbuf	fatbuf	sm
fatbuffer	fatbuffer	sm
fault	fault	sm
fb	fb	sm
fcntl	fcntl	sm
fd	fd	sm
fds	fds	sm
field	field	sm
file	file	sm
filename	filename	sm
files	files	sm
filesz	filesz	sm
fill	fill	sm
find	find	sm
first	first	sm
fl	fl	sm
flag	flag	sm
flags	flags	sm
floating	floating	sm
flush	flush	sm
fn	fn	sm
focus	focus	sm
focussable	focussable	sm
foo	foo	sm
for	for	sm
forced	forced	sm
fork	fork	sm
found	found	sm
fp	fp	sm
fpu	fpu	sm
frame	frame	sm
free	free	sm
frequency	frequency	sm
from	from	sm
front	front	sm
fs	fs	sm
fstat	fstat	sm
fsync	fsync	sm
fuction	fuction	sm
full	full	sm
func	func	sm
function	function	sm
functions	functions	sm
fxrstor	fxrstor	sm
fxsave	fxsave	sm
g	g	sm
gate	gate	sm
gateway	gateway	sm
gb	gb	sm
gdt	gdt	sm
get	get	sm
getcwd	getcwd	sm
getegid	getegid	sm
geteuid	geteuid	sm
getgid	getgid	sm
getpid	getpid	sm
getppid	getppid	sm
getuid	getuid	sm
gid	gid	sm
global	global	sm
got	got	sm
gpf	gpf	sm
gran	gran	sm
graphics	graphics	sm
grub	grub	sm
gs	gs	sm
h	h	sm
halt	halt	sm
handle	handle	sm
handler	handler	sm
handlers	handlers	sm
hardware	hardware	sm
has	has	sm
hd	hd	sm
head	head	sm
header	header	sm
headertype	headertype	sm
heap	heap	sm
height	height	sm
helper	helper	sm
hex	hex	sm
hex출력	hex출력	sm
hi	hi	sm
hidden	hidden	sm
high	high	sm
hop	hop	sm
i	i	sm
icmp	icmp	sm
icmp콘솔	icmp콘솔	sm
id	id	sm
ident	ident	sm
identify	identify	sm
idt	idt	sm
idx	idx	sm
ifchr	ifchr	sm
ifdir	ifdir	sm
ifmt	ifmt	sm
ifreg	ifreg	sm
ifsock	ifsock	sm
in	in	sm
increment	increment	sm
index	index	sm
inet	inet	sm
info	info	sm
init	init	sm
initial	initial	sm
initialization	initialization	sm
initialize	initialize	sm
ino	ino	sm
inode	inode	sm
input	input	sm
install	install	sm
int	int	sm
interconnect	interconnect	sm
interface	interface	sm
internet	internet	sm
internetprotocol	internetprotocol	sm
interrupt	interrupt	sm
interrupts	interrupts	sm
invalid	invalid	sm
io	io	sm
iomap	iomap	sm
ip	ip	sm
ipci	ipci	sm
ipmessage	ipmessage	sm
ipv	ipv	sm
ip콘솔	ip콘솔	sm
iret	iret	sm
is	is	sm
ist	ist	sm
j	j	sm
jmp	jmp	sm
jump	jump	sm
k	k	sm
kb	kb	sm
kcs	kcs	sm
kds	kds	sm
kernel	kernel	sm
key	key	sm
keyboard	keyboard	sm
kgs	kgs	sm
kind	kind	sm
k핵심	k핵심	sm
l	l	sm
label	label	sm
last	last	sm
lba	lba	sm
ldt	ldt	sm
left	left	sm
len	len	sm
length	length	sm
lengths	lengths	sm
level	level	sm
lib	lib	sm
lidt	lidt	sm
lidtaddr	lidtaddr	sm
limit	limit	sm
line	line	sm
link	link	sm
linked	linked	sm
linker	linker	sm
list	list	sm
listen	listen	sm
listening	listening	sm
live	live	sm
load	load	sm
loader	loader	sm
local	local	sm
log	log	sm
logical	logical	sm
loop	loop	sm
low	low	sm
lseek	lseek	sm
lstat	lstat	sm
m	m	sm
mac	mac	sm
machine	machine	sm
magicnumber	magicnumber	sm
main	autū	sm
make	make	sm
malloc	malloc	sm
manager	manager	sm
map	map	sm
mask	mask	sm
master	master	sm
matches	matches	sm
max	max	sm
maximum	maximum	sm
mb	mb	sm
mbr	mbr	sm
media	media	sm
mem	mem	sm
memory	memory	sm
memorymananger	memorymananger	sm
memorytest	memorytest	sm
memsz	memsz	sm
mesg	mesg	sm
message	message	sm
mics	mics	sm
mid	mid	sm
minimum	minimum	sm
mode	mode	sm
model	model	sm
mouse	mouse	sm
mousemove	mousemove	sm
move	move	sm
msdospart	msdospart	sm
msg	msg	sm
mtime	mtime	sm
multi	multi	sm
multiboot	multiboot	sm
multitasking	multitasking	sm
my	my	sm
myfunction	myfunction	sm
m긴급로그	m긴급로그	sm
m긴급로그문자열	m긴급로그문자열	sm
m직렬로그초기화	m직렬로그초기화	sm
m출력	m출력	sm
m테스트	m테스트	sm
n	n	sm
name	name	sm
namesz	namesz	sm
net	net	sm
network	network	sm
new	new	sm
next	next	sm
nibble	nibble	sm
