english	localized	language
a	a	sw
access	access	sw
ack	ack	sw
activate	activate	sw
active	active	sw
add	add	sw
addend	addend	sw
addr	addr	sw
addralign	addralign	sw
address	address	sw
advanced	advanced	sw
af	af	sw
after	after	sw
align	align	sw
aligned	aligned	sw
alignment	alignment	sw
all	all	sw
alloc	alloc	sw
allocate	allocate	sw
allocated	allocated	sw
am	am	sw
amd	amd	sw
amount	amount	sw
and	and	sw
append	append	sw
args	args	sw
argument	argument	sw
arguments	arguments	sw
arp	arp	sw
arp콘솔	arp콘솔	sw
array	array	sw
assembly	assembly	sw
at	at	sw
ata	ata	sw
atime	atime	sw
attachment	attachment	sw
attempts	attempts	sw
attr	attr	sw
attribute	attribute	sw
attributes	attributes	sw
aux	aux	sw
avail	avail	sw
available	available	sw
b	b	sw
ba	ba	sw
back	back	sw
backend	backend	sw
backup	backup	sw
bar	bar	sw
base	base	sw
be	be	sw
bh	bh	sw
big	big	sw
bind	bind	sw
bios	bios	sw
bit	bit	sw
bitmap	bitmap	sw
bitmasp	bitmasp	sw
bits	bits	sw
blksize	blksize	sw
block	block	sw
blocked	blocked	sw
blocking	blocking	sw
blocks	blocks	sw
boot	boot	sw
bootable	bootable	sw
bootloader	bootloader	sw
bound	bound	sw
bpb	bpb	sw
break	break	sw
brk	brk	sw
broadcast	broadcast	sw
buf	buf	sw
buffer	buffer	sw
buffers	buffers	sw
bufptr	bufptr	sw
bus	bus	sw
button	button	sw
buttons	buttons	sw
by	by	sw
byte	byte	sw
bytes	bytes	sw
c	c	sw
cache	cache	sw
call	call	sw
candidate	candidate	sw
cap	cap	sw
capable	capable	sw
card	card	sw
central	central	sw
char	char	sw
chdir	chdir	sw
check	check	sw
checked	checked	sw
checksum	checksum	sw
child	child	sw
chunk	chunk	sw
class	class	sw
clear	clear	sw
cloexec	cloexec	sw
clone	clone	sw
close	close	sw
cluster	cluster	sw
cmp	cmp	sw
code	code	sw
col	col	sw
color	color	sw
colordepth	colordepth	sw
command	command	sw
commandport	commandport	sw
common	common	sw
component	component	sw
connect	connect	sw
connected	connected	sw
console	console	sw
constant	constant	sw
contains	contains	sw
contents	contents	sw
control	control	sw
controller	controller	sw
coordinate	coordinate	sw
copies	copies	sw
copy	copy	sw
count	count	sw
cow	cow	sw
cpu	cpu	sw
cpustate	cpustate	sw
cpy	cpy	sw
cr	cr	sw
creat	creat	sw
create	create	sw
crtc	crtc	sw
cs	cs	sw
ctime	ctime	sw
cur	cur	sw
current	current	sw
cursor	cursor	sw
cylinder	cylinder	sw
d	d	sw
data	data	sw
databuffer	databuffer	sw
datagram	datagram	sw
dataport	dataport	sw
date	date	sw
deactivate	deactivate	sw
deactive	deactive	sw
debug	debug	sw
decrement	decrement	sw
default	default	sw
delete	delete	sw
delta	delta	sw
depth	depth	sw
desc	desc	sw
descr	descr	sw
description	description	sw
descriptor	descriptor	sw
descriptors	descriptors	sw
descsz	descsz	sw
destination	destination	sw
destroy	destroy	sw
dev	dev	sw
device	device	sw
diff	diff	sw
digits	digits	sw
dir	dir	sw
directory	directory	sw
dirent	dirent	sw
disable	disable	sw
discard	discard	sw
disconnect	disconnect	sw
dispatch	dispatch	sw
divide	divide	sw
divisor	divisor	sw
do	do	sw
domain	domain	sw
double	double	sw
down	down	sw
draw	draw	sw
drive	drive	sw
driver	driver	sw
drivercount	drivercount	sw
drivers	drivers	sw
drv	drv	sw
ds	ds	sw
dst	dst	sw
dstptr	dstptr	sw
dup	dup	sw
dword	dword	sw
dyn	dyn	sw
dynamic	dynamic	sw
e	e	sw
eacces	eacces	sw
eaddrinuse	eaddrinuse	sw
eafnosupport	eafnosupport	sw
eagain	eagain	sw
eax	eax	sw
ebadf	ebadf	sw
ebp	ebp	sw
ebusy	ebusy	sw
ebx	ebx	sw
echild	echild	sw
echo	echo	sw
ecx	ecx	sw
edi	edi	sw
edx	edx	sw
eexist	eexist	sw
ef	ef	sw
efault	efault	sw
efbig	efbig	sw
eflags	eflags	sw
ehsize	ehsize	sw
eintr	eintr	sw
einval	einval	sw
eio	eio	sw
eip	eip	sw
eisdir	eisdir	sw
elf	elf	sw
emfile	emfile	sw
empty	empty	sw
emsgsize	emsgsize	sw
enable	enable	sw
enabled	enabled	sw
end	end	sw
enetunreach	enetunreach	sw
enfile	enfile	sw
enodev	enodev	sw
enoent	enoent	sw
enoexec	enoexec	sw
enomem	enomem	sw
enospc	enospc	sw
enosys	enosys	sw
enotconn	enotconn	sw
enotdir	enotdir	sw
enotty	enotty	sw
ensure	ensure	sw
entries	entries	sw
entry	entry	sw
entrypoint	entrypoint	sw
entsize	entsize	sw
environment	environment	sw
eopnotsupp	eopnotsupp	sw
eperm	eperm	sw
ephemeral	ephemeral	sw
eprotonosupport	eprotonosupport	sw
equal	equal	sw
erange	erange	sw
erofs	erofs	sw
err	err	sw
error	error	sw
errorln	errorln	sw
es	es	sw
esi	esi	sw
esp	esp	sw
espipe	espipe	sw
esrch	esrch	sw
ether	ether	sw
etherframe	etherframe	sw
ethernet	ethernet	sw
event	event	sw
events	events	sw
exceeded	exceeded	sw
except	except	sw
exception	exception	sw
exec	exec	sw
execve	execve	sw
exists	exists	sw
exit	exit	sw
exited	exited	sw
ext	ext	sw
extended	extended	sw
f	f	sw
family	family	sw
fat	fat	sw
fatal	fatal	sw
fatbuf	fatbuf	sw
fatbuffer	fatbuffer	sw
fault	fault	sw
fb	fb	sw
fcntl	fcntl	sw
fd	fd	sw
fds	fds	sw
field	field	sw
file	file	sw
filename	filename	sw
files	files	sw
filesz	filesz	sw
fill	fill	sw
find	find	sw
first	first	sw
fl	fl	sw
flag	flag	sw
flags	flags	sw
floating	floating	sw
flush	flush	sw
fn	fn	sw
focus	focus	sw
focussable	focussable	sw
foo	foo	sw
for	for	sw
forced	forced	sw
fork	fork	sw
found	found	sw
fp	fp	sw
fpu	fpu	sw
frame	frame	sw
free	free	sw
frequency	frequency	sw
from	from	sw
front	front	sw
fs	fs	sw
fstat	fstat	sw
fsync	fsync	sw
fuction	fuction	sw
full	full	sw
func	func	sw
function	function	sw
functions	functions	sw
fxrstor	fxrstor	sw
fxsave	fxsave	sw
g	g	sw
gate	gate	sw
gateway	gateway	sw
gb	gb	sw
gdt	gdt	sw
get	get	sw
getcwd	getcwd	sw
getegid	getegid	sw
geteuid	geteuid	sw
getgid	getgid	sw
getpid	getpid	sw
getppid	getppid	sw
getuid	getuid	sw
gid	gid	sw
global	global	sw
got	got	sw
gpf	gpf	sw
gran	gran	sw
graphics	graphics	sw
grub	grub	sw
gs	gs	sw
h	h	sw
halt	halt	sw
handle	handle	sw
handler	handler	sw
handlers	handlers	sw
hardware	hardware	sw
has	has	sw
hd	hd	sw
head	head	sw
header	header	sw
headertype	headertype	sw
heap	heap	sw
height	height	sw
helper	helper	sw
hex	hex	sw
hex출력	hex출력	sw
hi	hi	sw
hidden	hidden	sw
high	high	sw
hop	hop	sw
i	i	sw
icmp	icmp	sw
icmp콘솔	icmp콘솔	sw
id	id	sw
ident	ident	sw
identify	identify	sw
idt	idt	sw
idx	idx	sw
ifchr	ifchr	sw
ifdir	ifdir	sw
ifmt	ifmt	sw
ifreg	ifreg	sw
ifsock	ifsock	sw
in	in	sw
increment	increment	sw
index	index	sw
inet	inet	sw
info	info	sw
init	init	sw
initial	initial	sw
initialization	initialization	sw
initialize	initialize	sw
ino	ino	sw
inode	inode	sw
input	input	sw
install	install	sw
int	int	sw
interconnect	interconnect	sw
interface	interface	sw
internet	internet	sw
internetprotocol	internetprotocol	sw
interrupt	interrupt	sw
interrupts	interrupts	sw
invalid	invalid	sw
io	io	sw
iomap	iomap	sw
ip	ip	sw
ipci	ipci	sw
ipmessage	ipmessage	sw
ipv	ipv	sw
ip콘솔	ip콘솔	sw
iret	iret	sw
is	is	sw
ist	ist	sw
j	j	sw
jmp	jmp	sw
jump	jump	sw
k	k	sw
kb	kb	sw
kcs	kcs	sw
kds	kds	sw
kernel	kernel	sw
key	key	sw
keyboard	keyboard	sw
kgs	kgs	sw
kind	kind	sw
k핵심	k핵심	sw
l	l	sw
label	label	sw
last	last	sw
lba	lba	sw
ldt	ldt	sw
left	left	sw
len	len	sw
length	length	sw
lengths	lengths	sw
level	level	sw
lib	lib	sw
lidt	lidt	sw
lidtaddr	lidtaddr	sw
limit	limit	sw
line	line	sw
link	link	sw
linked	linked	sw
linker	linker	sw
list	list	sw
listen	listen	sw
listening	listening	sw
live	live	sw
load	load	sw
loader	loader	sw
local	local	sw
log	log	sw
logical	logical	sw
loop	loop	sw
low	low	sw
lseek	lseek	sw
lstat	lstat	sw
m	m	sw
mac	mac	sw
machine	machine	sw
magicnumber	magicnumber	sw
main	kuu	sw
make	make	sw
malloc	malloc	sw
manager	manager	sw
map	map	sw
mask	mask	sw
master	master	sw
matches	matches	sw
max	max	sw
maximum	maximum	sw
mb	mb	sw
mbr	mbr	sw
media	media	sw
mem	mem	sw
memory	memory	sw
memorymananger	memorymananger	sw
memorytest	memorytest	sw
memsz	memsz	sw
mesg	mesg	sw
message	message	sw
mics	mics	sw
mid	mid	sw
minimum	minimum	sw
mode	mode	sw
model	model	sw
mouse	mouse	sw
mousemove	mousemove	sw
move	move	sw
msdospart	msdospart	sw
msg	msg	sw
mtime	mtime	sw
multi	multi	sw
multiboot	multiboot	sw
multitasking	multitasking	sw
my	my	sw
myfunction	myfunction	sw
m긴급로그	m긴급로그	sw
m긴급로그문자열	m긴급로그문자열	sw
m직렬로그초기화	m직렬로그초기화	sw
