original	before	after	review_status	concept	changed_tokens
Activate	Etkinleştir	Etkinleştir	existing-unreviewed		0
ActivateAll	EtkinleştirHepsi	EtkinleştirHepsi	existing-unreviewed		0
Active	Aktif	Aktif	existing-unreviewed		0
ActiveInterruptManager	AktifKesmemanager	AktifKesmemanager	existing-unreviewed		0
ActiveMemoryManager	AktifBellekmanager	AktifBellekmanager	existing-unreviewed		0
Add	Ekle	Ekle	existing-unreviewed		0
AddDriver	Ekledriver	Ekledriver	existing-unreviewed		0
AddRunnableThread	Eklerunnablethread	Eklerunnablethread	existing-unreviewed		0
AddTask	EkleGörev	EkleGörev	existing-unreviewed		0
AddThread	Eklethread	Eklethread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	AllocateBlok	AllocateBlok	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	MiktarofBellek	MiktarofBellek	existing-unreviewed		0
ArrayToUint16	Dizitounsignedinteger16	Dizitounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Dizitounsignedinteger32	Dizitounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Dizitounsignedinteger48	Dizitounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Dizitounsignedinteger48be	Dizitounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Dizitounsignedinteger64	Dizitounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Blokperbyte	Blokperbyte	existing-unreviewed		0
BLOCK_SIZE	BlokBoyut	BlokBoyut	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	BlockedDurum	BlockedDurum	existing-unreviewed		0
Blocks	Blok	Blok	existing-unreviewed		0
BoundRangeExceeded	BoundAralıkexceeded	BoundAralıkexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Baytpersector	Baytpersector	existing-unreviewed		0
BytesToString	BayttoKatar	BayttoKatar	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Temizle	Temizle	existing-unreviewed		0
Clone	Clone	Clone	existing-unreviewed		0
CloneAddressSpaceCOW	CloneaddressBoşlukcow	CloneaddressBoşlukcow	existing-unreviewed		0
Connect	Bağlan	Bağlan	existing-unreviewed		0
ContainsCoordinate	Containscoordinate	Containscoordinate	existing-unreviewed		0
CopyPageFrameBlock	KopyalaSayfaÇerçeveBlok	KopyalaSayfaÇerçeveBlok	existing-unreviewed		0
CpuState	MİBDurum	MİBDurum	existing-unreviewed		0
Create	Create	Create	existing-unreviewed		0
CreateFromData	Createfromdata	Createfromdata	existing-unreviewed		0
CreateFromFunction	CreatefromFonksiyon	CreatefromFonksiyon	existing-unreviewed		0
CreatePtrFromFunction	CreateBelirteçfromFonksiyon	CreateBelirteçfromFonksiyon	existing-unreviewed		0
Cs	Cs	Cs	existing-unreviewed		0
Ctime	Ctime	Ctime	existing-unreviewed		0
CtimeNsec	Ctimensec	Ctimensec	existing-unreviewed		0
CurrentPID	Şuanpid	Şuanpid	existing-unreviewed		0
