english	localized	language
a	а	uk
access	доступ	uk
ack	ack	uk
activate	Активувати	uk
active	Активний	uk
add	Додати	uk
addend	addend	uk
addr	addr	uk
addralign	addralign	uk
address	Адреса	uk
advanced	Додатково	uk
af	af	uk
after	Після	uk
align	Вирівнювання	uk
aligned	aligned	uk
alignment	alignment	uk
all	Всі	uk
alloc	alloc	uk
allocate	allocate	uk
allocated	allocated	uk
am	am	uk
amd	amd	uk
amount	Кількість	uk
and	and	uk
append	append	uk
args	args	uk
argument	argument	uk
arguments	Аргументи	uk
arp	arp	uk
arp콘솔	arp콘솔	uk
array	Масив	uk
assembly	assembly	uk
at	at	uk
ata	ата	uk
atime	atime	uk
attachment	attachment	uk
attempts	attempts	uk
attr	attr	uk
attribute	ознака	uk
attributes	Атрибути	uk
aux	aux	uk
avail	avail	uk
available	Доступно	uk
b	Б	uk
ba	ba	uk
back	Назад	uk
backend	backend	uk
backup	backup	uk
bar	Бар	uk
base	base	uk
be	be	uk
bh	bh	uk
big	big	uk
bind	Повязати	uk
bios	bios	uk
bit	біт	uk
bitmap	bitmap	uk
bitmasp	bitmasp	uk
bits	біт	uk
blksize	blksize	uk
block	Блок	uk
blocked	blocked	uk
blocking	blocking	uk
blocks	Блоки	uk
boot	boot	uk
bootable	bootable	uk
bootloader	bootloader	uk
bound	bound	uk
bpb	bpb	uk
break	break	uk
brk	brk	uk
broadcast	broadcast	uk
buf	buf	uk
buffer	buffer	uk
buffers	Буфери	uk
bufptr	bufptr	uk
bus	bus	uk
button	Кнопка	uk
buttons	Кнопки	uk
by	by	uk
byte	byte	uk
bytes	Байт	uk
c	Ц	uk
cache	cache	uk
call	call	uk
candidate	candidate	uk
cap	cap	uk
capable	capable	uk
card	Карткові	uk
central	Центральнийокруг	uk
char	char	uk
chdir	chdir	uk
check	check	uk
checked	checked	uk
checksum	checksum	uk
child	дочірнійобєкт	uk
chunk	chunk	uk
class	Клас	uk
clear	Очистити	uk
cloexec	cloexec	uk
clone	clone	uk
close	Закрити	uk
cluster	cluster	uk
cmp	cmp	uk
code	code	uk
col	кол	uk
color	Колір	uk
colordepth	colordepth	uk
command	Команда	uk
commandport	commandport	uk
common	звичайний	uk
component	component	uk
connect	Зєднати	uk
connected	connected	uk
console	Консоль	uk
constant	Стала	uk
contains	contains	uk
contents	Зміст	uk
control	Контроль	uk
controller	Контролер	uk
coordinate	coordinate	uk
copies	copies	uk
copy	Копіювати	uk
count	Відлік	uk
cow	cow	uk
cpu	Процесор	uk
cpustate	cpustate	uk
cpy	cpy	uk
cr	cr	uk
creat	creat	uk
create	create	uk
crtc	crtc	uk
cs	cs	uk
ctime	ctime	uk
cur	cur	uk
current	Поточна	uk
cursor	Курсор	uk
cylinder	cylinder	uk
d	d	uk
data	data	uk
databuffer	databuffer	uk
datagram	datagram	uk
dataport	dataport	uk
date	Дата	uk
deactivate	Деактивувати	uk
deactive	deactive	uk
debug	Діагностика	uk
decrement	decrement	uk
default	Типовий	uk
delete	Вилучити	uk
delta	Делта	uk
depth	depth	uk
desc	desc	uk
descr	descr	uk
description	Опис	uk
descriptor	descriptor	uk
descriptors	descriptors	uk
descsz	descsz	uk
destination	Призначення	uk
destroy	Знищити	uk
dev	dev	uk
device	Пристрій	uk
diff	diff	uk
digits	digits	uk
dir	КАТАЛОГ	uk
directory	Тека	uk
dirent	dirent	uk
disable	Вимкнути	uk
discard	Відкинути	uk
disconnect	Відєднатися	uk
dispatch	dispatch	uk
divide	Поділити	uk
divisor	divisor	uk
do	do	uk
domain	Домен	uk
double	Подвійний	uk
down	Вниз	uk
draw	draw	uk
drive	drive	uk
driver	driver	uk
drivercount	drivercount	uk
drivers	drivers	uk
drv	drv	uk
ds	ds	uk
dst	dst	uk
dstptr	dstptr	uk
dup	dup	uk
dword	dword	uk
dyn	dyn	uk
dynamic	Динамічно	uk
e	е	uk
eacces	eacces	uk
eaddrinuse	eaddrinuse	uk
eafnosupport	eafnosupport	uk
eagain	eagain	uk
eax	eax	uk
ebadf	ebadf	uk
ebp	ebp	uk
ebusy	ebusy	uk
ebx	ebx	uk
echild	echild	uk
echo	echo	uk
ecx	ecx	uk
edi	edi	uk
edx	edx	uk
eexist	eexist	uk
ef	ef	uk
efault	efault	uk
efbig	efbig	uk
eflags	eflags	uk
ehsize	ehsize	uk
eintr	eintr	uk
einval	einval	uk
eio	eio	uk
eip	eip	uk
eisdir	eisdir	uk
elf	elf	uk
emfile	emfile	uk
empty	Пусто	uk
emsgsize	emsgsize	uk
enable	Дозволити	uk
enabled	Включено	uk
end	Кінець	uk
enetunreach	enetunreach	uk
enfile	enfile	uk
enodev	enodev	uk
enoent	enoent	uk
enoexec	enoexec	uk
enomem	enomem	uk
enospc	enospc	uk
enosys	enosys	uk
enotconn	enotconn	uk
enotdir	enotdir	uk
enotty	enotty	uk
ensure	ensure	uk
entries	entries	uk
entry	запис	uk
entrypoint	entrypoint	uk
entsize	entsize	uk
environment	environment	uk
eopnotsupp	eopnotsupp	uk
eperm	eperm	uk
ephemeral	ephemeral	uk
eprotonosupport	eprotonosupport	uk
equal	Рівно	uk
erange	erange	uk
erofs	erofs	uk
err	err	uk
error	Помилка	uk
errorln	errorln	uk
es	es	uk
esi	esi	uk
esp	esp	uk
espipe	espipe	uk
esrch	esrch	uk
ether	ether	uk
etherframe	etherframe	uk
ethernet	ethernet	uk
event	Подія	uk
events	Події	uk
exceeded	exceeded	uk
except	except	uk
exception	exception	uk
exec	Виконати	uk
execve	execve	uk
exists	exists	uk
exit	Вийти	uk
exited	Вийти	uk
ext	ext	uk
extended	extended	uk
f	Ф	uk
family	family	uk
fat	fat	uk
fatal	fatal	uk
fatbuf	fatbuf	uk
fatbuffer	fatbuffer	uk
fault	fault	uk
fb	fb	uk
fcntl	fcntl	uk
fd	fd	uk
fds	fds	uk
field	поле	uk
file	Файл	uk
filename	Назвафайлу	uk
files	Файли	uk
filesz	filesz	uk
fill	fill	uk
find	Знайти	uk
first	first	uk
fl	fl	uk
flag	Прапор	uk
flags	Прапори	uk
floating	плаваюче	uk
flush	flush	uk
fn	fn	uk
focus	Фокусвікна	uk
focussable	focussable	uk
foo	тест	uk
for	for	uk
forced	forced	uk
fork	fork	uk
found	found	uk
fp	fp	uk
fpu	fpu	uk
frame	Блок	uk
free	Вільно	uk
frequency	Частота	uk
from	з	uk
front	Передні	uk
fs	fs	uk
fstat	fstat	uk
fsync	fsync	uk
fuction	fuction	uk
full	Повністю	uk
func	func	uk
function	Функція	uk
functions	Функції	uk
fxrstor	fxrstor	uk
fxsave	fxsave	uk
g	g	uk
gate	gate	uk
gateway	gateway	uk
gb	ГБ	uk
gdt	gdt	uk
get	get	uk
getcwd	getcwd	uk
getegid	getegid	uk
geteuid	geteuid	uk
getgid	getgid	uk
getpid	getpid	uk
getppid	getppid	uk
getuid	getuid	uk
gid	gid	uk
global	Глобальні	uk
got	got	uk
gpf	gpf	uk
gran	gran	uk
graphics	Графіка	uk
grub	grub	uk
gs	gs	uk
h	г	uk
halt	halt	uk
handle	Елементкерування	uk
handler	handler	uk
handlers	handlers	uk
hardware	Пристрої	uk
has	Хасі	uk
hd	hd	uk
head	head	uk
header	header	uk
headertype	headertype	uk
heap	heap	uk
height	Висота	uk
helper	helper	uk
hex	Шістнадцяткова	uk
hex출력	hex출력	uk
hi	hi	uk
hidden	Приховано	uk
high	Високий	uk
hop	hop	uk
i	i	uk
icmp	icmp	uk
icmp콘솔	icmp콘솔	uk
id	ІДЕНТИФІКАТОР	uk
ident	ident	uk
identify	identify	uk
idt	idt	uk
idx	idx	uk
ifchr	ifchr	uk
ifdir	ifdir	uk
ifmt	ifmt	uk
ifreg	ifreg	uk
ifsock	ifsock	uk
in	Вхідний	uk
increment	increment	uk
index	Індекс	uk
inet	inet	uk
info	Інфо	uk
init	init	uk
initial	initial	uk
initialization	initialization	uk
initialize	initialize	uk
ino	ino	uk
inode	Iвузол	uk
input	Введенняданих	uk
install	Встановити	uk
int	int	uk
interconnect	interconnect	uk
interface	Інтерфейс	uk
internet	Інтернет	uk
internetprotocol	internetprotocol	uk
interrupt	Переривання	uk
interrupts	interrupts	uk
invalid	Помилковий	uk
io	Ввідвивід	uk
iomap	iomap	uk
ip	ip	uk
ipci	ipci	uk
ipmessage	ipmessage	uk
ipv	ipv	uk
ip콘솔	ip콘솔	uk
iret	iret	uk
is	is	uk
ist	ist	uk
j	j	uk
jmp	jmp	uk
jump	jump	uk
k	k	uk
kb	КБ	uk
kcs	kcs	uk
kds	kds	uk
kernel	kernel	uk
key	Ключ	uk
keyboard	Клавіатура	uk
kgs	kgs	uk
kind	Тип	uk
k핵심	k핵심	uk
l	l	uk
label	мітка	uk
last	Останнє	uk
lba	lba	uk
ldt	ldt	uk
left	Зліва	uk
len	len	uk
length	Довжина	uk
lengths	lengths	uk
level	level	uk
lib	Ліб	uk
lidt	lidt	uk
lidtaddr	lidtaddr	uk
limit	Обмеження	uk
line	Рядок	uk
link	Посилання	uk
linked	linked	uk
linker	linker	uk
list	Перелік	uk
listen	listen	uk
listening	listening	uk
live	live	uk
load	Завантаження	uk
loader	loader	uk
local	локальний	uk
log	Журнал	uk
logical	Логічніоперації	uk
loop	loop	uk
low	Низька	uk
lseek	lseek	uk
lstat	lstat	uk
m	м	uk
mac	mac	uk
machine	machine	uk
magicnumber	magicnumber	uk
main	головний	uk
make	make	uk
malloc	malloc	uk
manager	manager	uk
map	map	uk
mask	Маска	uk
master	Головний	uk
matches	matches	uk
max	Максимум	uk
maximum	Максимум	uk
mb	МБ	uk
mbr	mbr	uk
media	Носії	uk
mem	mem	uk
memory	Память	uk
memorymananger	memorymananger	uk
memorytest	memorytest	uk
memsz	memsz	uk
mesg	mesg	uk
message	Повідомлення	uk
mics	mics	uk
mid	mid	uk
minimum	Мінімум	uk
mode	РЕЖИМ	uk
model	Модель	uk
mouse	Миша	uk
mousemove	mousemove	uk
move	Перемістити	uk
msdospart	msdospart	uk
msg	msg	uk
mtime	mtime	uk
multi	multi	uk
multiboot	multiboot	uk
multitasking	multitasking	uk
my	my	uk
myfunction	myfunction	uk
m긴급로그	m긴급로그	uk
m긴급로그문자열	m긴급로그문자열	uk
m직렬로그초기화	m직렬로그초기화	uk
m출력	m출력	uk
m테스트	m테스트	uk
n	н	uk
name	Назва	uk
namesz	namesz	uk
net	net	uk
network	Мережа	uk
new	Новий	uk
next	Наступне	uk
nibble	nibble	uk
nlink	nlink	uk
nmi	морськамиля	uk
node	Вузол	uk
nodename	nodename	uk
noexec	noexec	uk
none	Немає	uk
normal	Звичайний	uk
norw	norw	uk
not	not	uk
note	Нотатка	uk
nsec	nsec	uk
num	num	uk
number	Число	uk
o	o	uk
of	з	uk
offset	offset	uk
ok	Гаразд	uk
old	old	uk
on	Увімкнено	uk
only	only	uk
opcode	opcode	uk
open	Відкрити	uk
oper	oper	uk
operation	operation	uk
options	Параметри	uk
order	order	uk
org	org	uk
other	Інше	uk
out	Вихідний	uk
output	Вивід	uk
overflow	overflow	uk
p	p	uk
packet	ПАКЕТ	uk
packets	пакетів	uk
paddr	paddr	uk
page	Сторінка	uk
pages	Сторінки	uk
paging	paging	uk
param	param	uk
parameter	parameter	uk
params	Параметри	uk
parent	батько	uk
parse	parse	uk
part	part	uk
partition	partition	uk
partitions	partitions	uk
path	ШЛЯХ	uk
pause	Призупинити	uk
payload	payload	uk
pci	pci	uk
pde	pde	uk
pdelen	pdelen	uk
peer	peer	uk
pending	pending	uk
per	per	uk
peripheral	peripheral	uk
phentsize	phentsize	uk
phnum	phnum	uk
phoff	phoff	uk
phy	phy	uk
