original	before	after	review_status	concept	changed_tokens
Activate	Aktivovať	Aktivovať	existing-unreviewed		0
ActivateAll	AktivovaťVšetky	AktivovaťVšetky	existing-unreviewed		0
Active	Aktívny	Aktívny	existing-unreviewed		0
ActiveInterruptManager	AktívnyPrerušeniemanager	AktívnyPrerušeniemanager	existing-unreviewed		0
ActiveMemoryManager	AktívnyPamäťmanager	AktívnyPamäťmanager	existing-unreviewed		0
Add	Pridať	Pridať	existing-unreviewed		0
AddDriver	Pridaťdriver	Pridaťdriver	existing-unreviewed		0
AddRunnableThread	Pridaťrunnablethread	Pridaťrunnablethread	existing-unreviewed		0
AddTask	PridaťUloha	PridaťUloha	existing-unreviewed		0
AddThread	Pridaťthread	Pridaťthread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	AllocateBlok	AllocateBlok	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	MnožstvozPamäť	MnožstvozPamäť	existing-unreviewed		0
ArrayToUint16	Poletounsignedinteger16	Poletounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Poletounsignedinteger32	Poletounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Poletounsignedinteger48	Poletounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Poletounsignedinteger48be	Poletounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Poletounsignedinteger64	Poletounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Blokperbyte	Blokperbyte	existing-unreviewed		0
BLOCK_SIZE	BlokVeľkosť	BlokVeľkosť	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	BlockedStav	BlockedStav	existing-unreviewed		0
Blocks	Blok	Blok	existing-unreviewed		0
BoundRangeExceeded	BoundRozsahexceeded	BoundRozsahexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Bajtypersector	Bajtypersector	existing-unreviewed		0
BytesToString	Bajtytoreťazec	Bajtytoreťazec	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Vyčistiť	Vyčistiť	existing-unreviewed		0
Clone	Clone	Clone	existing-unreviewed		0
CloneAddressSpaceCOW	CloneaddressMedzeracow	CloneaddressMedzeracow	existing-unreviewed		0
Connect	Pripojiť	Pripojiť	existing-unreviewed		0
ContainsCoordinate	Containscoordinate	Containscoordinate	existing-unreviewed		0
CopyPageFrameBlock	KopírovaťSTRANARámecBlok	KopírovaťSTRANARámecBlok	existing-unreviewed		0
CpuState	ProcesorStav	ProcesorStav	existing-unreviewed		0
Create	Create	Create	existing-unreviewed		0
CreateFromData	Createzdata	Createzdata	existing-unreviewed		0
CreateFromFunction	CreatezFunkcia	CreatezFunkcia	existing-unreviewed		0
CreatePtrFromFunction	CreateKurzorzFunkcia	CreateKurzorzFunkcia	existing-unreviewed		0
Cs	Cs	Cs	existing-unreviewed		0
Ctime	Ctime	Ctime	existing-unreviewed		0
CtimeNsec	Ctimensec	Ctimensec	existing-unreviewed		0
CurrentPID	Aktuálnypid	Aktuálnypid	existing-unreviewed		0
CurrentParentPID	Aktuálnyrodičpid	Aktuálnyrodičpid	existing-unreviewed		0
Data	Data	Data	compatibility		0
Deactivate	Deaktivovať	Deaktivovať	existing-unreviewed		0
Deactive	Deactive	Deactive	existing-unreviewed		0
Decrement	Decrement	Decrement	existing-unreviewed		0
Delete	Odstrániť	Odstrániť	existing-unreviewed		0
DescriptorPrivilegeLevel	Descriptorprivilegelevel	Descriptorprivilegelevel	existing-unreviewed		0
DescriptorType	DescriptorTyp	DescriptorTyp	existing-unreviewed		0
Destroy	Zničiť	Zničiť	existing-unreviewed		0
Dev	Zariadenie	Zariadenie	existing-unreviewed		0
DeviceHasFunctions	ZariadeniehasFunkcie	ZariadeniehasFunkcie	existing-unreviewed		0
DeviceNotAvailable	ZariadenienotDostupné	ZariadenienotDostupné	existing-unreviewed		0
Device_id	ZariadenieIdentifikátor	ZariadenieIdentifikátor	existing-unreviewed		0
DisableInt	Zakázaťint	Zakázaťint	existing-unreviewed		0
Disconnect	Odpojiť	Odpojiť	existing-unreviewed		0
DivideByZero	DeleniebyNula	DeleniebyNula	existing-unreviewed		0
DoHandleInterrupt	DoUškoPrerušenie	DoUškoPrerušenie	existing-unreviewed		0
DoubleFault	Dvojitéfault	Dvojitéfault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	Drivermanager	Drivermanager	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dynamická	Dynamická	existing-unreviewed		0
E2BIG	E2big	E2big	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32Poznámka	Elf32Poznámka	existing-unreviewed		0
