original	localized	language
Activate	Activa	ca
ActivateAll	ActivaTot	ca
Active	Actiu	ca
ActiveInterruptManager	ActiuInterrupciómanager	ca
ActiveMemoryManager	ActiuMemòriamanager	ca
Add	Afegeix	ca
AddDriver	Afegeixdriver	ca
AddRunnableThread	Afegeixrunnablethread	ca
AddTask	AfegeixTasca	ca
AddThread	Afegeixthread	ca
Address	Adreça	ca
AlignedMalloc	Alignedmalloc	ca
AlignmentCheck	Alignmentcheck	ca
AllocateBlock	AllocateBloc	ca
AllocatePID	Allocatepid	ca
AmountOfMemory	QuantitatdeMemòria	ca
ArrayToUint16	Matriutounsignedinteger16	ca
ArrayToUint32	Matriutounsignedinteger32	ca
ArrayToUint48	Matriutounsignedinteger48	ca
ArrayToUint48_BE	Matriutounsignedinteger48be	ca
ArrayToUint64	Matriutounsignedinteger64	ca
Atime	Atime	ca
AtimeNsec	Atimensec	ca
BLOCKS_PER_BYTE	Blocperbyte	ca
BLOCK_SIZE	BlocMida	ca
Backend	Backend	ca
BaseAddr	BaseAdreça	ca
Bind	Vincula	ca
Blksize	Blksize	ca
Blocked	Blocked	ca
BlockedState	BlockedEstat	ca
Blocks	Bloc	ca
BoundRangeExceeded	BoundIntervalexceeded	ca
BroadcastMacAddress	BroadcastmacAdreça	ca
BytesPerSector	Bytespersector	ca
BytesToString	BytestoCadena	ca
Checksum	Checksum	ca
Clear	Neteja	ca
Clone	Clone	ca
CloneAddressSpaceCOW	CloneAdreçaEspaicow	ca
Connect	Connecta	ca
ContainsCoordinate	Containscoordinate	ca
CopyPageFrameBlock	CopiaPàginaMarcBloc	ca
CpuState	CpuEstat	ca
Create	Create	ca
CreateFromData	Createdesdedata	ca
CreateFromFunction	CreatedesdeFunció	ca
CreatePtrFromFunction	CreatePunterdesdeFunció	ca
Cs	Cs	ca
Ctime	Ctime	ca
CtimeNsec	Ctimensec	ca
CurrentPID	Actualpid	ca
CurrentParentPID	Actualparepid	ca
Data	Data	ca
Deactivate	Desactiva	ca
Deactive	Deactive	ca
Decrement	Decrement	ca
Delete	Suprimeix	ca
DescriptorPrivilegeLevel	Descriptorprivilegelevel	ca
DescriptorType	DescriptorTipus	ca
Destroy	Destrueix	ca
Dev	Dispositiu	ca
