english	localized	language
a	a	en
access	access	en
ack	ack	en
activate	activate	en
active	active	en
add	add	en
addend	addend	en
addr	addr	en
addralign	addralign	en
address	address	en
advanced	advanced	en
af	af	en
after	after	en
align	align	en
aligned	aligned	en
alignment	alignment	en
all	all	en
alloc	alloc	en
allocate	allocate	en
allocated	allocated	en
am	am	en
amd	amd	en
amount	amount	en
and	and	en
append	append	en
args	args	en
argument	argument	en
arguments	arguments	en
arp	arp	en
arp콘솔	arp콘솔	en
array	array	en
assembly	assembly	en
at	at	en
ata	ata	en
atime	atime	en
attachment	attachment	en
attempts	attempts	en
attr	attr	en
attribute	attribute	en
attributes	attributes	en
aux	aux	en
avail	avail	en
available	available	en
b	b	en
ba	ba	en
back	back	en
backend	backend	en
backup	backup	en
bar	bar	en
base	base	en
be	be	en
bh	bh	en
big	big	en
bind	bind	en
bios	bios	en
bit	bit	en
bitmap	bitmap	en
bitmasp	bitmasp	en
bits	bits	en
blksize	blksize	en
block	block	en
blocked	blocked	en
blocking	blocking	en
blocks	blocks	en
boot	boot	en
bootable	bootable	en
bootloader	bootloader	en
bound	bound	en
bpb	bpb	en
break	break	en
brk	brk	en
broadcast	broadcast	en
buf	buf	en
buffer	buffer	en
buffers	buffers	en
bufptr	bufptr	en
bus	bus	en
button	button	en
buttons	buttons	en
by	by	en
byte	byte	en
bytes	bytes	en
c	c	en
cache	cache	en
call	call	en
candidate	candidate	en
cap	cap	en
capable	capable	en
card	card	en
central	central	en
char	char	en
chdir	chdir	en
check	check	en
checked	checked	en
checksum	checksum	en
child	child	en
chunk	chunk	en
class	class	en
clear	clear	en
cloexec	cloexec	en
clone	clone	en
close	close	en
cluster	cluster	en
cmp	cmp	en
code	code	en
col	col	en
color	color	en
colordepth	colordepth	en
command	command	en
commandport	commandport	en
common	common	en
component	component	en
connect	connect	en
connected	connected	en
console	console	en
constant	constant	en
contains	contains	en
contents	contents	en
control	control	en
controller	controller	en
coordinate	coordinate	en
copies	copies	en
copy	copy	en
count	count	en
cow	cow	en
cpu	cpu	en
cpustate	cpustate	en
cpy	cpy	en
cr	cr	en
creat	creat	en
create	create	en
crtc	crtc	en
cs	cs	en
ctime	ctime	en
cur	cur	en
current	current	en
cursor	cursor	en
cylinder	cylinder	en
d	d	en
data	data	en
databuffer	databuffer	en
datagram	datagram	en
dataport	dataport	en
date	date	en
deactivate	deactivate	en
deactive	deactive	en
debug	debug	en
decrement	decrement	en
default	default	en
delete	delete	en
delta	delta	en
depth	depth	en
desc	desc	en
descr	descr	en
description	description	en
descriptor	descriptor	en
descriptors	descriptors	en
descsz	descsz	en
destination	destination	en
destroy	destroy	en
dev	dev	en
device	device	en
diff	diff	en
digits	digits	en
dir	dir	en
directory	directory	en
dirent	dirent	en
disable	disable	en
discard	discard	en
disconnect	disconnect	en
dispatch	dispatch	en
divide	divide	en
divisor	divisor	en
do	do	en
domain	domain	en
double	double	en
down	down	en
draw	draw	en
drive	drive	en
driver	driver	en
drivercount	drivercount	en
drivers	drivers	en
drv	drv	en
ds	ds	en
dst	dst	en
dstptr	dstptr	en
dup	dup	en
dword	dword	en
dyn	dyn	en
dynamic	dynamic	en
e	e	en
eacces	eacces	en
eaddrinuse	eaddrinuse	en
eafnosupport	eafnosupport	en
eagain	eagain	en
eax	eax	en
ebadf	ebadf	en
ebp	ebp	en
ebusy	ebusy	en
ebx	ebx	en
echild	echild	en
echo	echo	en
ecx	ecx	en
edi	edi	en
edx	edx	en
eexist	eexist	en
ef	ef	en
efault	efault	en
efbig	efbig	en
eflags	eflags	en
ehsize	ehsize	en
eintr	eintr	en
einval	einval	en
eio	eio	en
eip	eip	en
eisdir	eisdir	en
elf	elf	en
emfile	emfile	en
empty	empty	en
emsgsize	emsgsize	en
enable	enable	en
enabled	enabled	en
end	end	en
enetunreach	enetunreach	en
enfile	enfile	en
enodev	enodev	en
enoent	enoent	en
enoexec	enoexec	en
enomem	enomem	en
enospc	enospc	en
enosys	enosys	en
enotconn	enotconn	en
enotdir	enotdir	en
enotty	enotty	en
ensure	ensure	en
entries	entries	en
entry	entry	en
entrypoint	entrypoint	en
entsize	entsize	en
environment	environment	en
eopnotsupp	eopnotsupp	en
eperm	eperm	en
ephemeral	ephemeral	en
eprotonosupport	eprotonosupport	en
equal	equal	en
erange	erange	en
erofs	erofs	en
err	err	en
error	error	en
errorln	errorln	en
es	es	en
esi	esi	en
esp	esp	en
espipe	espipe	en
esrch	esrch	en
ether	ether	en
etherframe	etherframe	en
ethernet	ethernet	en
event	event	en
events	events	en
exceeded	exceeded	en
except	except	en
exception	exception	en
exec	exec	en
execve	execve	en
exists	exists	en
exit	exit	en
exited	exited	en
ext	ext	en
extended	extended	en
f	f	en
family	family	en
fat	fat	en
fatal	fatal	en
fatbuf	fatbuf	en
fatbuffer	fatbuffer	en
fault	fault	en
fb	fb	en
fcntl	fcntl	en
fd	fd	en
fds	fds	en
field	field	en
file	file	en
filename	filename	en
files	files	en
filesz	filesz	en
fill	fill	en
find	find	en
first	first	en
fl	fl	en
flag	flag	en
flags	flags	en
floating	floating	en
flush	flush	en
fn	fn	en
focus	focus	en
focussable	focussable	en
foo	foo	en
for	for	en
forced	forced	en
fork	fork	en
found	found	en
fp	fp	en
fpu	fpu	en
frame	frame	en
free	free	en
frequency	frequency	en
from	from	en
front	front	en
fs	fs	en
fstat	fstat	en
fsync	fsync	en
fuction	fuction	en
full	full	en
func	func	en
function	function	en
functions	functions	en
fxrstor	fxrstor	en
fxsave	fxsave	en
g	g	en
gate	gate	en
gateway	gateway	en
gb	gb	en
gdt	gdt	en
get	get	en
getcwd	getcwd	en
getegid	getegid	en
geteuid	geteuid	en
getgid	getgid	en
getpid	getpid	en
getppid	getppid	en
getuid	getuid	en
gid	gid	en
global	global	en
got	got	en
gpf	gpf	en
gran	gran	en
graphics	graphics	en
grub	grub	en
gs	gs	en
h	h	en
halt	halt	en
handle	handle	en
handler	handler	en
handlers	handlers	en
hardware	hardware	en
has	has	en
hd	hd	en
head	head	en
header	header	en
headertype	headertype	en
heap	heap	en
height	height	en
helper	helper	en
hex	hex	en
hex출력	hex출력	en
hi	hi	en
hidden	hidden	en
high	high	en
hop	hop	en
i	i	en
icmp	icmp	en
icmp콘솔	icmp콘솔	en
id	id	en
ident	ident	en
identify	identify	en
idt	idt	en
idx	idx	en
ifchr	ifchr	en
ifdir	ifdir	en
ifmt	ifmt	en
ifreg	ifreg	en
ifsock	ifsock	en
in	in	en
increment	increment	en
index	index	en
inet	inet	en
info	info	en
init	init	en
initial	initial	en
initialization	initialization	en
initialize	initialize	en
ino	ino	en
inode	inode	en
input	input	en
install	install	en
int	int	en
interconnect	interconnect	en
interface	interface	en
internet	internet	en
internetprotocol	internetprotocol	en
interrupt	interrupt	en
interrupts	interrupts	en
invalid	invalid	en
io	io	en
iomap	iomap	en
ip	ip	en
ipci	ipci	en
ipmessage	ipmessage	en
ipv	ipv	en
ip콘솔	ip콘솔	en
iret	iret	en
is	is	en
ist	ist	en
j	j	en
jmp	jmp	en
jump	jump	en
k	k	en
kb	kb	en
kcs	kcs	en
kds	kds	en
kernel	kernel	en
key	key	en
keyboard	keyboard	en
kgs	kgs	en
kind	kind	en
k핵심	k핵심	en
l	l	en
label	label	en
last	last	en
lba	lba	en
ldt	ldt	en
left	left	en
len	len	en
length	length	en
lengths	lengths	en
level	level	en
lib	lib	en
lidt	lidt	en
lidtaddr	lidtaddr	en
limit	limit	en
line	line	en
link	link	en
linked	linked	en
linker	linker	en
list	list	en
listen	listen	en
listening	listening	en
live	live	en
load	load	en
loader	loader	en
local	local	en
log	log	en
logical	logical	en
loop	loop	en
low	low	en
lseek	lseek	en
lstat	lstat	en
m	m	en
mac	mac	en
machine	machine	en
magicnumber	magicnumber	en
main	main	en
make	make	en
malloc	malloc	en
manager	manager	en
map	map	en
mask	mask	en
master	master	en
matches	matches	en
max	max	en
maximum	maximum	en
mb	mb	en
mbr	mbr	en
media	media	en
mem	mem	en
memory	memory	en
memorymananger	memorymananger	en
memorytest	memorytest	en
memsz	memsz	en
mesg	mesg	en
message	message	en
mics	mics	en
mid	mid	en
minimum	minimum	en
mode	mode	en
model	model	en
mouse	mouse	en
mousemove	mousemove	en
move	move	en
msdospart	msdospart	en
msg	msg	en
mtime	mtime	en
multi	multi	en
multiboot	multiboot	en
multitasking	multitasking	en
my	my	en
myfunction	myfunction	en
m긴급로그	m긴급로그	en
m긴급로그문자열	m긴급로그문자열	en
m직렬로그초기화	m직렬로그초기화	en
m출력	m출력	en
m테스트	m테스트	en
n	n	en
name	name	en
namesz	namesz	en
net	net	en
network	network	en
new	new	en
next	next	en
nibble	nibble	en
nlink	nlink	en
nmi	nmi	en
node	node	en
nodename	nodename	en
noexec	noexec	en
none	none	en
normal	normal	en
norw	norw	en
not	not	en
note	note	en
nsec	nsec	en
num	num	en
number	number	en
o	o	en
of	of	en
offset	offset	en
ok	ok	en
old	old	en
on	on	en
only	only	en
opcode	opcode	en
open	open	en
oper	oper	en
operation	operation	en
options	options	en
order	order	en
org	org	en
other	other	en
out	out	en
output	output	en
overflow	overflow	en
p	p	en
packet	packet	en
packets	packets	en
paddr	paddr	en
page	page	en
pages	pages	en
paging	paging	en
param	param	en
parameter	parameter	en
params	params	en
parent	parent	en
parse	parse	en
part	part	en
partition	partition	en
partitions	partitions	en
path	path	en
pause	pause	en
payload	payload	en
pci	pci	en
pde	pde	en
pdelen	pdelen	en
peer	peer	en
pending	pending	en
per	per	en
peripheral	peripheral	en
phentsize	phentsize	en
phnum	phnum	en
phoff	phoff	en
phy	phy	en
phyaddr	phyaddr	en
phymem	phymem	en
phys	phys	en
physical	physical	en
pic	pic	en
pid	pid	en
pit	pit	en
pixel	pixel	en
point	point	en
pointer	pointer	en
pointers	pointers	en
poll	poll	en
port	port	en
portnumber	portnumber	en
pos	pos	en
position	position	en
posix	posix	en
prefetch	prefetch	en
prefetchable	prefetchable	en
present	present	en
prev	prev	en
primary	primary	en
print	print	en
printf	printf	en
println	println	en
printreg	printreg	en
priv	priv	en
private	private	en
privilege	privilege	en
proc	proc	en
process	process	en
processes	processes	en
processing	processing	en
program	program	en
programmable	programmable	en
protocol	protocol	en
provided	provided	en
provider	provider	en
ps	ps	en
pt	pt	en
pte	pte	en
ptr	ptr	en
push	push	en
put	put	en
pv	pv	en
queue	queue	en
r	r	en
range	range	en
raw	raw	en
rdev	rdev	en
read	read	en
ready	ready	en
receive	receive	en
received	received	en
receiver	receiver	en
receviced	receviced	en
record	record	en
rectangle	rectangle	en
recv	recv	en
ref	ref	en
refs	refs	en
reg	reg	en
region	region	en
register	register	en
registeroffset	registeroffset	en
registers	registers	en
regs	regs	en
regtype	regtype	en
rel	rel	en
rela	rela	en
release	release	en
released	released	en
reload	reload	en
relocation	relocation	en
remaining	remaining	en
remote	remote	en
remove	remove	en
reply	reply	en
request	request	en
requested	requested	en
reserved	reserved	en
reset	reset	en
resolve	resolve	en
restore	restore	en
result	result	en
ret	ret	en
revision	revision	en
rgb	rgb	en
right	right	en
root	root	en
round	round	en
route	route	en
rs	rs	en
rt	rt	en
run	run	en
runnable	runnable	en
rx	rx	en
s	s	en
saved	saved	en
sc	sc	en
scan	scan	en
scancode	scancode	en
sche	sche	en
schedule	schedule	en
scheduler	scheduler	en
screen	screen	en
secondary	secondary	en
sect	sect	en
section	section	en
sector	sector	en
sectors	sectors	en
seek	seek	en
seg	seg	en
segment	segment	en
segments	segments	en
select	select	en
selector	selector	en
self	self	en
send	send	en
sequencer	sequencer	en
serial	serial	en
set	set	en
setup	setup	en
sh	sh	en
shared	shared	en
shentsize	shentsize	en
shift	shift	en
shndx	shndx	en
shnum	shnum	en
shoff	shoff	en
shstrndx	shstrndx	en
signature	signature	en
simd	simd	en
size	size	en
sl	sl	en
slave	slave	en
sock	sock	en
socket	socket	en
socketcall	socketcall	en
sockets	sockets	en
soft	soft	en
software	software	en
source	source	en
space	space	en
spawn	spawn	en
src	src	en
srcptr	srcptr	en
ss	ss	en
st	st	en
stack	stack	en
stackbottom	stackbottom	en
stacktop	stacktop	en
start	start	en
started	started	en
starting	starting	en
stat	stat	en
state	state	en
status	status	en
stderr	stderr	en
stdin	stdin	en
stdout	stdout	en
stop	stop	en
stopped	stopped	en
str	str	en
string	string	en
strtab	strtab	en
subclass	subclass	en
subnet	subnet	en
support	support	en
swap	swap	en
switch	switch	en
sym	sym	en
sync	sync	en
sys	sys	en
syscall	syscall	en
sysname	sysname	en
system	system	en
systemcall	systemcall	en
t	t	en
table	table	en
tag	tag	en
tail	tail	en
tamd	tamd	en
tarp	tarp	en
task	task	en
tasking	tasking	en
tasks	tasks	en
tcow	tcow	en
tcpu	tcpu	en
technology	technology	en
temp	temp	en
temporary	temporary	en
tenth	tenth	en
terminated	terminated	en
test	test	en
text	text	en
thr	thr	en
thread	thread	en
threads	threads	en
tick	tick	en
ticmp	ticmp	en
time	time	en
timer	timer	en
tip	tip	en
tls	tls	en
tmp	tmp	en
tmsdos	tmsdos	en
to	to	en
top	top	en
tos	tos	en
total	total	en
track	track	en
trap	trap	en
truncate	truncate	en
tss	tss	en
type	type	en
t공용서술자테이블	t공용서술자테이블	en
t작업관리자	t작업관리자	en
t조각설명자	t조각설명자	en
t콘솔	t콘솔	en
t함수	t함수	en
udesc	udesc	en
udp	udp	en
udp콘솔	udp콘솔	en
uid	uid	en
uint	uint	en
uintptr	uintptr	en
uname	uname	en
unhandle	unhandle	en
unhandled	unhandled	en
unit	unit	en
unset	unset	en
unused	unused	en
up	up	en
update	update	en
usable	usable	en
use	use	en
used	used	en
user	user	en
userhandler	userhandler	en
usermode	usermode	en
userproc	userproc	en
util	util	en
util콘솔	util콘솔	en
uts	uts	en
utsname	utsname	en
v	v	en
vaddr	vaddr	en
val	val	en
value	value	en
values	values	en
vector	vector	en
vendor	vendor	en
ver	ver	en
version	version	en
vfs	vfs	en
vga	vga	en
video	video	en
virt	virt	en
virtlen	virtlen	en
virtmem	virtmem	en
virtual	virtual	en
volume	volume	en
w	w	en
wait	wait	en
waitpid	waitpid	en
wdata	wdata	en
when	when	en
whence	whence	en
widget	widget	en
width	width	en
word	word	en
writable	writable	en
write	write	en
writer	writer	en
x	x	en
xy	xy	en
y	y	en
zero	zero	en
값	값	en
공용서술자테이블	공용서술자테이블	en
기준	기준	en
기준주소	기준주소	en
낮은	낮은	en
넷카드콘솔	넷카드콘솔	en
높은	높은	en
단말기	단말기	en
마우스콘솔	마우스콘솔	en
매개값	매개값	en
매우높은	매우높은	en
멈추기	멈추기	en
목적	목적	en
유형	유형	en
이더넷콘솔	이더넷콘솔	en
인터럽트무시하기	인터럽트무시하기	en
인터럽트예외처리기	인터럽트예외처리기	en
인터럽트요청처리	인터럽트요청처리	en
인터럽트처리기	인터럽트처리기	en
임시	임시	en
자료	자료	en
자신	자신	en
작업관리자	작업관리자	en
작업콘솔	작업콘솔	en
조각설명자	조각설명자	en
출력	출력	en
콘솔	콘솔	en
크기	크기	en
키보드콘솔	키보드콘솔	en
표시들	표시들	en
한도	한도	en
