english	localized	language
a	a	it
access	accesso	it
ack	ack	it
activate	Attiva	it
active	Attivo	it
add	Aggiungi	it
addend	addend	it
addr	addr	it
addralign	addralign	it
address	address	it
advanced	Avanzate	it
af	af	it
after	Dopo	it
align	Allineamento	it
aligned	aligned	it
alignment	alignment	it
all	Tutto	it
alloc	alloc	it
allocate	allocate	it
allocated	allocated	it
am	am	it
amd	amd	it
amount	Quantità	it
and	e	it
append	append	it
args	args	it
argument	argument	it
arguments	Argomenti	it
arp	arp	it
arp콘솔	arp콘솔	it
array	Serie	it
assembly	assembly	it
at	at	it
ata	ata	it
atime	atime	it
attachment	attachment	it
attempts	attempts	it
attr	attr	it
attribute	attributo	it
attributes	Attributi	it
aux	aux	it
avail	avail	it
available	Disponibile	it
b	b	it
ba	ba	it
back	Indietro	it
backend	backend	it
backup	backup	it
bar	Barra	it
base	base	it
be	be	it
bh	bh	it
big	big	it
bind	bind	it
bios	bios	it
bit	bit	it
bitmap	bitmap	it
bitmasp	bitmasp	it
bits	bit	it
blksize	blksize	it
block	Blocco	it
blocked	blocked	it
blocking	blocking	it
blocks	Ablocchi	it
boot	boot	it
bootable	bootable	it
bootloader	bootloader	it
bound	bound	it
bpb	bpb	it
break	break	it
brk	brk	it
broadcast	broadcast	it
buf	buf	it
buffer	buffer	it
buffers	Buffer	it
bufptr	bufptr	it
bus	bus	it
button	Pulsante	it
buttons	Pulsanti	it
by	by	it
byte	byte	it
bytes	Byte	it
c	Celsius	it
cache	cache	it
call	call	it
candidate	candidate	it
cap	cap	it
capable	capable	it
card	Carte	it
central	Centrale	it
char	char	it
chdir	chdir	it
check	check	it
checked	checked	it
checksum	checksum	it
child	figlio	it
chunk	chunk	it
class	Classe	it
clear	Pulisci	it
cloexec	cloexec	it
clone	clone	it
close	Chiudi	it
cluster	cluster	it
cmp	cmp	it
code	code	it
col	col	it
color	Colore	it
colordepth	colordepth	it
command	Comando	it
commandport	commandport	it
common	comune	it
component	component	it
connect	Connetti	it
connected	connected	it
console	console	it
constant	Costante	it
contains	contains	it
contents	Sommario	it
control	Ctrl	it
controller	controller	it
coordinate	coordinate	it
copies	copies	it
copy	Copia	it
count	Conteggio	it
cow	cow	it
cpu	cpu	it
cpustate	cpustate	it
cpy	cpy	it
cr	cr	it
creat	creat	it
create	create	it
crtc	crtc	it
cs	cs	it
ctime	ctime	it
cur	cur	it
current	Corrente	it
cursor	Cursore	it
cylinder	cylinder	it
d	PR	it
data	data	it
databuffer	databuffer	it
datagram	datagram	it
dataport	dataport	it
date	Data	it
deactivate	Disattiva	it
deactive	deactive	it
debug	Faiildebug	it
decrement	decrement	it
default	Predefinito	it
delete	Elimina	it
delta	delta	it
depth	depth	it
desc	desc	it
descr	descr	it
description	Descrizione	it
descriptor	descriptor	it
descriptors	descriptors	it
descsz	descsz	it
destination	Destinazione	it
destroy	Distruggi	it
dev	dev	it
device	Dispositivo	it
diff	diff	it
digits	digits	it
dir	dir	it
directory	Cartella	it
dirent	dirent	it
disable	Disabilita	it
discard	Scarta	it
disconnect	Disconnetti	it
dispatch	dispatch	it
divide	Dividi	it
divisor	divisor	it
do	do	it
domain	Dominio	it
double	doppia	it
down	Giù	it
draw	draw	it
drive	drive	it
driver	driver	it
drivercount	drivercount	it
drivers	drivers	it
drv	drv	it
ds	ds	it
dst	dst	it
dstptr	dstptr	it
dup	dup	it
dword	dword	it
dyn	dyn	it
dynamic	Dinamico	it
e	e	it
eacces	eacces	it
eaddrinuse	eaddrinuse	it
eafnosupport	eafnosupport	it
eagain	eagain	it
eax	eax	it
ebadf	ebadf	it
ebp	ebp	it
ebusy	ebusy	it
ebx	ebx	it
echild	echild	it
echo	echo	it
ecx	ecx	it
edi	edi	it
edx	edx	it
eexist	eexist	it
ef	ef	it
efault	efault	it
efbig	efbig	it
eflags	eflags	it
ehsize	ehsize	it
eintr	eintr	it
einval	einval	it
eio	eio	it
eip	eip	it
eisdir	eisdir	it
elf	elf	it
emfile	emfile	it
empty	Vuoto	it
emsgsize	emsgsize	it
enable	Abilita	it
enabled	Abilitato	it
end	Fine	it
enetunreach	enetunreach	it
enfile	enfile	it
enodev	enodev	it
enoent	enoent	it
enoexec	enoexec	it
enomem	enomem	it
enospc	enospc	it
enosys	enosys	it
enotconn	enotconn	it
enotdir	enotdir	it
enotty	enotty	it
ensure	ensure	it
entries	entries	it
entry	voce	it
entrypoint	entrypoint	it
entsize	entsize	it
environment	environment	it
eopnotsupp	eopnotsupp	it
eperm	eperm	it
ephemeral	ephemeral	it
eprotonosupport	eprotonosupport	it
equal	Uguale	it
erange	erange	it
erofs	erofs	it
err	Errori	it
error	Errore	it
errorln	errorln	it
es	es	it
esi	esi	it
esp	esp	it
espipe	espipe	it
esrch	esrch	it
ether	ether	it
etherframe	etherframe	it
ethernet	ethernet	it
event	Evento	it
events	Eventi	it
exceeded	exceeded	it
except	except	it
exception	exception	it
exec	Esecuzione	it
execve	execve	it
exists	exists	it
exit	Esci	it
exited	Uscito	it
ext	ext	it
extended	extended	it
f	N	it
family	family	it
fat	fat	it
fatal	fatal	it
fatbuf	fatbuf	it
fatbuffer	fatbuffer	it
fault	fault	it
fb	fb	it
fcntl	fcntl	it
fd	fd	it
fds	fds	it
field	campo	it
file	file	it
filename	Nomedelfile	it
files	File	it
filesz	filesz	it
fill	fill	it
find	Trova	it
first	first	it
fl	fl	it
flag	Bandiera	it
flags	Flag	it
floating	Fluttuante	it
flush	flush	it
fn	fn	it
focus	Fuoco	it
focussable	focussable	it
foo	foo	it
for	for	it
forced	forced	it
fork	fork	it
found	found	it
fp	fp	it
fpu	fpu	it
frame	Riquadro	it
free	Libero	it
frequency	Frequenza	it
from	from	it
front	Fronte	it
fs	fs	it
fstat	fstat	it
fsync	fsync	it
fuction	fuction	it
full	Completo	it
func	func	it
function	Funzione	it
functions	Funzioni	it
fxrstor	fxrstor	it
fxsave	fxsave	it
g	g	it
gate	gate	it
gateway	gateway	it
gb	gb	it
gdt	gdt	it
get	get	it
getcwd	getcwd	it
getegid	getegid	it
geteuid	geteuid	it
getgid	getgid	it
getpid	getpid	it
getppid	getppid	it
getuid	getuid	it
gid	gid	it
global	Globale	it
got	got	it
gpf	gpf	it
gran	gran	it
graphics	Grafica	it
grub	grub	it
gs	gs	it
h	U	it
halt	halt	it
handle	Maniglia	it
handler	handler	it
handlers	handlers	it
hardware	hardware	it
has	has	it
hd	hd	it
head	head	it
header	header	it
headertype	headertype	it
heap	heap	it
height	Altezza	it
helper	helper	it
hex	Esadecimale	it
hex출력	hex출력	it
hi	hi	it
hidden	Nascosti	it
high	Alto	it
hop	hop	it
i	i	it
icmp	icmp	it
icmp콘솔	icmp콘솔	it
id	id	it
ident	ident	it
identify	identify	it
idt	idt	it
idx	idx	it
ifchr	ifchr	it
ifdir	ifdir	it
ifmt	ifmt	it
ifreg	ifreg	it
ifsock	ifsock	it
in	Ingresso	it
increment	increment	it
index	Indice	it
inet	inet	it
info	Informazioni	it
init	init	it
initial	initial	it
initialization	initialization	it
initialize	initialize	it
ino	ino	it
inode	inode	it
input	Ingresso	it
install	Installa	it
int	Intero	it
interconnect	interconnect	it
interface	Interfaccia	it
internet	internet	it
internetprotocol	internetprotocol	it
interrupt	interrupt	it
interrupts	interrupts	it
invalid	Nonvalido	it
io	io	it
iomap	iomap	it
ip	ip	it
ipci	ipci	it
ipmessage	ipmessage	it
ipv	ipv	it
ip콘솔	ip콘솔	it
iret	iret	it
is	is	it
ist	ist	it
j	j	it
jmp	jmp	it
jump	jump	it
k	Kelvin	it
kb	kb	it
kcs	kcs	it
kds	kds	it
kernel	kernel	it
key	Chiave	it
keyboard	Tastiera	it
kgs	kgs	it
kind	Tipo	it
k핵심	k핵심	it
l	l	it
label	etichetta	it
last	Ultima	it
lba	lba	it
ldt	ldt	it
left	Sinistra	it
len	len	it
length	Durata	it
lengths	lengths	it
level	level	it
lib	lib	it
lidt	lidt	it
lidtaddr	lidtaddr	it
limit	Limite	it
line	Riga	it
link	Collegamento	it
linked	linked	it
linker	linker	it
list	Elenco	it
listen	listen	it
listening	listening	it
live	live	it
load	Carico	it
loader	loader	it
local	locale	it
log	Registro	it
logical	Logico	it
loop	loop	it
low	Basso	it
lseek	lseek	it
lstat	lstat	it
m	Metri	it
mac	mac	it
machine	machine	it
magicnumber	magicnumber	it
main	principale	it
make	make	it
malloc	malloc	it
manager	manager	it
map	map	it
mask	Maschera	it
master	Principale	it
matches	matches	it
max	Massima	it
maximum	Massimo	it
mb	millibar	it
mbr	mbr	it
media	Supporti	it
mem	mem	it
memory	Memoria	it
memorymananger	memorymananger	it
memorytest	memorytest	it
memsz	memsz	it
mesg	mesg	it
message	Messaggio	it
mics	mics	it
mid	mid	it
minimum	Minimo	it
mode	MODO	it
model	Modello	it
mouse	mouse	it
mousemove	mousemove	it
move	Sposta	it
msdospart	msdospart	it
msg	msg	it
mtime	mtime	it
multi	multi	it
multiboot	multiboot	it
multitasking	multitasking	it
my	my	it
myfunction	myfunction	it
m긴급로그	m긴급로그	it
