english	localized	language
a	U	sv
access	Åtkomst	sv
ack	ack	sv
activate	Aktivera	sv
active	Aktiv	sv
add	Läggtill	sv
addend	addend	sv
addr	addr	sv
addralign	addralign	sv
address	Adress	sv
advanced	Avancerat	sv
af	af	sv
after	after	sv
align	Justera	sv
aligned	aligned	sv
alignment	alignment	sv
all	Alla	sv
alloc	alloc	sv
allocate	allocate	sv
allocated	allocated	sv
am	am	sv
amd	amd	sv
amount	Mängd	sv
and	och	sv
append	append	sv
args	args	sv
argument	argument	sv
arguments	Argument	sv
arp	arp	sv
arp콘솔	arp콘솔	sv
array	Vektor	sv
assembly	assembly	sv
at	at	sv
ata	ata	sv
atime	atime	sv
attachment	attachment	sv
attempts	attempts	sv
attr	attr	sv
attribute	attribut	sv
attributes	Attribut	sv
aux	aux	sv
avail	avail	sv
available	Tillgängligt	sv
b	b	sv
ba	ba	sv
back	Bakåt	sv
backend	backend	sv
backup	backup	sv
bar	Rad	sv
base	base	sv
be	be	sv
bh	bh	sv
big	big	sv
bind	bind	sv
bios	bios	sv
bit	bit	sv
bitmap	bitmap	sv
bitmasp	bitmasp	sv
bits	bitar	sv
blksize	blksize	sv
block	block	sv
blocked	blocked	sv
blocking	blocking	sv
blocks	Klossar	sv
boot	boot	sv
bootable	bootable	sv
bootloader	bootloader	sv
bound	bound	sv
bpb	bpb	sv
break	break	sv
brk	brk	sv
broadcast	broadcast	sv
buf	buf	sv
buffer	buffer	sv
buffers	Buffertar	sv
bufptr	bufptr	sv
bus	bus	sv
button	Knapp	sv
buttons	Knappar	sv
by	by	sv
byte	byte	sv
bytes	Byte	sv
c	M	sv
cache	cache	sv
call	call	sv
candidate	candidate	sv
cap	cap	sv
capable	capable	sv
card	Kortspel	sv
central	central	sv
char	char	sv
chdir	chdir	sv
check	check	sv
checked	checked	sv
checksum	Kontrollsumma	sv
child	barn	sv
chunk	chunk	sv
class	Klass	sv
clear	Töm	sv
cloexec	cloexec	sv
clone	clone	sv
close	Stäng	sv
cluster	cluster	sv
cmp	cmp	sv
code	code	sv
col	col	sv
color	Färg	sv
colordepth	colordepth	sv
command	Kommando	sv
commandport	commandport	sv
common	gemensam	sv
component	component	sv
connect	Anslut	sv
connected	connected	sv
console	Konsol	sv
constant	Konstant	sv
contains	contains	sv
contents	Innehåll	sv
control	Ctrl	sv
controller	Styrenhet	sv
coordinate	coordinate	sv
copies	copies	sv
copy	Kopiera	sv
count	Antal	sv
cow	cow	sv
cpu	Processor	sv
cpustate	cpustate	sv
cpy	cpy	sv
cr	cr	sv
creat	creat	sv
create	create	sv
crtc	crtc	sv
cs	cs	sv
ctime	ctime	sv
cur	cur	sv
current	Aktuell	sv
cursor	Markör	sv
cylinder	cylinder	sv
d	d	sv
data	data	sv
databuffer	databuffer	sv
datagram	datagram	sv
dataport	dataport	sv
date	Datum	sv
deactivate	Inaktivera	sv
deactive	deactive	sv
debug	Avlusa	sv
decrement	decrement	sv
default	Standard	sv
delete	Tabort	sv
delta	delta	sv
depth	Djupt	sv
desc	desc	sv
descr	descr	sv
description	Beskrivning	sv
descriptor	descriptor	sv
descriptors	descriptors	sv
descsz	descsz	sv
destination	Mål	sv
destroy	Förstör	sv
dev	dev	sv
device	Enhet	sv
diff	diff	sv
digits	digits	sv
dir	KAT	sv
directory	Katalog	sv
dirent	dirent	sv
disable	Avaktivera	sv
discard	Kasta	sv
disconnect	Kopplaifrån	sv
dispatch	dispatch	sv
divide	Dela	sv
divisor	divisor	sv
do	do	sv
domain	Domän	sv
double	double	sv
down	Ner	sv
draw	draw	sv
drive	drive	sv
driver	driver	sv
drivercount	drivercount	sv
drivers	drivers	sv
drv	drv	sv
ds	ds	sv
dst	dst	sv
dstptr	dstptr	sv
dup	dup	sv
dword	dword	sv
dyn	dyn	sv
dynamic	Dynamisk	sv
e	O	sv
eacces	eacces	sv
eaddrinuse	eaddrinuse	sv
eafnosupport	eafnosupport	sv
eagain	eagain	sv
eax	eax	sv
ebadf	ebadf	sv
ebp	ebp	sv
ebusy	ebusy	sv
ebx	ebx	sv
echild	echild	sv
echo	echo	sv
ecx	ecx	sv
edi	edi	sv
edx	edx	sv
eexist	eexist	sv
ef	ef	sv
efault	efault	sv
efbig	efbig	sv
eflags	eflags	sv
ehsize	ehsize	sv
eintr	eintr	sv
einval	einval	sv
eio	eio	sv
eip	eip	sv
eisdir	eisdir	sv
elf	elf	sv
emfile	emfile	sv
empty	Tom	sv
emsgsize	emsgsize	sv
enable	Aktivera	sv
enabled	Aktiverad	sv
end	Slut	sv
enetunreach	enetunreach	sv
enfile	enfile	sv
enodev	enodev	sv
enoent	enoent	sv
enoexec	enoexec	sv
enomem	enomem	sv
enospc	enospc	sv
enosys	enosys	sv
enotconn	enotconn	sv
enotdir	enotdir	sv
enotty	enotty	sv
ensure	ensure	sv
entries	entries	sv
entry	post	sv
entrypoint	entrypoint	sv
entsize	entsize	sv
environment	environment	sv
eopnotsupp	eopnotsupp	sv
eperm	eperm	sv
ephemeral	ephemeral	sv
eprotonosupport	eprotonosupport	sv
equal	Lika	sv
erange	erange	sv
erofs	erofs	sv
err	Fel	sv
error	Fel	sv
errorln	errorln	sv
es	es	sv
esi	esi	sv
esp	esp	sv
espipe	espipe	sv
esrch	esrch	sv
ether	ether	sv
etherframe	etherframe	sv
ethernet	ethernet	sv
event	Händelse	sv
events	Händelser	sv
exceeded	exceeded	sv
except	except	sv
exception	exception	sv
exec	Kör	sv
execve	execve	sv
exists	exists	sv
exit	Avsluta	sv
exited	Avslutade	sv
ext	ext	sv
extended	extended	sv
f	D	sv
family	family	sv
fat	fat	sv
fatal	fatal	sv
fatbuf	fatbuf	sv
fatbuffer	fatbuffer	sv
fault	fault	sv
fb	fb	sv
fcntl	fcntl	sv
fd	fd	sv
fds	fds	sv
field	fält	sv
