english	localized	language
a	a	tg_Cyrl
access	access	tg_Cyrl
ack	ack	tg_Cyrl
activate	activate	tg_Cyrl
active	active	tg_Cyrl
add	add	tg_Cyrl
addend	addend	tg_Cyrl
addr	addr	tg_Cyrl
addralign	addralign	tg_Cyrl
address	address	tg_Cyrl
advanced	advanced	tg_Cyrl
af	af	tg_Cyrl
after	after	tg_Cyrl
align	Сафкашидан	tg_Cyrl
aligned	aligned	tg_Cyrl
alignment	alignment	tg_Cyrl
all	Ҳама	tg_Cyrl
alloc	alloc	tg_Cyrl
allocate	allocate	tg_Cyrl
allocated	allocated	tg_Cyrl
am	am	tg_Cyrl
amd	amd	tg_Cyrl
amount	amount	tg_Cyrl
and	and	tg_Cyrl
append	append	tg_Cyrl
args	args	tg_Cyrl
argument	argument	tg_Cyrl
arguments	arguments	tg_Cyrl
arp	arp	tg_Cyrl
arp콘솔	arp콘솔	tg_Cyrl
array	array	tg_Cyrl
assembly	assembly	tg_Cyrl
at	at	tg_Cyrl
ata	ata	tg_Cyrl
atime	atime	tg_Cyrl
attachment	attachment	tg_Cyrl
attempts	attempts	tg_Cyrl
attr	attr	tg_Cyrl
attribute	attribute	tg_Cyrl
attributes	attributes	tg_Cyrl
aux	aux	tg_Cyrl
avail	avail	tg_Cyrl
available	available	tg_Cyrl
b	b	tg_Cyrl
ba	ba	tg_Cyrl
back	Ақиб	tg_Cyrl
backend	backend	tg_Cyrl
backup	backup	tg_Cyrl
bar	bar	tg_Cyrl
base	base	tg_Cyrl
be	be	tg_Cyrl
bh	bh	tg_Cyrl
big	big	tg_Cyrl
bind	bind	tg_Cyrl
bios	bios	tg_Cyrl
bit	bit	tg_Cyrl
bitmap	bitmap	tg_Cyrl
bitmasp	bitmasp	tg_Cyrl
bits	bits	tg_Cyrl
blksize	blksize	tg_Cyrl
block	block	tg_Cyrl
blocked	blocked	tg_Cyrl
blocking	blocking	tg_Cyrl
blocks	blocks	tg_Cyrl
boot	boot	tg_Cyrl
bootable	bootable	tg_Cyrl
bootloader	bootloader	tg_Cyrl
bound	bound	tg_Cyrl
bpb	bpb	tg_Cyrl
break	break	tg_Cyrl
brk	brk	tg_Cyrl
broadcast	broadcast	tg_Cyrl
buf	buf	tg_Cyrl
buffer	buffer	tg_Cyrl
buffers	buffers	tg_Cyrl
bufptr	bufptr	tg_Cyrl
bus	bus	tg_Cyrl
button	button	tg_Cyrl
buttons	buttons	tg_Cyrl
by	by	tg_Cyrl
byte	byte	tg_Cyrl
bytes	bytes	tg_Cyrl
c	c	tg_Cyrl
cache	cache	tg_Cyrl
call	call	tg_Cyrl
candidate	candidate	tg_Cyrl
cap	cap	tg_Cyrl
capable	capable	tg_Cyrl
card	card	tg_Cyrl
central	central	tg_Cyrl
char	char	tg_Cyrl
chdir	chdir	tg_Cyrl
check	check	tg_Cyrl
checked	checked	tg_Cyrl
checksum	checksum	tg_Cyrl
child	child	tg_Cyrl
chunk	chunk	tg_Cyrl
class	Синф	tg_Cyrl
clear	clear	tg_Cyrl
cloexec	cloexec	tg_Cyrl
clone	clone	tg_Cyrl
close	Хуруҷ	tg_Cyrl
cluster	cluster	tg_Cyrl
cmp	cmp	tg_Cyrl
code	code	tg_Cyrl
col	col	tg_Cyrl
color	Ранг	tg_Cyrl
colordepth	colordepth	tg_Cyrl
command	command	tg_Cyrl
commandport	commandport	tg_Cyrl
common	Умумӣ	tg_Cyrl
component	component	tg_Cyrl
connect	connect	tg_Cyrl
connected	connected	tg_Cyrl
console	console	tg_Cyrl
constant	constant	tg_Cyrl
contains	contains	tg_Cyrl
contents	Мундариҷа	tg_Cyrl
control	control	tg_Cyrl
controller	controller	tg_Cyrl
coordinate	coordinate	tg_Cyrl
copies	copies	tg_Cyrl
copy	Нусхабардоштан	tg_Cyrl
count	count	tg_Cyrl
cow	cow	tg_Cyrl
cpu	cpu	tg_Cyrl
cpustate	cpustate	tg_Cyrl
cpy	cpy	tg_Cyrl
cr	cr	tg_Cyrl
creat	creat	tg_Cyrl
create	create	tg_Cyrl
crtc	crtc	tg_Cyrl
cs	cs	tg_Cyrl
ctime	ctime	tg_Cyrl
cur	cur	tg_Cyrl
current	current	tg_Cyrl
cursor	cursor	tg_Cyrl
cylinder	cylinder	tg_Cyrl
d	d	tg_Cyrl
data	data	tg_Cyrl
databuffer	databuffer	tg_Cyrl
datagram	datagram	tg_Cyrl
dataport	dataport	tg_Cyrl
date	date	tg_Cyrl
deactivate	deactivate	tg_Cyrl
deactive	deactive	tg_Cyrl
debug	debug	tg_Cyrl
decrement	decrement	tg_Cyrl
default	Стандартӣ	tg_Cyrl
delete	Несткардан	tg_Cyrl
delta	delta	tg_Cyrl
depth	depth	tg_Cyrl
desc	desc	tg_Cyrl
descr	descr	tg_Cyrl
description	Тасвирот	tg_Cyrl
descriptor	descriptor	tg_Cyrl
descriptors	descriptors	tg_Cyrl
descsz	descsz	tg_Cyrl
destination	destination	tg_Cyrl
destroy	destroy	tg_Cyrl
dev	dev	tg_Cyrl
device	Дастгоҳ	tg_Cyrl
diff	diff	tg_Cyrl
digits	digits	tg_Cyrl
dir	dir	tg_Cyrl
directory	Феҳраст	tg_Cyrl
dirent	dirent	tg_Cyrl
disable	disable	tg_Cyrl
discard	discard	tg_Cyrl
disconnect	disconnect	tg_Cyrl
dispatch	dispatch	tg_Cyrl
divide	divide	tg_Cyrl
divisor	divisor	tg_Cyrl
do	do	tg_Cyrl
domain	Домен	tg_Cyrl
double	double	tg_Cyrl
down	Поён	tg_Cyrl
draw	draw	tg_Cyrl
drive	drive	tg_Cyrl
driver	driver	tg_Cyrl
drivercount	drivercount	tg_Cyrl
drivers	drivers	tg_Cyrl
drv	drv	tg_Cyrl
ds	ds	tg_Cyrl
dst	dst	tg_Cyrl
dstptr	dstptr	tg_Cyrl
dup	dup	tg_Cyrl
dword	dword	tg_Cyrl
dyn	dyn	tg_Cyrl
dynamic	dynamic	tg_Cyrl
e	e	tg_Cyrl
eacces	eacces	tg_Cyrl
eaddrinuse	eaddrinuse	tg_Cyrl
eafnosupport	eafnosupport	tg_Cyrl
eagain	eagain	tg_Cyrl
eax	eax	tg_Cyrl
ebadf	ebadf	tg_Cyrl
ebp	ebp	tg_Cyrl
ebusy	ebusy	tg_Cyrl
ebx	ebx	tg_Cyrl
echild	echild	tg_Cyrl
echo	echo	tg_Cyrl
ecx	ecx	tg_Cyrl
edi	edi	tg_Cyrl
edx	edx	tg_Cyrl
eexist	eexist	tg_Cyrl
ef	ef	tg_Cyrl
efault	efault	tg_Cyrl
efbig	efbig	tg_Cyrl
eflags	eflags	tg_Cyrl
