original	localized	language
Activate	Activate	tg_Cyrl
ActivateAll	ActivateҲама	tg_Cyrl
Active	Active	tg_Cyrl
ActiveInterruptManager	Activeinterruptmanager	tg_Cyrl
ActiveMemoryManager	Activememorymanager	tg_Cyrl
Add	Add	tg_Cyrl
AddDriver	Adddriver	tg_Cyrl
AddRunnableThread	Addrunnablethread	tg_Cyrl
AddTask	Addtask	tg_Cyrl
AddThread	Addthread	tg_Cyrl
Address	Address	tg_Cyrl
AlignedMalloc	Alignedmalloc	tg_Cyrl
AlignmentCheck	Alignmentcheck	tg_Cyrl
AllocateBlock	Allocateblock	tg_Cyrl
AllocatePID	Allocatepid	tg_Cyrl
AmountOfMemory	Amountofmemory	tg_Cyrl
ArrayToUint16	Arraytounsignedinteger16	tg_Cyrl
ArrayToUint32	Arraytounsignedinteger32	tg_Cyrl
ArrayToUint48	Arraytounsignedinteger48	tg_Cyrl
ArrayToUint48_BE	Arraytounsignedinteger48be	tg_Cyrl
ArrayToUint64	Arraytounsignedinteger64	tg_Cyrl
Atime	Atime	tg_Cyrl
AtimeNsec	Atimensec	tg_Cyrl
BLOCKS_PER_BYTE	Blockperbyte	tg_Cyrl
BLOCK_SIZE	Blocksize	tg_Cyrl
Backend	Backend	tg_Cyrl
BaseAddr	Baseaddress	tg_Cyrl
Bind	Bind	tg_Cyrl
Blksize	Blksize	tg_Cyrl
Blocked	Blocked	tg_Cyrl
BlockedState	Blockedstate	tg_Cyrl
Blocks	Block	tg_Cyrl
BoundRangeExceeded	Boundrangeexceeded	tg_Cyrl
BroadcastMacAddress	Broadcastmacaddress	tg_Cyrl
BytesPerSector	Bytespersector	tg_Cyrl
BytesToString	Bytestostring	tg_Cyrl
Checksum	Checksum	tg_Cyrl
Clear	Clear	tg_Cyrl
Clone	Clone	tg_Cyrl
CloneAddressSpaceCOW	Cloneaddressspacecow	tg_Cyrl
Connect	Connect	tg_Cyrl
ContainsCoordinate	Containscoordinate	tg_Cyrl
CopyPageFrameBlock	Нусхабардоштанpageframeblock	tg_Cyrl
CpuState	Cpustate	tg_Cyrl
Create	Create	tg_Cyrl
CreateFromData	Createfromdata	tg_Cyrl
