english	localized	language
a	a	mt
access	access	mt
ack	ack	mt
activate	activate	mt
active	active	mt
add	add	mt
addend	addend	mt
addr	addr	mt
addralign	addralign	mt
address	address	mt
advanced	advanced	mt
af	af	mt
after	after	mt
align	align	mt
aligned	aligned	mt
alignment	alignment	mt
all	all	mt
alloc	alloc	mt
allocate	allocate	mt
allocated	allocated	mt
am	am	mt
amd	amd	mt
amount	amount	mt
and	and	mt
append	append	mt
args	args	mt
argument	argument	mt
arguments	arguments	mt
arp	arp	mt
arp콘솔	arp콘솔	mt
array	array	mt
assembly	assembly	mt
at	at	mt
ata	ata	mt
atime	atime	mt
attachment	attachment	mt
attempts	attempts	mt
attr	attr	mt
attribute	attribute	mt
attributes	attributes	mt
aux	aux	mt
avail	avail	mt
available	available	mt
b	b	mt
ba	ba	mt
back	back	mt
backend	backend	mt
backup	backup	mt
bar	bar	mt
base	base	mt
be	be	mt
bh	bh	mt
big	big	mt
bind	bind	mt
bios	bios	mt
bit	bit	mt
bitmap	bitmap	mt
bitmasp	bitmasp	mt
bits	bits	mt
blksize	blksize	mt
block	block	mt
blocked	blocked	mt
blocking	blocking	mt
blocks	blocks	mt
boot	boot	mt
bootable	bootable	mt
bootloader	bootloader	mt
bound	bound	mt
bpb	bpb	mt
break	break	mt
brk	brk	mt
broadcast	broadcast	mt
buf	buf	mt
buffer	buffer	mt
buffers	buffers	mt
bufptr	bufptr	mt
bus	bus	mt
button	button	mt
buttons	buttons	mt
by	by	mt
byte	byte	mt
bytes	bytes	mt
c	c	mt
cache	cache	mt
call	call	mt
candidate	candidate	mt
cap	cap	mt
capable	capable	mt
card	card	mt
central	central	mt
char	char	mt
chdir	chdir	mt
check	check	mt
checked	checked	mt
checksum	checksum	mt
child	child	mt
chunk	chunk	mt
class	class	mt
clear	clear	mt
cloexec	cloexec	mt
clone	clone	mt
close	close	mt
cluster	cluster	mt
cmp	cmp	mt
code	code	mt
col	col	mt
color	color	mt
colordepth	colordepth	mt
command	command	mt
commandport	commandport	mt
common	common	mt
component	component	mt
connect	connect	mt
connected	connected	mt
console	console	mt
constant	constant	mt
contains	contains	mt
contents	contents	mt
control	control	mt
controller	controller	mt
coordinate	coordinate	mt
copies	copies	mt
copy	copy	mt
count	count	mt
cow	cow	mt
cpu	cpu	mt
cpustate	cpustate	mt
cpy	cpy	mt
cr	cr	mt
creat	creat	mt
create	create	mt
crtc	crtc	mt
cs	cs	mt
ctime	ctime	mt
cur	cur	mt
current	current	mt
cursor	cursor	mt
cylinder	cylinder	mt
d	d	mt
data	data	mt
databuffer	databuffer	mt
datagram	datagram	mt
dataport	dataport	mt
date	date	mt
deactivate	deactivate	mt
deactive	deactive	mt
debug	debug	mt
decrement	decrement	mt
default	default	mt
delete	delete	mt
delta	delta	mt
depth	depth	mt
desc	desc	mt
descr	descr	mt
description	description	mt
descriptor	descriptor	mt
descriptors	descriptors	mt
descsz	descsz	mt
destination	destination	mt
destroy	destroy	mt
dev	dev	mt
device	device	mt
diff	diff	mt
digits	digits	mt
dir	dir	mt
directory	directory	mt
dirent	dirent	mt
disable	disable	mt
discard	discard	mt
disconnect	disconnect	mt
dispatch	dispatch	mt
divide	divide	mt
divisor	divisor	mt
do	do	mt
domain	domain	mt
double	double	mt
down	down	mt
draw	draw	mt
drive	drive	mt
driver	driver	mt
drivercount	drivercount	mt
drivers	drivers	mt
drv	drv	mt
ds	ds	mt
dst	dst	mt
dstptr	dstptr	mt
dup	dup	mt
dword	dword	mt
dyn	dyn	mt
dynamic	dynamic	mt
e	e	mt
eacces	eacces	mt
eaddrinuse	eaddrinuse	mt
eafnosupport	eafnosupport	mt
eagain	eagain	mt
eax	eax	mt
ebadf	ebadf	mt
ebp	ebp	mt
ebusy	ebusy	mt
ebx	ebx	mt
echild	echild	mt
echo	echo	mt
ecx	ecx	mt
edi	edi	mt
edx	edx	mt
eexist	eexist	mt
ef	ef	mt
efault	efault	mt
efbig	efbig	mt
eflags	eflags	mt
ehsize	ehsize	mt
eintr	eintr	mt
einval	einval	mt
eio	eio	mt
eip	eip	mt
eisdir	eisdir	mt
elf	elf	mt
emfile	emfile	mt
empty	empty	mt
emsgsize	emsgsize	mt
enable	enable	mt
enabled	enabled	mt
end	end	mt
enetunreach	enetunreach	mt
enfile	enfile	mt
enodev	enodev	mt
enoent	enoent	mt
enoexec	enoexec	mt
enomem	enomem	mt
enospc	enospc	mt
enosys	enosys	mt
enotconn	enotconn	mt
enotdir	enotdir	mt
enotty	enotty	mt
ensure	ensure	mt
entries	entries	mt
entry	entry	mt
entrypoint	entrypoint	mt
entsize	entsize	mt
environment	environment	mt
eopnotsupp	eopnotsupp	mt
eperm	eperm	mt
ephemeral	ephemeral	mt
eprotonosupport	eprotonosupport	mt
equal	equal	mt
erange	erange	mt
erofs	erofs	mt
err	err	mt
error	error	mt
errorln	errorln	mt
es	es	mt
esi	esi	mt
esp	esp	mt
espipe	espipe	mt
esrch	esrch	mt
ether	ether	mt
etherframe	etherframe	mt
ethernet	ethernet	mt
event	event	mt
events	events	mt
