original	localized	language
Activate	Aktifkan	id
ActivateAll	AktifkanSemua	id
Active	Aktif	id
ActiveInterruptManager	AktifInterupsimanager	id
ActiveMemoryManager	AktifMemorimanager	id
Add	Tambah	id
AddDriver	Tambahdriver	id
AddRunnableThread	Tambahrunnablethread	id
AddTask	TambahTugas	id
AddThread	Tambahthread	id
Address	Address	id
AlignedMalloc	Alignedmalloc	id
AlignmentCheck	Alignmentcheck	id
AllocateBlock	AllocateBlok	id
AllocatePID	Allocatepid	id
AmountOfMemory	JumlahdariMemori	id
ArrayToUint16	Jajarantounsignedinteger16	id
ArrayToUint32	Jajarantounsignedinteger32	id
ArrayToUint48	Jajarantounsignedinteger48	id
ArrayToUint48_BE	Jajarantounsignedinteger48be	id
ArrayToUint64	Jajarantounsignedinteger64	id
Atime	Atime	id
AtimeNsec	Atimensec	id
BLOCKS_PER_BYTE	Blokperbyte	id
BLOCK_SIZE	BlokUkuran	id
Backend	Backend	id
BaseAddr	Baseaddress	id
Bind	Bind	id
Blksize	Blksize	id
Blocked	Blocked	id
BlockedState	BlockedStatus	id
Blocks	Blok	id
BoundRangeExceeded	BoundCakupanexceeded	id
BroadcastMacAddress	Broadcastmacaddress	id
BytesPerSector	Bytepersector	id
BytesToString	BytetoBenang	id
Checksum	Checksum	id
Clear	Bersihkan	id
Clone	Clone	id
CloneAddressSpaceCOW	CloneaddressSpasicow	id
Connect	Sambung	id
ContainsCoordinate	Containscoordinate	id
CopyPageFrameBlock	SalinHalamanBingkaiBlok	id
CpuState	CpuStatus	id
Create	Create	id
CreateFromData	Createfromdata	id
CreateFromFunction	CreatefromFungsi	id
CreatePtrFromFunction	CreatePenunjukfromFungsi	id
Cs	Cs	id
Ctime	Ctime	id
CtimeNsec	Ctimensec	id
CurrentPID	Sekarangpid	id
CurrentParentPID	Sekarangorangtuapid	id
Data	Data	id
Deactivate	Matikan	id
Deactive	Deactive	id
Decrement	Decrement	id
Delete	Hapus	id
DescriptorPrivilegeLevel	Descriptorprivilegelevel	id
DescriptorType	DescriptorTipe	id
Destroy	Lenyapkan	id
Dev	Perangkat	id
DeviceHasFunctions	PerangkathasFungsi	id
DeviceNotAvailable	PerangkatnotTersedia	id
