english	localized	language
a	a	pap
access	access	pap
ack	ack	pap
activate	activate	pap
active	active	pap
add	add	pap
addend	addend	pap
addr	addr	pap
addralign	addralign	pap
address	address	pap
advanced	advanced	pap
af	af	pap
after	after	pap
align	align	pap
aligned	aligned	pap
alignment	alignment	pap
all	all	pap
alloc	alloc	pap
allocate	allocate	pap
allocated	allocated	pap
am	am	pap
amd	amd	pap
amount	amount	pap
and	and	pap
append	append	pap
args	args	pap
argument	argument	pap
arguments	arguments	pap
arp	arp	pap
arp콘솔	arp콘솔	pap
array	array	pap
assembly	assembly	pap
at	at	pap
ata	ata	pap
atime	atime	pap
attachment	attachment	pap
attempts	attempts	pap
attr	attr	pap
attribute	attribute	pap
attributes	attributes	pap
aux	aux	pap
avail	avail	pap
available	available	pap
b	b	pap
ba	ba	pap
back	back	pap
backend	backend	pap
backup	backup	pap
bar	bar	pap
base	base	pap
be	be	pap
bh	bh	pap
big	big	pap
bind	bind	pap
bios	bios	pap
bit	bit	pap
bitmap	bitmap	pap
bitmasp	bitmasp	pap
bits	bits	pap
blksize	blksize	pap
block	block	pap
blocked	blocked	pap
blocking	blocking	pap
blocks	blocks	pap
boot	boot	pap
bootable	bootable	pap
bootloader	bootloader	pap
bound	bound	pap
bpb	bpb	pap
break	break	pap
brk	brk	pap
broadcast	broadcast	pap
buf	buf	pap
buffer	buffer	pap
buffers	buffers	pap
bufptr	bufptr	pap
bus	bus	pap
button	button	pap
buttons	buttons	pap
by	by	pap
byte	byte	pap
bytes	bytes	pap
c	c	pap
cache	cache	pap
call	call	pap
candidate	candidate	pap
cap	cap	pap
capable	capable	pap
card	card	pap
central	central	pap
char	char	pap
chdir	chdir	pap
check	check	pap
checked	checked	pap
checksum	checksum	pap
child	child	pap
chunk	chunk	pap
class	class	pap
clear	clear	pap
cloexec	cloexec	pap
clone	clone	pap
close	close	pap
cluster	cluster	pap
cmp	cmp	pap
code	code	pap
col	col	pap
color	color	pap
colordepth	colordepth	pap
command	command	pap
commandport	commandport	pap
common	common	pap
component	component	pap
connect	connect	pap
connected	connected	pap
console	console	pap
constant	constant	pap
contains	contains	pap
contents	contents	pap
control	control	pap
controller	controller	pap
coordinate	coordinate	pap
copies	copies	pap
copy	copy	pap
count	count	pap
cow	cow	pap
cpu	cpu	pap
cpustate	cpustate	pap
cpy	cpy	pap
cr	cr	pap
creat	creat	pap
create	create	pap
crtc	crtc	pap
cs	cs	pap
ctime	ctime	pap
cur	cur	pap
current	current	pap
cursor	cursor	pap
cylinder	cylinder	pap
d	d	pap
data	data	pap
databuffer	databuffer	pap
datagram	datagram	pap
dataport	dataport	pap
date	date	pap
deactivate	deactivate	pap
deactive	deactive	pap
debug	debug	pap
decrement	decrement	pap
default	default	pap
delete	delete	pap
delta	delta	pap
depth	depth	pap
desc	desc	pap
descr	descr	pap
description	description	pap
descriptor	descriptor	pap
descriptors	descriptors	pap
descsz	descsz	pap
destination	destination	pap
destroy	destroy	pap
dev	dev	pap
device	device	pap
diff	diff	pap
digits	digits	pap
dir	dir	pap
directory	directory	pap
dirent	dirent	pap
disable	disable	pap
discard	discard	pap
disconnect	disconnect	pap
dispatch	dispatch	pap
divide	divide	pap
divisor	divisor	pap
do	do	pap
domain	domain	pap
double	double	pap
down	down	pap
draw	draw	pap
drive	drive	pap
driver	driver	pap
drivercount	drivercount	pap
drivers	drivers	pap
