original	before	after	review_status	concept	changed_tokens
Activate	Alefaso	Alefaso	existing-unreviewed		0
ActivateAll	Alefasoall	Alefasoall	existing-unreviewed		0
Active	Miasa	Miasa	existing-unreviewed		0
ActiveInterruptManager	MiasainterruptMpandrindra	MiasainterruptMpandrindra	existing-unreviewed		0
ActiveMemoryManager	MiasaArikaMpandrindra	MiasaArikaMpandrindra	existing-unreviewed		0
Add	Ampidiro	Ampidiro	existing-unreviewed		0
AddDriver	Ampidirodriver	Ampidirodriver	existing-unreviewed		0
AddRunnableThread	Ampidirorunnablethread	Ampidirorunnablethread	existing-unreviewed		0
AddTask	Ampidirotask	Ampidirotask	existing-unreviewed		0
AddThread	Ampidirothread	Ampidirothread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	Allocateblock	Allocateblock	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	HabetsakaaminnyArika	HabetsakaaminnyArika	existing-unreviewed		0
ArrayToUint16	Arraytounsignedinteger16	Arraytounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Arraytounsignedinteger32	Arraytounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Arraytounsignedinteger48	Arraytounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Arraytounsignedinteger48be	Arraytounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Arraytounsignedinteger64	Arraytounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Blockperbyte	Blockperbyte	existing-unreviewed		0
BLOCK_SIZE	BlockHabe	BlockHabe	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	Blockedstate	Blockedstate	existing-unreviewed		0
Blocks	Block	Block	existing-unreviewed		0
BoundRangeExceeded	BoundElanelanaexceeded	BoundElanelanaexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Octetpersector	Octetpersector	existing-unreviewed		0
BytesToString	Octettostring	Octettostring	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Foano	Foano	existing-unreviewed		0
Clone	Clone	Clone	existing-unreviewed		0
CloneAddressSpaceCOW	Cloneaddressspacecow	Cloneaddressspacecow	existing-unreviewed		0
Connect	Atomboy	Atomboy	existing-unreviewed		0
ContainsCoordinate	Containscoordinate	Containscoordinate	existing-unreviewed		0
CopyPageFrameBlock	AdikaoPEJYframeblock	AdikaoPEJYframeblock	existing-unreviewed		0
CpuState	Cpustate	Cpustate	existing-unreviewed		0
Create	Create	Create	existing-unreviewed		0
CreateFromData	Createfromdata	Createfromdata	existing-unreviewed		0
CreateFromFunction	Createfromfunction	Createfromfunction	existing-unreviewed		0
CreatePtrFromFunction	Createpointerfromfunction	Createpointerfromfunction	existing-unreviewed		0
Cs	Cs	Cs	existing-unreviewed		0
Ctime	Ctime	Ctime	existing-unreviewed		0
CtimeNsec	Ctimensec	Ctimensec	existing-unreviewed		0
CurrentPID	Currentpid	Currentpid	existing-unreviewed		0
CurrentParentPID	CurrentRenypid	CurrentRenypid	existing-unreviewed		0
Data	Data	Data	compatibility		0
Deactivate	Atsaharo	Atsaharo	existing-unreviewed		0
Deactive	Deactive	Deactive	existing-unreviewed		0
Decrement	Decrement	Decrement	existing-unreviewed		0
Delete	Fafao	Fafao	existing-unreviewed		0
DescriptorPrivilegeLevel	Descriptorprivilegelevel	Descriptorprivilegelevel	existing-unreviewed		0
DescriptorType	DescriptorKarazana	DescriptorKarazana	existing-unreviewed		0
Destroy	Destroy	Destroy	existing-unreviewed		0
Dev	Periferika	Periferika	existing-unreviewed		0
DeviceHasFunctions	Periferikahasfunctions	Periferikahasfunctions	existing-unreviewed		0
DeviceNotAvailable	PeriferikanotAzoampiasaina	PeriferikanotAzoampiasaina	existing-unreviewed		0
Device_id	Periferikaid	Periferikaid	existing-unreviewed		0
DisableInt	Disableint	Disableint	existing-unreviewed		0
Disconnect	Atsaharo_2	Atsaharo_2	existing-unreviewed		0
DivideByZero	Dividebyzero	Dividebyzero	existing-unreviewed		0
DoHandleInterrupt	Dohandleinterrupt	Dohandleinterrupt	existing-unreviewed		0
DoubleFault	Doublefault	Doublefault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	DriverMpandrindra	DriverMpandrindra	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dynamic	Dynamic	existing-unreviewed		0
E2BIG	E2big	E2big	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32Fanamarihana	Elf32Fanamarihana	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfrindranasaheader	Elfrindranasaheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Enablepaging	Enablepaging	existing-unreviewed		0
Enabled	Enabled	Enabled	existing-unreviewed		0
EntryNumber	Entrynumber	Entrynumber	existing-unreviewed		0
EqualBytes	EqualOctet	EqualOctet	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	RakitraAnarana	RakitraAnarana	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	Fillrectangle	Fillrectangle	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstMalalaka	FirstMalalaka	existing-unreviewed		0
FirstFreeSize	FirstMalalakaHabe	FirstMalalakaHabe	existing-unreviewed		0
Flags	Saina	Saina	existing-unreviewed		0
FloatingPointException	Floatingpointexception	Floatingpointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsFafana	FlushtlsFafana	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Malalaka	Malalaka	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtentry	Gdtentry	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	Gdtaddresshigh	Gdtaddresshigh	existing-unreviewed		0
GdtAddressLow	Gdtaddresslow	Gdtaddresslow	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtentry_2	Gdtentry_2	existing-unreviewed		0
GdtSize	GdtHabe	GdtHabe	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspHabe	GetbitmaspHabe	existing-unreviewed		0
GetBytesFromPtr	GetOctetfrompointer	GetOctetfrompointer	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetcolorFizahantakila	GetcolorFizahantakila	existing-unreviewed		0
GetDeviceDescriptor	GetPeriferikadescriptor	GetPeriferikadescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getentry	Getentry	existing-unreviewed		0
GetFileSize	GetRakitraHabe	GetRakitraHabe	existing-unreviewed		0
GetFocus	Getfocus	Getfocus	existing-unreviewed		0
GetFrameBufferSegment	Getframebuffersegment	Getframebuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	Getfuncpointerfrompointer	Getfuncpointerfrompointer	existing-unreviewed		0
GetFunctionName	GetfunctionAnarana	GetfunctionAnarana	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfromcache	Getmacfromcache	existing-unreviewed		0
GetNextReadyThread	GetManarakaVononathread	GetManarakaVononathread	existing-unreviewed		0
GetNodeAt	Getnodeat	Getnodeat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32arrayfrompointer	Getunsignedinteger32arrayfrompointer	existing-unreviewed		0
GetUintptrArrayFromPtr	Getunsignedintegerpointerarrayfrompointer	Getunsignedintegerpointerarrayfrompointer	existing-unreviewed		0
GetValue	GetSanda	GetSanda	existing-unreviewed		0
GetValueInPageDir	GetSandaAnatyPEJYLahatahiry	GetSandaAnatyPEJYLahatahiry	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Handleexception	Handleexception	existing-unreviewed		0
HandleFatalInterruptFrame	Handlefatalinterruptframe	Handlefatalinterruptframe	existing-unreviewed		0
HandleInterrupt	Handleinterrupt	Handleinterrupt	existing-unreviewed		0
HandleInterrupt1	Handleinterrupt1	Handleinterrupt1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	HandleMpampiasadatagramprotocolHafatra	HandleMpampiasadatagramprotocolHafatra	existing-unreviewed		0
IDT_DESC_PRESENT	Idtdescriptorpresent	Idtdescriptorpresent	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtinterruptgate	Idtinterruptgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetframehandler	IEthernetframehandler	existing-unreviewed		0
IInternetProtocolHandler	IInternetprotocolhandler	IInternetprotocolhandler	existing-unreviewed		0
IInterruptHandler	IInterrupthandler	IInterrupthandler	existing-unreviewed		0
IKeyboardEventHandler	IFafantenyeventhandler	IFafantenyeventhandler	existing-unreviewed		0
