original	localized	language
Activate	Otakäyttöön	fi
ActivateAll	OtakäyttöönKaikki	fi
Active	Aktiivinen	fi
ActiveInterruptManager	AktiivinenKeskeytysmanager	fi
ActiveMemoryManager	AktiivinenMuistimanager	fi
Add	Lisää	fi
AddDriver	Lisäädriver	fi
AddRunnableThread	Lisäärunnablethread	fi
AddTask	LisääTehtävä	fi
AddThread	Lisääthread	fi
Address	Address	fi
AlignedMalloc	Alignedmalloc	fi
AlignmentCheck	Alignmentcheck	fi
AllocateBlock	AllocateLohko	fi
AllocatePID	Allocatepid	fi
AmountOfMemory	MääräofMuisti	fi
ArrayToUint16	Taulukkotounsignedinteger16	fi
ArrayToUint32	Taulukkotounsignedinteger32	fi
ArrayToUint48	Taulukkotounsignedinteger48	fi
ArrayToUint48_BE	Taulukkotounsignedinteger48be	fi
ArrayToUint64	Taulukkotounsignedinteger64	fi
Atime	Atime	fi
AtimeNsec	Atimensec	fi
BLOCKS_PER_BYTE	Lohkoperbyte	fi
BLOCK_SIZE	LohkoKoko	fi
Backend	Backend	fi
BaseAddr	Baseaddress	fi
Bind	Bind	fi
Blksize	Blksize	fi
Blocked	Blocked	fi
BlockedState	BlockedTila	fi
Blocks	Lohko	fi
BoundRangeExceeded	BoundAlueexceeded	fi
BroadcastMacAddress	Broadcastmacaddress	fi
BytesPerSector	Tavuapersector	fi
BytesToString	TavuatoMerkkijono	fi
Checksum	Checksum	fi
Clear	Tyhjennä	fi
Clone	Clone	fi
CloneAddressSpaceCOW	CloneaddressVälicow	fi
Connect	Yhdistä	fi
ContainsCoordinate	Containscoordinate	fi
CopyPageFrameBlock	KopioiSivuKehysLohko	fi
CpuState	CpuTila	fi
Create	Luo	fi
CreateFromData	Luolähteestädata	fi
CreateFromFunction	LuolähteestäFunktio	fi
CreatePtrFromFunction	LuoOsoitinlähteestäFunktio	fi
Cs	Cs	fi
Ctime	Ctime	fi
CtimeNsec	Ctimensec	fi
CurrentPID	Nykyinenpid	fi
CurrentParentPID	Nykyinenvanhempipid	fi
Data	Data	fi
Deactivate	Poistakäytöstä	fi
Deactive	Deactive	fi
Decrement	Decrement	fi
Delete	Poista	fi
DescriptorPrivilegeLevel	Descriptorprivilegelevel	fi
DescriptorType	DescriptorTyyppi	fi
Destroy	Tuhoa	fi
Dev	Laite	fi
DeviceHasFunctions	LaitehasFunktiot	fi
DeviceNotAvailable	LaitenotKäytettävissä	fi
Device_id	LaiteTUNNISTE	fi
DisableInt	PoistakäytöstäKokonaisluku	fi
Disconnect	Katkaiseyhteys	fi
DivideByZero	Dividebyzero	fi
DoHandleInterrupt	DoKahvaKeskeytys	fi
DoubleFault	Liukulukufault	fi
Draw	Draw	fi
DriverManager	Drivermanager	fi
Ds	Ds	fi
Dynamic	Dynaaminen	fi
E2BIG	E2big	fi
EACCES	Eacces	fi
EADDRINUSE	Eaddrinuse	fi
EAFNOSUPPORT	Eafnosupport	fi
EAGAIN	Eagain	fi
EBADF	Ebadf	fi
EBUSY	Ebusy	fi
ECHILD	Echild	fi
EEXIST	Eexist	fi
EFAULT	Efault	fi
EFBIG	Efbig	fi
EINTR	Eintr	fi
EINVAL	Einval	fi
EIO	Eio	fi
EISDIR	Eisdir	fi
EMFILE	Emfile	fi
EMSGSIZE	Emsgsize	fi
ENETUNREACH	Enetunreach	fi
ENFILE	Enfile	fi
ENODEV	Enodev	fi
ENOENT	Enoent	fi
ENOEXEC	Enoexec	fi
ENOMEM	Enomem	fi
ENOSPC	Enospc	fi
ENOSYS	Enosys	fi
ENOTCONN	Enotconn	fi
ENOTDIR	Enotdir	fi
ENOTTY	Enotty	fi
EOPNOTSUPP	Eopnotsupp	fi
EPERM	Eperm	fi
EPROTONOSUPPORT	Eprotonosupport	fi
ERANGE	Erange	fi
EROFS	Erofs	fi
ESPIPE	Espipe	fi
ESRCH	Esrch	fi
Eax	Eax	fi
Ebp	Ebp	fi
Ebx	Ebx	fi
Ecx	Ecx	fi
Edi	Edi	fi
Edx	Edx	fi
Eflags	Eflags	fi
Eip	Eip	fi
Elf	Elf	fi
Elf32Dyn	Elf32dyn	fi
Elf32Note	Elf32Huomautus	fi
Elf32Rel	Elf32rel	fi
Elf32Rela	Elf32rela	fi
Elf32Sym	Elf32sym	fi
ElfHeader	Elfheader	fi
ElfProgramHeader	Elfohjelmaheader	fi
ElfSectionHeader	Elfsectionheader	fi
EnablePaging	Otakäyttöönpaging	fi
Enabled	Käytössä	fi
EntryNumber	HakusanaNumero	fi
EqualBytes	Samankokoinentavua	fi
Es	Es	fi
Esi	Esi	fi
Esp	Esp	fi
FPUBuffer	Fpubuffer	fi
FPUOffset	Fpuoffset	fi
Family	Family	fi
FileName	TiedostoNimi	fi
Fill	Fill	fi
FillRectangle	FillNeliö	fi
First	First	fi
FirstFree	FirstVapaana	fi
FirstFreeSize	FirstVapaanaKoko	fi
Flags	Liput	fi
FloatingPointException	Kelluvapointexception	fi
Flush	Flush	fi
FlushTlsTable	FlushtlsTaulukko	fi
Focussable	Focussable	fi
Free	Vapaana	fi
Fs	Fs	fi
GB	Gb	fi
GDT_ENTRIES	Gdthakusana	fi
GOT	Got	fi
GPFException	Gpfexception	fi
GatewayIP	Gatewayip	fi
GdtAddressHigh	GdtaddressKorkea	fi
GdtAddressLow	GdtaddressMatala	fi
GdtDescriptor	Gdtdescriptor	fi
GdtEntry	Gdthakusana_2	fi
GdtSize	GdtKoko	fi
GetAt	Getat	fi
GetBackend	Getbackend	fi
GetBaseAddressRegister	Getbaseaddressregister	fi
GetBitmaspSize	GetbitmaspKoko	fi
GetBytesFromPtr	GettavualähteestäOsoitin	fi
GetCR0	Getcr0	fi
GetCR2	Getcr2	fi
GetCR3	Getcr3	fi
GetCR4	Getcr4	fi
GetColorIndex	GetVäriHakemisto	fi
GetDeviceDescriptor	GetLaitedescriptor	fi
GetDriver	Getdriver	fi
GetESP0	Getesp0	fi
GetEntry	Gethakusana	fi
GetFileSize	GetTiedostoKoko	fi
GetFocus	GetKohdistus	fi
GetFrameBufferSegment	GetKehysbuffersegment	fi
GetFuncPtrFromPtr	GetfuncOsoitinlähteestäOsoitin	fi
GetFunctionName	GetFunktioNimi	fi
GetHandler	Gethandler	fi
GetIPAddress	Getipaddress	fi
GetMACAddress	Getmacaddress	fi
GetMACFromCache	Getmaclähteestäcache	fi
GetNextReadyThread	GetSeuraavaValmisthread	fi
GetNodeAt	GetLaiteat	fi
GetProvider	Providerget	fi
GetSS0	Getss0	fi
GetStr	Getstr	fi
GetUint32ArrayFromPtr	Getunsignedinteger32TaulukkolähteestäOsoitin	fi
GetUintptrArrayFromPtr	GetunsignedintegerOsoitinTaulukkolähteestäOsoitin	fi
GetValue	GetArvo	fi
GetValueInPageDir	GetArvoSaapuvaSivuKansio	fi
Gid	Gid	fi
Gs	Gs	fi
HandleException	Kahvaexception	fi
HandleFatalInterruptFrame	KahvafatalKeskeytysKehys	fi
HandleInterrupt	KahvaKeskeytys	fi
HandleInterrupt1	KahvaKeskeytys1	fi
HandleUserDatagramProtocolMessage	KahvaKäyttäjädatagramprotocolViesti	fi
IDT_DESC_PRESENT	IdtdescriptorLiitetty	fi
IDT_INTERRUPT_GATE	IdtKeskeytysgate	fi
IDriver	IDriver	fi
IEtherFrameHandler	IEthernetKehyshandler	fi
IInternetProtocolHandler	IInternetprotocolhandler	fi
IInterruptHandler	IKeskeytyshandler	fi
IKeyboardEventHandler	INäppäimistöTapahtumahandler	fi
IMouseEventHandler	IHiiriTapahtumahandler	fi
IPCIControllerHandler	IpciOhjainhandler	fi
IPCache	Ipcache	fi
IP_BE	IpVerkkobyteorder	fi
IRawDataHandler	IRawdatahandler	fi
ITimerEventHandler	ITimerTapahtumahandler	fi
IUserDatagramProtocolHandler	IKäyttäjädatagramprotocolhandler	fi
IUserDatagramProtocolSocket	IKäyttäjädatagramprotocolPistoke	fi
IWidget	INäyttöelementti	fi
Identify	Identify	fi
Increment	Increment	fi
IndexOf	Hakemistoof	fi
Init	Init	fi
InitDriver	Initdriver	fi
InitialThreadUserJump	InitialthreadKäyttäjäjump	fi
Ino	Ino	fi
Install	Asenna	fi
Interrupt	Keskeytys	fi
InterruptActive	KeskeytysAktiivinen	fi
InterruptDeactive	Keskeytysdeactive	fi
InterruptManager	Keskeytysmanager	fi
InterruptNumber	KeskeytysNumero	fi
InvalidOpcode	Epäkelpoopcode	fi
InvalidTSS	Epäkelpotss	fi
IsKernel	Iskernel	fi
IsPresent	IsLiitetty	fi
IsUserSpace	IsKäyttäjäVäli	fi
KB	Kt	fi
KCS_INDEX	KcsHakemisto	fi
KCS_SELECTOR	Kcsselector	fi
KDS_INDEX	KdsHakemisto	fi
KDS_SELECTOR	Kdsselector	fi
KERNEL_HEAP_START	KernelheapKäynnistä	fi
KERNEL_VIRT_ADDR	Kernelvirtaddress	fi
KGS_INDEX	KgsHakemisto	fi
KGS_SELECTOR	Kgsselector	fi
K핵심	KKernelEntry	fi
LIDT	Lidt	fi
Last	Viimeinen	fi
Len	Len	fi
Limit	Rajoitus	fi
Link	Linkki	fi
LinkMap	Linkkimap	fi
LinkedList	Linkedlistaa	fi
Listen	Listen	fi
LoadElf	Kuormaelf	fi
MAC	Mac	fi
MAC0	Mac0	fi
MAC1	Mac1	fi
MAC2	Mac2	fi
MAC3	Mac3	fi
MAC4	Mac4	fi
MAC5	Mac5	fi
MACAddress0Port	Macaddress0Portti	fi
MACAddress2Port	Macaddress2Portti	fi
MACAddress4Port	Macaddress4Portti	fi
MACCache	Maccache	fi
MAX_QUEUE_SIZE	MaksimiqueueKoko	fi
MB	Mt	fi
MBR	Mbr	fi
MHex출력	MHexadecimalTulosta	fi
MHex출력XY	MHexadecimalTulostaxy	fi
MUint16출력	MUnsignedinteger16Tulosta	fi
MUint16출력XY	MUnsignedinteger16Tulostaxy	fi
MUint32출력	MUnsignedinteger32Tulosta	fi
MUint32출력XY	MUnsignedinteger32Tulostaxy	fi
MUint64출력	MUnsignedinteger64Tulosta	fi
MUint64출력XY	MUnsignedinteger64Tulostaxy	fi
Machine	Machine	fi
MachineCheck	Machinecheck	fi
MakeRangePrivateWritable	MakeAlueYksityinenwritable	fi
Malloc	Varaa_muistia	fi
MemCmp	Memcmp	fi
MemCpy	MemKopioi	fi
MemMove	MemSiirrä	fi
MemSet	Memaseta	fi
MemoryOper	Muistioper	fi
Mode	TILA	fi
ModelToScreen	Aseta_paikalliset_koordinaatit	fi
Mtime	Mtime	fi
MtimeNsec	Mtimensec	fi
MyHandleInterrupt	MyKahvaKeskeytys	fi
MyTest	MyKokeile	fi
M긴급로그Hex8	MEmergencyKäytälokiahexadecimal8	fi
M긴급로그Uint32	MEmergencyKäytälokiaunsignedinteger32	fi
M긴급로그문자열	MEmergencyKäytälokiaMerkkijono	fi
M직렬로그초기화	MSarjaKäytälokiainit	fi
M출력	MTulosta	fi
M출력BytesXY	MTulostatavuaxy	fi
M출력Hex	MTulostahexadecimal	fi
M출력Uint16	MTulostaunsignedinteger16	fi
M출력Uint32	MTulostaunsignedinteger32	fi
M출력XY	MTulostaxy	fi
M테스트	M테스트	fi
