original	before	after	review_status	concept	changed_tokens
Activate	Aktivieren	Aktivieren	existing-unreviewed		0
ActivateAll	AktivierenAlle	AktivierenAlle	existing-unreviewed		0
Active	Aktiv	Aktiv	existing-unreviewed		0
ActiveInterruptManager	AktivUnterbrechungVerwalter	AktivUnterbrechungVerwalter	existing-unreviewed		0
ActiveMemoryManager	AktivSpeicherVerwalter	AktivSpeicherVerwalter	existing-unreviewed		0
Add	Hinzufügen	Hinzufügen	existing-unreviewed		0
AddDriver	HinzufügenTreiber	HinzufügenTreiber	existing-unreviewed		0
AddRunnableThread	HinzufügenrunnableAusführungsfaden	HinzufügenrunnableAusführungsfaden	existing-unreviewed		0
AddTask	HinzufügenAufgabe	HinzufügenAufgabe	existing-unreviewed		0
AddThread	HinzufügenAusführungsfaden	HinzufügenAusführungsfaden	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	AllocateRechteck	AllocateRechteck	existing-unreviewed		0
AllocatePID	AllocateProzesskennung	AllocateProzesskennung	existing-unreviewed		0
AmountOfMemory	MengevonSpeicher	MengevonSpeicher	existing-unreviewed		0
ArrayToUint16	Feldtounsignedinteger16	Feldtounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Feldtounsignedinteger32	Feldtounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Feldtounsignedinteger48	Feldtounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Feldtounsignedinteger48be	Feldtounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Feldtounsignedinteger64	Feldtounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	RechteckperByte	RechteckperByte	existing-unreviewed		0
BLOCK_SIZE	RechteckGröße	RechteckGröße	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bindung	Bindung	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	BlockedStatus	BlockedStatus	existing-unreviewed		0
Blocks	Rechteck	Rechteck	existing-unreviewed		0
BoundRangeExceeded	BoundSpannweiteexceeded	BoundSpannweiteexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Bytepersector	Bytepersector	existing-unreviewed		0
BytesToString	BytetoZeichenkette	BytetoZeichenkette	existing-unreviewed		0
Checksum	Prüfsumme	Prüfsumme	existing-unreviewed		0
Clear	Leeren	Leeren	existing-unreviewed		0
Clone	Clone	Clone	existing-unreviewed		0
CloneAddressSpaceCOW	CloneaddressLeerzeichencow	CloneaddressLeerzeichencow	existing-unreviewed		0
Connect	Verbinden	Verbinden	existing-unreviewed		0
ContainsCoordinate	Containscoordinate	Containscoordinate	existing-unreviewed		0
CopyPageFrameBlock	KopierenSeiteRahmenRechteck	KopierenSeiteRahmenRechteck	existing-unreviewed		0
CpuState	CpuStatus	CpuStatus	existing-unreviewed		0
Create	Erstellen	Erstellen	existing-unreviewed		0
CreateFromData	ErstellenvonDaten	ErstellenvonDaten	existing-unreviewed		0
CreateFromFunction	ErstellenvonFunktion	ErstellenvonFunktion	existing-unreviewed		0
CreatePtrFromFunction	ErstellenZeigervonFunktion	ErstellenZeigervonFunktion	existing-unreviewed		0
Cs	Cs	Cs	existing-unreviewed		0
Ctime	Ctime	Ctime	existing-unreviewed		0
CtimeNsec	Ctimensec	Ctimensec	existing-unreviewed		0
CurrentPID	SystemzeitProzesskennung	SystemzeitProzesskennung	existing-unreviewed		0
CurrentParentPID	SystemzeitElternelementProzesskennung	SystemzeitElternelementProzesskennung	existing-unreviewed		0
Data	Data	Data	compatibility		0
Deactivate	Deaktivieren	Deaktivieren	existing-unreviewed		0
Deactive	Deactive	Deactive	existing-unreviewed		0
Decrement	Decrement	Decrement	existing-unreviewed		0
Delete	Löschen	Löschen	existing-unreviewed		0
DescriptorPrivilegeLevel	Descriptorprivilegelevel	Descriptorprivilegelevel	existing-unreviewed		0
DescriptorType	DescriptorTyp	DescriptorTyp	existing-unreviewed		0
Destroy	Zerstören	Zerstören	existing-unreviewed		0
Dev	Gerät	Gerät	existing-unreviewed		0
DeviceHasFunctions	GeräthasFunktionen	GeräthasFunktionen	existing-unreviewed		0
DeviceNotAvailable	GerätNichtVerfügbar	GerätNichtVerfügbar	existing-unreviewed		0
Device_id	GerätKennung	GerätKennung	existing-unreviewed		0
DisableInt	DeaktivierenGanzzahl	DeaktivierenGanzzahl	existing-unreviewed		0
Disconnect	Trennen	Trennen	existing-unreviewed		0
DivideByZero	DividierenbyNull	DividierenbyNull	existing-unreviewed		0
DoHandleInterrupt	DoGriffUnterbrechung	DoGriffUnterbrechung	existing-unreviewed		0
DoubleFault	GleitkommazahlFehler	GleitkommazahlFehler	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	TreiberVerwalter	TreiberVerwalter	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dynamisch	Dynamisch	existing-unreviewed		0
E2BIG	E2Groß	E2Groß	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
