english	localized	language
a	א	he
access	גישה	he
ack	ack	he
activate	הפעל	he
active	פעיל	he
add	הוספה	he
addend	addend	he
addr	addr	he
addralign	addralign	he
address	address	he
advanced	מתקדם	he
af	af	he
after	after	he
align	ישר	he
aligned	aligned	he
alignment	alignment	he
all	הכל	he
alloc	alloc	he
allocate	allocate	he
allocated	allocated	he
am	am	he
amd	amd	he
amount	כמות	he
and	and	he
append	append	he
args	args	he
argument	argument	he
arguments	ארגומנטים	he
arp	arp	he
arp콘솔	arp콘솔	he
array	מערך	he
assembly	assembly	he
at	at	he
ata	ata	he
atime	atime	he
attachment	attachment	he
attempts	attempts	he
attr	attr	he
attribute	תכונה	he
attributes	מאפיינים	he
aux	aux	he
avail	avail	he
available	פנוי	he
b	b	he
ba	ba	he
back	אחורה	he
backend	backend	he
backup	backup	he
bar	פס	he
base	base	he
be	be	he
bh	bh	he
big	big	he
bind	bind	he
bios	bios	he
bit	bit	he
bitmap	bitmap	he
bitmasp	bitmasp	he
bits	סיביות	he
blksize	blksize	he
block	בלוק	he
blocked	blocked	he
blocking	blocking	he
blocks	בלוקים	he
boot	boot	he
bootable	bootable	he
bootloader	bootloader	he
bound	bound	he
bpb	bpb	he
break	break	he
brk	brk	he
broadcast	broadcast	he
buf	buf	he
buffer	buffer	he
buffers	מאגרים	he
bufptr	bufptr	he
bus	bus	he
button	לחצן	he
buttons	כפתורים	he
by	by	he
byte	byte	he
bytes	בתים	he
c	c	he
cache	cache	he
call	call	he
candidate	candidate	he
cap	cap	he
capable	capable	he
card	קלפים	he
central	central	he
char	char	he
chdir	chdir	he
check	check	he
checked	checked	he
checksum	checksum	he
child	child	he
chunk	chunk	he
class	מחלקה	he
clear	נקה	he
cloexec	cloexec	he
clone	clone	he
close	סגור	he
cluster	cluster	he
cmp	cmp	he
code	code	he
col	col	he
color	צבע	he
colordepth	colordepth	he
command	פקודה	he
commandport	commandport	he
common	נפוצים	he
component	component	he
connect	חיבור	he
connected	connected	he
console	console	he
constant	קבוע	he
contains	contains	he
contents	תכנים	he
control	בקרה	he
controller	controller	he
coordinate	coordinate	he
copies	copies	he
copy	העתק	he
count	count	he
cow	cow	he
cpu	מעבד	he
cpustate	cpustate	he
cpy	cpy	he
cr	cr	he
creat	creat	he
create	create	he
crtc	crtc	he
cs	cs	he
ctime	ctime	he
cur	cur	he
current	נוכחי	he
cursor	סמן	he
cylinder	cylinder	he
d	d	he
data	data	he
databuffer	databuffer	he
datagram	datagram	he
dataport	dataport	he
date	תאריך	he
deactivate	בטל	he
deactive	deactive	he
debug	ניפויבאגים	he
decrement	decrement	he
default	ברירתמחדל	he
delete	מחיקה	he
delta	delta	he
depth	depth	he
desc	desc	he
descr	descr	he
description	תיאור	he
descriptor	descriptor	he
descriptors	descriptors	he
descsz	descsz	he
destination	יעד	he
destroy	השמד	he
dev	dev	he
device	התקן	he
diff	diff	he
digits	digits	he
dir	dir	he
directory	ספרייה	he
dirent	dirent	he
disable	נטרל	he
discard	שכח	he
disconnect	ניתוק	he
dispatch	dispatch	he
divide	divide	he
divisor	divisor	he
do	do	he
domain	מתחם	he
double	כפול	he
down	למטה	he
draw	draw	he
drive	drive	he
driver	driver	he
drivercount	drivercount	he
drivers	drivers	he
drv	drv	he
ds	ds	he
dst	dst	he
dstptr	dstptr	he
dup	dup	he
dword	dword	he
dyn	dyn	he
dynamic	דינמי	he
e	e	he
eacces	eacces	he
eaddrinuse	eaddrinuse	he
eafnosupport	eafnosupport	he
eagain	eagain	he
eax	eax	he
ebadf	ebadf	he
ebp	ebp	he
ebusy	ebusy	he
ebx	ebx	he
echild	echild	he
echo	echo	he
ecx	ecx	he
edi	edi	he
edx	edx	he
eexist	eexist	he
ef	ef	he
efault	efault	he
efbig	efbig	he
eflags	eflags	he
ehsize	ehsize	he
eintr	eintr	he
einval	einval	he
eio	eio	he
eip	eip	he
eisdir	eisdir	he
elf	elf	he
emfile	emfile	he
empty	ריק	he
emsgsize	emsgsize	he
enable	enable	he
enabled	מופעל	he
end	סיום	he
enetunreach	enetunreach	he
enfile	enfile	he
enodev	enodev	he
enoent	enoent	he
enoexec	enoexec	he
enomem	enomem	he
enospc	enospc	he
enosys	enosys	he
enotconn	enotconn	he
enotdir	enotdir	he
enotty	enotty	he
ensure	ensure	he
entries	entries	he
entry	entry	he
entrypoint	entrypoint	he
entsize	entsize	he
environment	environment	he
eopnotsupp	eopnotsupp	he
eperm	eperm	he
ephemeral	ephemeral	he
eprotonosupport	eprotonosupport	he
equal	equal	he
erange	erange	he
erofs	erofs	he
err	שגיאה	he
error	שגיאה	he
errorln	errorln	he
es	es	he
esi	esi	he
esp	esp	he
espipe	espipe	he
esrch	esrch	he
ether	ether	he
etherframe	etherframe	he
ethernet	אתרנט	he
event	event	he
events	אירועים	he
exceeded	exceeded	he
except	except	he
exception	exception	he
exec	הפעלה	he
execve	execve	he
exists	exists	he
exit	יציאה	he
exited	exited	he
ext	ext	he
extended	extended	he
f	f	he
family	family	he
fat	fat	he
fatal	fatal	he
fatbuf	fatbuf	he
fatbuffer	fatbuffer	he
fault	fault	he
fb	fb	he
fcntl	fcntl	he
fd	מזהה	he
fds	fds	he
field	field	he
file	קובץ	he
filename	שםהקובץ	he
files	קבצים	he
filesz	filesz	he
fill	fill	he
find	חיפוש	he
first	first	he
fl	fl	he
flag	דגל	he
flags	דגלים	he
floating	צף	he
flush	flush	he
fn	fn	he
focus	מיקוד	he
focussable	focussable	he
foo	foo	he
for	for	he
forced	forced	he
fork	fork	he
found	found	he
fp	fp	he
fpu	fpu	he
frame	frame	he
free	פנוי	he
frequency	frequency	he
from	from	he
front	קדמי	he
fs	fs	he
fstat	fstat	he
fsync	fsync	he
fuction	fuction	he
full	מלא	he
func	func	he
function	פונקציה	he
functions	פונקציות	he
fxrstor	fxrstor	he
fxsave	fxsave	he
g	g	he
gate	gate	he
gateway	gateway	he
gb	gb	he
gdt	gdt	he
get	get	he
getcwd	getcwd	he
getegid	getegid	he
geteuid	geteuid	he
getgid	getgid	he
getpid	getpid	he
getppid	getppid	he
getuid	getuid	he
gid	gid	he
global	גלובלי	he
got	got	he
gpf	gpf	he
gran	gran	he
graphics	גרפיקה	he
grub	grub	he
gs	gs	he
h	h	he
halt	halt	he
handle	ידית	he
handler	handler	he
handlers	handlers	he
hardware	חומרה	he
has	has	he
hd	hd	he
head	head	he
header	header	he
headertype	headertype	he
heap	heap	he
height	height	he
helper	helper	he
hex	הקסדצימלי	he
hex출력	hex출력	he
hi	hi	he
hidden	נסתר	he
high	גבוהה	he
hop	hop	he
i	i	he
icmp	icmp	he
icmp콘솔	icmp콘솔	he
id	מזהה	he
ident	ident	he
identify	identify	he
idt	idt	he
idx	idx	he
ifchr	ifchr	he
ifdir	ifdir	he
ifmt	ifmt	he
ifreg	ifreg	he
ifsock	ifsock	he
in	נכנס	he
increment	increment	he
index	מפתח	he
inet	inet	he
info	מידע	he
init	init	he
initial	initial	he
initialization	initialization	he
initialize	initialize	he
ino	ino	he
inode	inode	he
input	קלט	he
install	התקנה	he
int	int	he
interconnect	interconnect	he
interface	ממשק	he
internet	אינטרנט	he
internetprotocol	internetprotocol	he
interrupt	פסק	he
interrupts	interrupts	he
invalid	לאתקני	he
io	io	he
iomap	iomap	he
ip	ip	he
ipci	ipci	he
ipmessage	ipmessage	he
ipv	ipv	he
ip콘솔	ip콘솔	he
iret	iret	he
is	is	he
ist	ist	he
j	j	he
jmp	jmp	he
jump	jump	he
k	k	he
kb	kb	he
kcs	kcs	he
kds	kds	he
kernel	kernel	he
key	מפתח	he
keyboard	מקלדת	he
kgs	kgs	he
kind	סוג	he
k핵심	k핵심	he
l	l	he
label	תווית	he
last	אחרון	he
lba	lba	he
ldt	ldt	he
left	שמאל	he
len	len	he
length	אורך	he
lengths	lengths	he
level	level	he
lib	lib	he
lidt	lidt	he
lidtaddr	lidtaddr	he
limit	limit	he
line	שורה	he
link	קישור	he
