original	before	after	review_status	concept	changed_tokens
Activate	Ενεργοποίηση	Ενεργοποίηση	existing-unreviewed		0
ActivateAll	ΕνεργοποίησηΌλα	ΕνεργοποίησηΌλα	existing-unreviewed		0
Active	Ενεργό	Ενεργό	existing-unreviewed		0
ActiveInterruptManager	ΕνεργόΔιακοπήmanager	ΕνεργόΔιακοπήmanager	existing-unreviewed		0
ActiveMemoryManager	ΕνεργόΜνήμηmanager	ΕνεργόΜνήμηmanager	existing-unreviewed		0
Add	Προσθήκη	Προσθήκη	existing-unreviewed		0
AddDriver	Προσθήκηdriver	Προσθήκηdriver	existing-unreviewed		0
AddRunnableThread	Προσθήκηrunnablethread	Προσθήκηrunnablethread	existing-unreviewed		0
AddTask	ΠροσθήκηΔιεργασία	ΠροσθήκηΔιεργασία	existing-unreviewed		0
AddThread	Προσθήκηthread	Προσθήκηthread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	AllocateΜπλοκ	AllocateΜπλοκ	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	ΠοσόαπόΜνήμη	ΠοσόαπόΜνήμη	existing-unreviewed		0
ArrayToUint16	Διάταξηtounsignedinteger16	Διάταξηtounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Διάταξηtounsignedinteger32	Διάταξηtounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Διάταξηtounsignedinteger48	Διάταξηtounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Διάταξηtounsignedinteger48be	Διάταξηtounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Διάταξηtounsignedinteger64	Διάταξηtounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Μπλοκperbyte	Μπλοκperbyte	existing-unreviewed		0
BLOCK_SIZE	ΜπλοκΜέγεθος	ΜπλοκΜέγεθος	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	BlockedΚατάσταση	BlockedΚατάσταση	existing-unreviewed		0
Blocks	Μπλοκ	Μπλοκ	existing-unreviewed		0
BoundRangeExceeded	BoundΕύροςexceeded	BoundΕύροςexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Bytespersector	Bytespersector	existing-unreviewed		0
BytesToString	BytestoΣυμβολοσειρά	BytestoΣυμβολοσειρά	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Καθαρισμός	Καθαρισμός	existing-unreviewed		0
Clone	Clone	Clone	existing-unreviewed		0
CloneAddressSpaceCOW	CloneaddressΔιάστημαcow	CloneaddressΔιάστημαcow	existing-unreviewed		0
Connect	Σύνδεση	Σύνδεση	existing-unreviewed		0
ContainsCoordinate	Containscoordinate	Containscoordinate	existing-unreviewed		0
CopyPageFrameBlock	ΑντιγραφήΣελίδαΠλαίσιοΜπλοκ	ΑντιγραφήΣελίδαΠλαίσιοΜπλοκ	existing-unreviewed		0
CpuState	ΕπεξεργαστήςΚατάσταση	ΕπεξεργαστήςΚατάσταση	existing-unreviewed		0
Create	Create	Create	existing-unreviewed		0
CreateFromData	Createfromdata	Createfromdata	existing-unreviewed		0
CreateFromFunction	CreatefromΣυνάρτηση	CreatefromΣυνάρτηση	existing-unreviewed		0
