original	before	after	review_status	concept	changed_tokens
Activate	Virkja	Virkja	existing-unreviewed		0
ActivateAll	VirkjaAllt	VirkjaAllt	existing-unreviewed		0
Active	Virkt	Virkt	existing-unreviewed		0
ActiveInterruptManager	Virktinterruptmanager	Virktinterruptmanager	existing-unreviewed		0
ActiveMemoryManager	VirktMinnimanager	VirktMinnimanager	existing-unreviewed		0
Add	Bætavið	Bætavið	existing-unreviewed		0
AddDriver	Bætaviðdriver	Bætaviðdriver	existing-unreviewed		0
AddRunnableThread	Bætaviðrunnablethread	Bætaviðrunnablethread	existing-unreviewed		0
AddTask	BætaviðVerk	BætaviðVerk	existing-unreviewed		0
AddThread	Bætaviðthread	Bætaviðthread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	AllocateBlokk	AllocateBlokk	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	UpphæðafMinni	UpphæðafMinni	existing-unreviewed		0
ArrayToUint16	Fylkitounsignedinteger16	Fylkitounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Fylkitounsignedinteger32	Fylkitounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Fylkitounsignedinteger48	Fylkitounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Fylkitounsignedinteger48be	Fylkitounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Fylkitounsignedinteger64	Fylkitounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Blokkperbyte	Blokkperbyte	existing-unreviewed		0
BLOCK_SIZE	BlokkStærð	BlokkStærð	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	BlockedStaða	BlockedStaða	existing-unreviewed		0
Blocks	Blokk	Blokk	existing-unreviewed		0
BoundRangeExceeded	BoundSviðexceeded	BoundSviðexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Bætipersector	Bætipersector	existing-unreviewed		0
BytesToString	BætitoStrengur	BætitoStrengur	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Hreinsa	Hreinsa	existing-unreviewed		0
