english	localized	language
a	H	is
access	aðgangur	is
ack	ack	is
activate	Virkja	is
active	Virkt	is
add	Bætavið	is
addend	addend	is
addr	addr	is
addralign	addralign	is
address	address	is
advanced	Nánar	is
af	af	is
after	Eftir	is
align	Jafna	is
aligned	aligned	is
alignment	alignment	is
all	Allt	is
alloc	alloc	is
allocate	allocate	is
allocated	allocated	is
am	am	is
amd	amd	is
amount	Upphæð	is
and	and	is
append	append	is
args	args	is
argument	argument	is
arguments	Viðföng	is
arp	arp	is
arp콘솔	arp콘솔	is
array	Fylki	is
assembly	assembly	is
at	at	is
ata	ata	is
atime	atime	is
attachment	attachment	is
attempts	attempts	is
attr	attr	is
attribute	eigindi	is
attributes	attributes	is
aux	aux	is
avail	avail	is
available	available	is
b	b	is
ba	ba	is
back	Tilbaka	is
backend	backend	is
backup	backup	is
bar	Stika	is
base	base	is
be	be	is
bh	bh	is
big	big	is
bind	bind	is
bios	bios	is
bit	bit	is
bitmap	bitmap	is
bitmasp	bitmasp	is
bits	bitar	is
blksize	blksize	is
block	Blokk	is
blocked	blocked	is
blocking	blocking	is
blocks	blocks	is
boot	boot	is
bootable	bootable	is
bootloader	bootloader	is
bound	bound	is
bpb	bpb	is
break	break	is
brk	brk	is
broadcast	broadcast	is
buf	buf	is
buffer	buffer	is
buffers	Biðminni	is
bufptr	bufptr	is
bus	bus	is
button	Hnappur	is
buttons	Hnappar	is
by	by	is
byte	byte	is
bytes	Bæti	is
c	S	is
cache	cache	is
call	call	is
candidate	candidate	is
cap	cap	is
capable	capable	is
card	card	is
central	central	is
char	char	is
chdir	chdir	is
check	check	is
checked	checked	is
checksum	checksum	is
child	afkvæmi	is
chunk	chunk	is
class	Flokkur	is
clear	Hreinsa	is
cloexec	cloexec	is
clone	clone	is
close	Loka	is
cluster	cluster	is
cmp	cmp	is
code	code	is
col	col	is
color	Litur	is
colordepth	colordepth	is
command	Skipun	is
commandport	commandport	is
common	Algengt	is
component	component	is
connect	Tengjast	is
connected	connected	is
console	console	is
constant	Fastconstant	is
contains	contains	is
contents	Innihald	is
control	Stýring	is
controller	controller	is
coordinate	coordinate	is
copies	copies	is
copy	Afrita	is
count	count	is
cow	cow	is
cpu	cpu	is
cpustate	cpustate	is
cpy	cpy	is
cr	cr	is
creat	creat	is
create	create	is
crtc	crtc	is
cs	cs	is
ctime	ctime	is
cur	cur	is
current	Núverandi	is
cursor	Bendill	is
cylinder	cylinder	is
d	d	is
data	data	is
databuffer	databuffer	is
datagram	datagram	is
dataport	dataport	is
date	Dagsetning	is
deactivate	Afvirkja	is
deactive	deactive	is
debug	Aflúsa	is
decrement	decrement	is
default	Sjálfgefið	is
delete	Eyða	is
delta	delta	is
depth	depth	is
desc	desc	is
descr	descr	is
description	Lýsing	is
descriptor	descriptor	is
descriptors	descriptors	is
descsz	descsz	is
destination	Áfangastaður	is
destroy	Eyðileggja	is
dev	dev	is
device	Tæki	is
diff	diff	is
digits	digits	is
dir	dir	is
directory	mappa	is
dirent	dirent	is
disable	Afvirkja	is
discard	discard	is
disconnect	Aftengjast	is
dispatch	dispatch	is
divide	divide	is
divisor	divisor	is
do	do	is
domain	Lén	is
double	Tvöfald	is
down	Niður	is
draw	draw	is
drive	drive	is
driver	driver	is
drivercount	drivercount	is
drivers	drivers	is
drv	drv	is
ds	ds	is
dst	dst	is
dstptr	dstptr	is
dup	dup	is
dword	dword	is
dyn	dyn	is
dynamic	Breytilegt	is
e	A	is
eacces	eacces	is
eaddrinuse	eaddrinuse	is
eafnosupport	eafnosupport	is
eagain	eagain	is
eax	eax	is
ebadf	ebadf	is
ebp	ebp	is
ebusy	ebusy	is
ebx	ebx	is
echild	echild	is
echo	echo	is
ecx	ecx	is
edi	edi	is
edx	edx	is
eexist	eexist	is
ef	ef	is
efault	efault	is
efbig	efbig	is
eflags	eflags	is
ehsize	ehsize	is
eintr	eintr	is
einval	einval	is
eio	eio	is
eip	eip	is
eisdir	eisdir	is
elf	elf	is
emfile	emfile	is
empty	Tómt	is
emsgsize	emsgsize	is
enable	enable	is
enabled	Virkjað	is
end	end	is
enetunreach	enetunreach	is
enfile	enfile	is
enodev	enodev	is
enoent	enoent	is
enoexec	enoexec	is
enomem	enomem	is
enospc	enospc	is
enosys	enosys	is
enotconn	enotconn	is
enotdir	enotdir	is
enotty	enotty	is
ensure	ensure	is
entries	entries	is
entry	entry	is
entrypoint	entrypoint	is
entsize	entsize	is
environment	environment	is
eopnotsupp	eopnotsupp	is
eperm	eperm	is
ephemeral	ephemeral	is
eprotonosupport	eprotonosupport	is
equal	equal	is
erange	erange	is
erofs	erofs	is
err	Villa	is
error	Villa	is
errorln	errorln	is
es	es	is
esi	esi	is
esp	esp	is
espipe	espipe	is
esrch	esrch	is
ether	ether	is
etherframe	etherframe	is
ethernet	ethernet	is
event	event	is
events	events	is
exceeded	exceeded	is
except	except	is
exception	exception	is
exec	Keyra	is
execve	execve	is
exists	exists	is
exit	Hætta	is
exited	exited	is
ext	ext	is
extended	extended	is
f	Þ	is
family	family	is
fat	fat	is
fatal	fatal	is
fatbuf	fatbuf	is
fatbuffer	fatbuffer	is
fault	fault	is
fb	fb	is
fcntl	fcntl	is
fd	fd	is
fds	fds	is
field	field	is
file	Skrá	is
filename	Skráarheiti	is
files	files	is
filesz	filesz	is
fill	fill	is
find	Finna	is
first	first	is
fl	fl	is
flag	Fáni	is
flags	flags	is
floating	floating	is
flush	flush	is
fn	fn	is
focus	Virkni	is
focussable	focussable	is
foo	foo	is
for	for	is
forced	forced	is
fork	fork	is
found	found	is
fp	fp	is
fpu	fpu	is
frame	Rammi	is
free	laust	is
frequency	frequency	is
from	from	is
front	front	is
fs	fs	is
fstat	fstat	is
fsync	fsync	is
fuction	fuction	is
full	Mikið	is
func	func	is
function	Aðgerð	is
functions	Aðgerðir	is
fxrstor	fxrstor	is
fxsave	fxsave	is
g	g	is
gate	gate	is
gateway	gateway	is
gb	gb	is
gdt	gdt	is
get	get	is
getcwd	getcwd	is
getegid	getegid	is
geteuid	geteuid	is
getgid	getgid	is
getpid	getpid	is
getppid	getppid	is
getuid	getuid	is
gid	gid	is
global	Víðvært	is
got	got	is
gpf	gpf	is
gran	gran	is
graphics	Myndefni	is
grub	grub	is
gs	gs	is
h	R	is
halt	halt	is
handle	Haldfang	is
handler	handler	is
handlers	handlers	is
hardware	Vélbúnaður	is
has	has	is
hd	hd	is
head	head	is
header	header	is
headertype	headertype	is
heap	heap	is
height	Hæð	is
helper	helper	is
hex	hex	is
hex출력	hex출력	is
hi	hi	is
hidden	Falið	is
high	Hátt	is
hop	hop	is
i	i	is
icmp	icmp	is
icmp콘솔	icmp콘솔	is
id	Auðkenni	is
ident	ident	is
identify	identify	is
idt	idt	is
idx	idx	is
ifchr	ifchr	is
ifdir	ifdir	is
ifmt	ifmt	is
ifreg	ifreg	is
ifsock	ifsock	is
in	Inn	is
increment	increment	is
index	index	is
inet	inet	is
info	Upplýsingar	is
init	init	is
initial	initial	is
initialization	initialization	is
initialize	initialize	is
ino	ino	is
inode	inode	is
input	Inntak	is
install	Setjaupp	is
int	int	is
interconnect	interconnect	is
interface	SKIL	is
internet	Internetið	is
internetprotocol	internetprotocol	is
interrupt	interrupt	is
interrupts	interrupts	is
invalid	Ógilt	is
io	io	is
iomap	iomap	is
ip	ip	is
ipci	ipci	is
ipmessage	ipmessage	is
ipv	ipv	is
ip콘솔	ip콘솔	is
iret	iret	is
is	is	is
ist	ist	is
j	j	is
jmp	jmp	is
jump	jump	is
k	k	is
kb	kb	is
kcs	kcs	is
kds	kds	is
kernel	kernel	is
key	key	is
keyboard	Lyklaborð	is
kgs	kgs	is
kind	kind	is
k핵심	k핵심	is
l	l	is
label	Skýring	is
last	Síðasta	is
lba	lba	is
ldt	ldt	is
left	Vinstri	is
len	len	is
length	Lengd	is
lengths	lengths	is
level	level	is
lib	lib	is
lidt	lidt	is
lidtaddr	lidtaddr	is
limit	limit	is
line	Lína	is
link	Tengill	is
linked	linked	is
linker	linker	is
list	Listi	is
listen	listen	is
listening	listening	is
live	live	is
load	Álag	is
loader	loader	is
local	Staðbundið	is
log	log	is
logical	logical	is
loop	loop	is
low	Lágt	is
lseek	lseek	is
lstat	lstat	is
m	m	is
mac	mac	is
machine	machine	is
magicnumber	magicnumber	is
main	aðal	is
make	make	is
malloc	malloc	is
manager	manager	is
map	map	is
mask	Möskvi	is
master	master	is
matches	matches	is
max	Hámark	is
maximum	Hámark	is
mb	millibör	is
mbr	mbr	is
media	Miðill	is
mem	mem	is
memory	Minni	is
memorymananger	memorymananger	is
memorytest	memorytest	is
memsz	memsz	is
mesg	mesg	is
message	SKILABOÐ	is
mics	mics	is
mid	mid	is
minimum	minimum	is
mode	HAMUR	is
model	Gerð	is
mouse	Mús	is
mousemove	mousemove	is
move	Færa	is
msdospart	msdospart	is
msg	msg	is
mtime	mtime	is
multi	multi	is
multiboot	multiboot	is
multitasking	multitasking	is
my	my	is
myfunction	myfunction	is
m긴급로그	m긴급로그	is
m긴급로그문자열	m긴급로그문자열	is
m직렬로그초기화	m직렬로그초기화	is
m출력	m출력	is
m테스트	m테스트	is
n	n	is
name	Heiti	is
namesz	namesz	is
net	net	is
network	Netkerfi	is
new	Nýtt	is
next	Næsta	is
nibble	nibble	is
nlink	nlink	is
nmi	nmi	is
node	Hnútur	is
nodename	nodename	is
noexec	noexec	is
none	Ekkert	is
normal	Venjulegur	is
norw	norw	is
not	not	is
note	Glósa	is
nsec	nsec	is
num	num	is
number	number	is
o	o	is
of	af	is
offset	offset	is
ok	Ílagi	is
old	old	is
on	Nota	is
only	only	is
opcode	opcode	is
open	Opna	is
oper	oper	is
operation	operation	is
options	Valkostir	is
order	order	is
org	org	is
other	Annað	is
out	Út	is
output	output	is
overflow	overflow	is
p	p	is
packet	packet	is
packets	pakkar	is
paddr	paddr	is
page	síða	is
pages	pages	is
paging	paging	is
param	param	is
parameter	parameter	is
params	params	is
parent	foreldri	is
parse	parse	is
part	part	is
partition	partition	is
partitions	partitions	is
path	SLÓÐ	is
pause	Bíða	is
payload	payload	is
pci	pci	is
pde	pde	is
pdelen	pdelen	is
peer	peer	is
pending	pending	is
per	per	is
peripheral	peripheral	is
phentsize	phentsize	is
phnum	phnum	is
phoff	phoff	is
phy	phy	is
phyaddr	phyaddr	is
phymem	phymem	is
phys	phys	is
physical	physical	is
pic	pic	is
pid	pid	is
pit	pit	is
pixel	pixel	is
point	point	is
pointer	Bendill	is
pointers	pointers	is
poll	poll	is
port	port	is
portnumber	portnumber	is
pos	Staða	is
position	Staða	is
posix	posix	is
prefetch	prefetch	is
prefetchable	prefetchable	is
present	present	is
prev	prev	is
primary	primary	is
print	Prenta	is
printf	printf	is
println	println	is
printreg	printreg	is
priv	priv	is
private	Lokaðprivate	is
privilege	privilege	is
proc	proc	is
process	process	is
processes	processes	is
processing	processing	is
program	forrit	is
programmable	programmable	is
protocol	protocol	is
provided	provided	is
provider	provider	is
ps	ps	is
pt	pt	is
pte	pte	is
ptr	ptr	is
push	push	is
put	put	is
pv	pv	is
queue	queue	is
r	Ú	is
range	Svið	is
raw	raw	is
rdev	rdev	is
read	Lestur	is
ready	Tilbúið	is
receive	receive	is
received	Móttekið	is
receiver	receiver	is
receviced	receviced	is
record	record	is
rectangle	rectangle	is
recv	recv	is
ref	ref	is
refs	refs	is
reg	reg	is
region	region	is
register	register	is
registeroffset	registeroffset	is
registers	registers	is
regs	regs	is
regtype	regtype	is
rel	rel	is
rela	rela	is
release	release	is
released	released	is
reload	Endurhlaða	is
relocation	relocation	is
remaining	remaining	is
remote	Fjarlægt	is
remove	Fjarlægja	is
reply	reply	is
request	request	is
requested	requested	is
reserved	reserved	is
reset	Frumstilla	is
resolve	resolve	is
restore	Endurheimta	is
result	NIÐURSTAÐA	is
ret	ret	is
revision	revision	is
rgb	rgb	is
right	Hægri	is
root	Kerfisstjóriroot	is
round	round	is
route	route	is
rs	rs	is
rt	rt	is
run	Keyra	is
runnable	runnable	is
rx	rx	is
s	sek	is
saved	saved	is
sc	sc	is
scan	scan	is
scancode	scancode	is
sche	sche	is
schedule	schedule	is
scheduler	scheduler	is
screen	screen	is
secondary	secondary	is
sect	sect	is
section	section	is
sector	sector	is
sectors	sectors	is
seek	seek	is
seg	seg	is
segment	segment	is
segments	segments	is
select	Velja	is
selector	selector	is
self	sjálft	is
send	Senda	is
sequencer	sequencer	is
serial	Raðnúmer	is
set	Setja	is
setup	setup	is
sh	sh	is
shared	shared	is
shentsize	shentsize	is
shift	Shiftlykill	is
shndx	shndx	is
shnum	shnum	is
shoff	shoff	is
shstrndx	shstrndx	is
signature	signature	is
simd	simd	is
size	Stærð	is
sl	sl	is
slave	slave	is
sock	sock	is
socket	Sökkull	is
socketcall	socketcall	is
sockets	sockets	is
soft	soft	is
software	Hugbúnaður	is
source	Uppruni	is
space	Bilslá	is
spawn	spawn	is
src	src	is
srcptr	srcptr	is
ss	ss	is
st	st	is
stack	stack	is
stackbottom	stackbottom	is
stacktop	stacktop	is
start	Ræsa	is
started	started	is
starting	starting	is
stat	stat	is
state	Staða	is
status	Staða	is
stderr	stderr	is
stdin	stdin	is
stdout	stdout	is
stop	Stöðva	is
stopped	stopped	is
str	str	is
string	Strengur	is
strtab	strtab	is
subclass	subclass	is
subnet	subnet	is
support	Stuðningur	is
swap	swap	is
switch	switch	is
sym	sym	is
sync	sync	is
sys	sys	is
syscall	syscall	is
sysname	sysname	is
system	Kerfis	is
systemcall	systemcall	is
t	t	is
table	Tafla	is
tag	Merki	is
tail	tail	is
tamd	tamd	is
tarp	tarp	is
task	Verk	is
tasking	tasking	is
tasks	Verkefni	is
tcow	tcow	is
tcpu	tcpu	is
technology	Tækni	is
temp	temp	is
temporary	temporary	is
tenth	tenth	is
terminated	terminated	is
test	Prófun	is
text	Texti	is
thr	thr	is
thread	thread	is
threads	threads	is
tick	tick	is
ticmp	ticmp	is
time	Tími	is
timer	Niðurtalning	is
tip	tip	is
tls	tls	is
tmp	tmp	is
tmsdos	tmsdos	is
to	to	is
top	Efst	is
tos	tos	is
total	total	is
track	track	is
trap	trap	is
truncate	truncate	is
tss	tss	is
type	Tegund	is
t공용서술자테이블	t공용서술자테이블	is
t작업관리자	t작업관리자	is
t조각설명자	t조각설명자	is
t콘솔	t콘솔	is
t함수	t함수	is
udesc	udesc	is
udp	udp	is
udp콘솔	udp콘솔	is
uid	uid	is
uint	uint	is
uintptr	uintptr	is
uname	uname	is
unhandle	unhandle	is
unhandled	unhandled	is
unit	unit	is
unset	Afsetja	is
unused	ónotað	is
up	Upp	is
update	Uppfæra	is
usable	usable	is
use	use	is
used	notað	is
user	Notandi	is
userhandler	userhandler	is
usermode	usermode	is
userproc	userproc	is
util	util	is
util콘솔	util콘솔	is
uts	uts	is
utsname	utsname	is
v	v	is
vaddr	vaddr	is
val	val	is
value	Gildi	is
values	Gildi	is
vector	vector	is
vendor	Framleiðandi	is
ver	ver	is
version	version	is
vfs	vfs	is
vga	vga	is
video	Videó	is
virt	virt	is
virtlen	virtlen	is
virtmem	virtmem	is
virtual	Sýndar	is
volume	Hljóðstyrkur	is
w	V	is
wait	Bíða	is
waitpid	waitpid	is
wdata	wdata	is
when	when	is
whence	whence	is
widget	Viðmótshlutiwidget	is
width	Breidd	is
word	orð	is
writable	writable	is
write	Skrift	is
writer	writer	is
x	x	is
xy	xy	is
y	j	is
zero	zero	is
값	값	is
공용서술자테이블	공용서술자테이블	is
기준	기준	is
기준주소	기준주소	is
낮은	낮은	is
넷카드콘솔	넷카드콘솔	is
높은	높은	is
단말기	단말기	is
마우스콘솔	마우스콘솔	is
매개값	매개값	is
매우높은	매우높은	is
멈추기	멈추기	is
목적	목적	is
유형	유형	is
이더넷콘솔	이더넷콘솔	is
인터럽트무시하기	인터럽트무시하기	is
인터럽트예외처리기	인터럽트예외처리기	is
인터럽트요청처리	인터럽트요청처리	is
인터럽트처리기	인터럽트처리기	is
임시	임시	is
자료	자료	is
자신	자신	is
작업관리자	작업관리자	is
작업콘솔	작업콘솔	is
조각설명자	조각설명자	is
출력	출력	is
콘솔	콘솔	is
크기	크기	is
키보드콘솔	키보드콘솔	is
표시들	표시들	is
한도	한도	is
