original	before	after	review_status	concept	changed_tokens
Activate	Идэвхжүүлэх	Идэвхжүүлэх	existing-unreviewed		0
ActivateAll	ИдэвхжүүлэхБүх	ИдэвхжүүлэхБүх	existing-unreviewed		0
Active	Идэвхтэй	Идэвхтэй	existing-unreviewed		0
ActiveInterruptManager	ИдэвхтэйinterruptЗохицуулагч	ИдэвхтэйinterruptЗохицуулагч	existing-unreviewed		0
ActiveMemoryManager	ИдэвхтэйСанахойЗохицуулагч	ИдэвхтэйСанахойЗохицуулагч	existing-unreviewed		0
Add	Нэмэх	Нэмэх	existing-unreviewed		0
AddDriver	Нэмэхdriver	Нэмэхdriver	existing-unreviewed		0
AddRunnableThread	Нэмэхrunnablethread	Нэмэхrunnablethread	existing-unreviewed		0
AddTask	Нэмэхtask	Нэмэхtask	existing-unreviewed		0
AddThread	Нэмэхthread	Нэмэхthread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	Allocateblock	Allocateblock	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	AmountofСанахой	AmountofСанахой	existing-unreviewed		0
ArrayToUint16	Arraytounsignedinteger16	Arraytounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Arraytounsignedinteger32	Arraytounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Arraytounsignedinteger48	Arraytounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Arraytounsignedinteger48be	Arraytounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Arraytounsignedinteger64	Arraytounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Blockperbyte	Blockperbyte	existing-unreviewed		0
BLOCK_SIZE	BlockХэмжээ	BlockХэмжээ	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	Blockedstate	Blockedstate	existing-unreviewed		0
Blocks	Block	Block	existing-unreviewed		0
BoundRangeExceeded	Boundrangeexceeded	Boundrangeexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Байтpersector	Байтpersector	existing-unreviewed		0
BytesToString	БайтtoБИЧВЭР	БайтtoБИЧВЭР	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Цэвэрлэх	Цэвэрлэх	existing-unreviewed		0
