english	localized	language
a	а	mn_Cyrl
access	access	mn_Cyrl
ack	ack	mn_Cyrl
activate	Идэвхжүүлэх	mn_Cyrl
active	Идэвхтэй	mn_Cyrl
add	Нэмэх	mn_Cyrl
addend	addend	mn_Cyrl
addr	addr	mn_Cyrl
addralign	addralign	mn_Cyrl
address	address	mn_Cyrl
advanced	Өргөтгөсөн	mn_Cyrl
af	af	mn_Cyrl
after	after	mn_Cyrl
align	align	mn_Cyrl
aligned	aligned	mn_Cyrl
alignment	alignment	mn_Cyrl
all	Бүх	mn_Cyrl
alloc	alloc	mn_Cyrl
allocate	allocate	mn_Cyrl
allocated	allocated	mn_Cyrl
am	am	mn_Cyrl
amd	amd	mn_Cyrl
amount	amount	mn_Cyrl
and	and	mn_Cyrl
append	append	mn_Cyrl
args	args	mn_Cyrl
argument	argument	mn_Cyrl
arguments	arguments	mn_Cyrl
arp	arp	mn_Cyrl
arp콘솔	arp콘솔	mn_Cyrl
array	array	mn_Cyrl
assembly	assembly	mn_Cyrl
at	at	mn_Cyrl
ata	ata	mn_Cyrl
atime	atime	mn_Cyrl
attachment	attachment	mn_Cyrl
attempts	attempts	mn_Cyrl
attr	attr	mn_Cyrl
attribute	attribute	mn_Cyrl
attributes	attributes	mn_Cyrl
aux	aux	mn_Cyrl
avail	avail	mn_Cyrl
available	available	mn_Cyrl
b	b	mn_Cyrl
ba	ba	mn_Cyrl
back	Эгэн	mn_Cyrl
backend	backend	mn_Cyrl
backup	backup	mn_Cyrl
bar	Багц	mn_Cyrl
base	base	mn_Cyrl
be	be	mn_Cyrl
bh	bh	mn_Cyrl
big	big	mn_Cyrl
bind	bind	mn_Cyrl
bios	bios	mn_Cyrl
bit	bit	mn_Cyrl
bitmap	bitmap	mn_Cyrl
bitmasp	bitmasp	mn_Cyrl
bits	bits	mn_Cyrl
blksize	blksize	mn_Cyrl
block	block	mn_Cyrl
blocked	blocked	mn_Cyrl
blocking	blocking	mn_Cyrl
blocks	blocks	mn_Cyrl
boot	Эхлүүлэл	mn_Cyrl
bootable	bootable	mn_Cyrl
bootloader	bootloader	mn_Cyrl
bound	bound	mn_Cyrl
bpb	bpb	mn_Cyrl
break	break	mn_Cyrl
brk	brk	mn_Cyrl
broadcast	broadcast	mn_Cyrl
buf	buf	mn_Cyrl
buffer	buffer	mn_Cyrl
buffers	Буфер	mn_Cyrl
bufptr	bufptr	mn_Cyrl
bus	bus	mn_Cyrl
button	button	mn_Cyrl
buttons	buttons	mn_Cyrl
by	by	mn_Cyrl
byte	byte	mn_Cyrl
bytes	Байт	mn_Cyrl
c	c	mn_Cyrl
cache	cache	mn_Cyrl
call	call	mn_Cyrl
candidate	candidate	mn_Cyrl
cap	cap	mn_Cyrl
