original	localized	language
Activate	Идэвхжүүлэх	mn_Cyrl
ActivateAll	ИдэвхжүүлэхБүх	mn_Cyrl
Active	Идэвхтэй	mn_Cyrl
ActiveInterruptManager	ИдэвхтэйinterruptЗохицуулагч	mn_Cyrl
ActiveMemoryManager	ИдэвхтэйСанахойЗохицуулагч	mn_Cyrl
Add	Нэмэх	mn_Cyrl
AddDriver	Нэмэхdriver	mn_Cyrl
AddRunnableThread	Нэмэхrunnablethread	mn_Cyrl
AddTask	Нэмэхtask	mn_Cyrl
AddThread	Нэмэхthread	mn_Cyrl
Address	Address	mn_Cyrl
AlignedMalloc	Alignedmalloc	mn_Cyrl
AlignmentCheck	Alignmentcheck	mn_Cyrl
AllocateBlock	Allocateblock	mn_Cyrl
AllocatePID	Allocatepid	mn_Cyrl
AmountOfMemory	AmountofСанахой	mn_Cyrl
ArrayToUint16	Arraytounsignedinteger16	mn_Cyrl
ArrayToUint32	Arraytounsignedinteger32	mn_Cyrl
ArrayToUint48	Arraytounsignedinteger48	mn_Cyrl
ArrayToUint48_BE	Arraytounsignedinteger48be	mn_Cyrl
ArrayToUint64	Arraytounsignedinteger64	mn_Cyrl
Atime	Atime	mn_Cyrl
AtimeNsec	Atimensec	mn_Cyrl
BLOCKS_PER_BYTE	Blockperbyte	mn_Cyrl
BLOCK_SIZE	BlockХэмжээ	mn_Cyrl
Backend	Backend	mn_Cyrl
BaseAddr	Baseaddress	mn_Cyrl
Bind	Bind	mn_Cyrl
Blksize	Blksize	mn_Cyrl
Blocked	Blocked	mn_Cyrl
BlockedState	Blockedstate	mn_Cyrl
Blocks	Block	mn_Cyrl
BoundRangeExceeded	Boundrangeexceeded	mn_Cyrl
BroadcastMacAddress	Broadcastmacaddress	mn_Cyrl
BytesPerSector	Байтpersector	mn_Cyrl
BytesToString	БайтtoБИЧВЭР	mn_Cyrl
Checksum	Checksum	mn_Cyrl
Clear	Цэвэрлэх	mn_Cyrl
Clone	Clone	mn_Cyrl
CloneAddressSpaceCOW	Cloneaddressspacecow	mn_Cyrl
Connect	Холбох	mn_Cyrl
ContainsCoordinate	Containscoordinate	mn_Cyrl
CopyPageFrameBlock	ХуулахХУУДАСframeblock	mn_Cyrl
CpuState	Cpustate	mn_Cyrl
Create	Create	mn_Cyrl
CreateFromData	Createfromdata	mn_Cyrl
CreateFromFunction	Createfromfunction	mn_Cyrl
CreatePtrFromFunction	Createpointerfromfunction	mn_Cyrl
Cs	Cs	mn_Cyrl
Ctime	Ctime	mn_Cyrl
CtimeNsec	Ctimensec	mn_Cyrl
CurrentPID	Currentpid	mn_Cyrl
CurrentParentPID	Currentparentpid	mn_Cyrl
Data	Data	mn_Cyrl
Deactivate	Идэвхигүйжүүлэх	mn_Cyrl
Deactive	Deactive	mn_Cyrl
Decrement	Decrement	mn_Cyrl
Delete	Устгах	mn_Cyrl
DescriptorPrivilegeLevel	Descriptorprivilegelevel	mn_Cyrl
DescriptorType	DescriptorТөрөл	mn_Cyrl
Destroy	Destroy	mn_Cyrl
Dev	Төхөөрөмж	mn_Cyrl
DeviceHasFunctions	Төхөөрөмжhasfunctions	mn_Cyrl
DeviceNotAvailable	Төхөөрөмжnotavailable	mn_Cyrl
Device_id	ТөхөөрөмжДугаар	mn_Cyrl
DisableInt	Disableint	mn_Cyrl
Disconnect	Disconnect	mn_Cyrl
DivideByZero	Dividebyzero	mn_Cyrl
DoHandleInterrupt	Dohandleinterrupt	mn_Cyrl
DoubleFault	Doublefault	mn_Cyrl
Draw	Draw	mn_Cyrl
DriverManager	DriverЗохицуулагч	mn_Cyrl
Ds	Ds	mn_Cyrl
Dynamic	Dynamic	mn_Cyrl
E2BIG	E2big	mn_Cyrl
EACCES	Eacces	mn_Cyrl
EADDRINUSE	Eaddrinuse	mn_Cyrl
EAFNOSUPPORT	Eafnosupport	mn_Cyrl
EAGAIN	Eagain	mn_Cyrl
EBADF	Ebadf	mn_Cyrl
EBUSY	Ebusy	mn_Cyrl
ECHILD	Echild	mn_Cyrl
EEXIST	Eexist	mn_Cyrl
EFAULT	Efault	mn_Cyrl
EFBIG	Efbig	mn_Cyrl
EINTR	Eintr	mn_Cyrl
EINVAL	Einval	mn_Cyrl
EIO	Eio	mn_Cyrl
EISDIR	Eisdir	mn_Cyrl
EMFILE	Emfile	mn_Cyrl
EMSGSIZE	Emsgsize	mn_Cyrl
ENETUNREACH	Enetunreach	mn_Cyrl
ENFILE	Enfile	mn_Cyrl
ENODEV	Enodev	mn_Cyrl
ENOENT	Enoent	mn_Cyrl
ENOEXEC	Enoexec	mn_Cyrl
ENOMEM	Enomem	mn_Cyrl
ENOSPC	Enospc	mn_Cyrl
ENOSYS	Enosys	mn_Cyrl
ENOTCONN	Enotconn	mn_Cyrl
ENOTDIR	Enotdir	mn_Cyrl
ENOTTY	Enotty	mn_Cyrl
EOPNOTSUPP	Eopnotsupp	mn_Cyrl
EPERM	Eperm	mn_Cyrl
EPROTONOSUPPORT	Eprotonosupport	mn_Cyrl
ERANGE	Erange	mn_Cyrl
EROFS	Erofs	mn_Cyrl
ESPIPE	Espipe	mn_Cyrl
ESRCH	Esrch	mn_Cyrl
Eax	Eax	mn_Cyrl
Ebp	Ebp	mn_Cyrl
Ebx	Ebx	mn_Cyrl
Ecx	Ecx	mn_Cyrl
Edi	Edi	mn_Cyrl
Edx	Edx	mn_Cyrl
Eflags	Eflags	mn_Cyrl
Eip	Eip	mn_Cyrl
Elf	Elf	mn_Cyrl
Elf32Dyn	Elf32dyn	mn_Cyrl
Elf32Note	Elf32note	mn_Cyrl
Elf32Rel	Elf32rel	mn_Cyrl
Elf32Rela	Elf32rela	mn_Cyrl
Elf32Sym	Elf32sym	mn_Cyrl
ElfHeader	Elfheader	mn_Cyrl
ElfProgramHeader	ElfПрограмheader	mn_Cyrl
ElfSectionHeader	Elfsectionheader	mn_Cyrl
EnablePaging	Enablepaging	mn_Cyrl
Enabled	Enabled	mn_Cyrl
EntryNumber	Entrynumber	mn_Cyrl
EqualBytes	EqualБайт	mn_Cyrl
Es	Es	mn_Cyrl
Esi	Esi	mn_Cyrl
Esp	Esp	mn_Cyrl
FPUBuffer	Fpubuffer	mn_Cyrl
FPUOffset	Fpuoffset	mn_Cyrl
Family	Family	mn_Cyrl
FileName	ФайлНэр	mn_Cyrl
Fill	Fill	mn_Cyrl
FillRectangle	Fillrectangle	mn_Cyrl
First	First	mn_Cyrl
