english	localized	language
a	a	rw
access	access	rw
ack	ack	rw
activate	activate	rw
active	Gikora	rw
add	Kongera	rw
addend	addend	rw
addr	addr	rw
addralign	addralign	rw
address	address	rw
advanced	Urwegorwohejuru	rw
af	af	rw
after	after	rw
align	Itunganya	rw
aligned	aligned	rw
alignment	alignment	rw
all	Byose	rw
alloc	alloc	rw
allocate	allocate	rw
allocated	allocated	rw
am	am	rw
amd	amd	rw
amount	amount	rw
and	and	rw
append	append	rw
args	args	rw
argument	argument	rw
arguments	arguments	rw
arp	arp	rw
arp콘솔	arp콘솔	rw
array	Imbonerahamwe	rw
assembly	assembly	rw
at	at	rw
ata	ata	rw
atime	atime	rw
attachment	attachment	rw
attempts	attempts	rw
attr	attr	rw
attribute	attribute	rw
attributes	attributes	rw
aux	aux	rw
avail	avail	rw
available	available	rw
b	b	rw
ba	ba	rw
back	back	rw
backend	backend	rw
backup	backup	rw
bar	bar	rw
base	base	rw
be	be	rw
bh	bh	rw
big	big	rw
bind	bind	rw
bios	bios	rw
bit	bit	rw
bitmap	bitmap	rw
bitmasp	bitmasp	rw
bits	bits	rw
blksize	blksize	rw
block	block	rw
blocked	blocked	rw
blocking	blocking	rw
blocks	blocks	rw
boot	boot	rw
bootable	bootable	rw
bootloader	bootloader	rw
bound	bound	rw
bpb	bpb	rw
break	break	rw
brk	brk	rw
broadcast	broadcast	rw
buf	buf	rw
buffer	buffer	rw
buffers	buffers	rw
bufptr	bufptr	rw
bus	bus	rw
button	button	rw
buttons	buttons	rw
by	by	rw
byte	byte	rw
bytes	Bayite	rw
c	c	rw
cache	cache	rw
call	call	rw
candidate	candidate	rw
cap	cap	rw
capable	capable	rw
card	card	rw
central	central	rw
char	char	rw
chdir	chdir	rw
check	check	rw
checked	checked	rw
checksum	checksum	rw
child	child	rw
chunk	chunk	rw
class	class	rw
clear	Gusiba	rw
cloexec	cloexec	rw
clone	clone	rw
close	Gufunga	rw
cluster	cluster	rw
cmp	cmp	rw
code	code	rw
col	col	rw
color	color	rw
colordepth	colordepth	rw
command	Icyowifuza	rw
commandport	commandport	rw
common	common	rw
component	component	rw
connect	connect	rw
connected	connected	rw
console	console	rw
constant	constant	rw
contains	contains	rw
contents	Ibigize	rw
control	control	rw
controller	controller	rw
coordinate	coordinate	rw
copies	copies	rw
copy	Gukoporora	rw
count	count	rw
cow	cow	rw
cpu	cpu	rw
cpustate	cpustate	rw
cpy	cpy	rw
cr	cr	rw
creat	creat	rw
create	create	rw
crtc	crtc	rw
cs	cs	rw
ctime	ctime	rw
cur	cur	rw
current	current	rw
cursor	cursor	rw
cylinder	cylinder	rw
d	d	rw
data	data	rw
databuffer	databuffer	rw
datagram	datagram	rw
dataport	dataport	rw
date	Itariki	rw
deactivate	deactivate	rw
deactive	deactive	rw
debug	debug	rw
decrement	decrement	rw
default	Mburabuzi	rw
delete	Gusiba	rw
delta	delta	rw
depth	depth	rw
desc	desc	rw
descr	descr	rw
description	Umwirondoro	rw
descriptor	descriptor	rw
descriptors	descriptors	rw
descsz	descsz	rw
destination	destination	rw
destroy	destroy	rw
dev	dev	rw
device	Ububiko	rw
diff	diff	rw
digits	digits	rw
dir	dir	rw
directory	Ububiko	rw
dirent	dirent	rw
disable	disable	rw
discard	discard	rw
disconnect	disconnect	rw
dispatch	dispatch	rw
divide	divide	rw
divisor	divisor	rw
do	do	rw
domain	domain	rw
double	double	rw
down	down	rw
draw	draw	rw
drive	drive	rw
driver	driver	rw
drivercount	drivercount	rw
drivers	drivers	rw
drv	drv	rw
ds	ds	rw
dst	dst	rw
dstptr	dstptr	rw
dup	dup	rw
dword	dword	rw
dyn	dyn	rw
dynamic	dynamic	rw
e	e	rw
eacces	eacces	rw
eaddrinuse	eaddrinuse	rw
eafnosupport	eafnosupport	rw
eagain	eagain	rw
eax	eax	rw
ebadf	ebadf	rw
ebp	ebp	rw
ebusy	ebusy	rw
ebx	ebx	rw
