original	before	after	review_status	concept	changed_tokens
Activate	Задзейнічаць	Задзейнічаць	existing-unreviewed		0
ActivateAll	ЗадзейнічацьУсе	ЗадзейнічацьУсе	existing-unreviewed		0
Active	Актыўна	Актыўна	existing-unreviewed		0
ActiveInterruptManager	АктыўнаПерарываннеmanager	АктыўнаПерарываннеmanager	existing-unreviewed		0
ActiveMemoryManager	АктыўнаПамяцьmanager	АктыўнаПамяцьmanager	existing-unreviewed		0
Add	Дадаць	Дадаць	existing-unreviewed		0
AddDriver	Дадацьdriver	Дадацьdriver	existing-unreviewed		0
AddRunnableThread	Дадацьrunnablethread	Дадацьrunnablethread	existing-unreviewed		0
AddTask	ДадацьЗадача	ДадацьЗадача	existing-unreviewed		0
AddThread	Дадацьthread	Дадацьthread	existing-unreviewed		0
Address	Address	Address	existing-unreviewed		0
AlignedMalloc	Alignedmalloc	Alignedmalloc	existing-unreviewed		0
AlignmentCheck	Alignmentcheck	Alignmentcheck	existing-unreviewed		0
AllocateBlock	AllocateБлок	AllocateБлок	existing-unreviewed		0
AllocatePID	Allocatepid	Allocatepid	existing-unreviewed		0
AmountOfMemory	АгуламзПамяць	АгуламзПамяць	existing-unreviewed		0
ArrayToUint16	Масіўtounsignedinteger16	Масіўtounsignedinteger16	existing-unreviewed		0
ArrayToUint32	Масіўtounsignedinteger32	Масіўtounsignedinteger32	existing-unreviewed		0
ArrayToUint48	Масіўtounsignedinteger48	Масіўtounsignedinteger48	existing-unreviewed		0
ArrayToUint48_BE	Масіўtounsignedinteger48be	Масіўtounsignedinteger48be	existing-unreviewed		0
ArrayToUint64	Масіўtounsignedinteger64	Масіўtounsignedinteger64	existing-unreviewed		0
Atime	Atime	Atime	existing-unreviewed		0
AtimeNsec	Atimensec	Atimensec	existing-unreviewed		0
BLOCKS_PER_BYTE	Блокperbyte	Блокperbyte	existing-unreviewed		0
BLOCK_SIZE	БлокПамер	БлокПамер	existing-unreviewed		0
Backend	Backend	Backend	existing-unreviewed		0
BaseAddr	Baseaddress	Baseaddress	existing-unreviewed		0
Bind	Bind	Bind	existing-unreviewed		0
Blksize	Blksize	Blksize	existing-unreviewed		0
Blocked	Blocked	Blocked	existing-unreviewed		0
BlockedState	BlockedСтан	BlockedСтан	existing-unreviewed		0
Blocks	Блок	Блок	existing-unreviewed		0
BoundRangeExceeded	BoundДыяпазонexceeded	BoundДыяпазонexceeded	existing-unreviewed		0
BroadcastMacAddress	Broadcastmacaddress	Broadcastmacaddress	existing-unreviewed		0
BytesPerSector	Байтаўpersector	Байтаўpersector	existing-unreviewed		0
BytesToString	БайтаўtoРадок	БайтаўtoРадок	existing-unreviewed		0
Checksum	Checksum	Checksum	existing-unreviewed		0
Clear	Ачысціць	Ачысціць	existing-unreviewed		0
Clone	Clone	Clone	existing-unreviewed		0
CloneAddressSpaceCOW	CloneaddressПрагалcow	CloneaddressПрагалcow	existing-unreviewed		0
Connect	Злучыцца	Злучыцца	existing-unreviewed		0
ContainsCoordinate	Containscoordinate	Containscoordinate	existing-unreviewed		0
CopyPageFrameBlock	СкапіявацьСтаронкаФрэймБлок	СкапіявацьСтаронкаФрэймБлок	existing-unreviewed		0
CpuState	ЦПСтан	ЦПСтан	existing-unreviewed		0
Create	Create	Create	existing-unreviewed		0
CreateFromData	Createfromdata	Createfromdata	existing-unreviewed		0
CreateFromFunction	CreatefromФункцыя	CreatefromФункцыя	existing-unreviewed		0
CreatePtrFromFunction	CreateПаказальнікfromФункцыя	CreateПаказальнікfromФункцыя	existing-unreviewed		0
Cs	Cs	Cs	existing-unreviewed		0
Ctime	Ctime	Ctime	existing-unreviewed		0
CtimeNsec	Ctimensec	Ctimensec	existing-unreviewed		0
CurrentPID	Дзейныpid	Дзейныpid	existing-unreviewed		0
CurrentParentPID	Дзейныparentpid	Дзейныparentpid	existing-unreviewed		0
Data	Data	Data	compatibility		0
Deactivate	Абяздзейнічаць	Абяздзейнічаць	existing-unreviewed		0
Deactive	Deactive	Deactive	existing-unreviewed		0
Decrement	Decrement	Decrement	existing-unreviewed		0
Delete	Выдаліць	Выдаліць	existing-unreviewed		0
DescriptorPrivilegeLevel	Descriptorprivilegelevel	Descriptorprivilegelevel	existing-unreviewed		0
DescriptorType	DescriptorТып	DescriptorТып	existing-unreviewed		0
Destroy	Зьнішчыць	Зьнішчыць	existing-unreviewed		0
Dev	Прылада	Прылада	existing-unreviewed		0
DeviceHasFunctions	ПрыладаХасФункцыі	ПрыладаХасФункцыі	existing-unreviewed		0
DeviceNotAvailable	ПрыладаnotДаступна	ПрыладаnotДаступна	existing-unreviewed		0
Device_id	ПрыладаІДЭНТЫФІКАТАР	ПрыладаІДЭНТЫФІКАТАР	existing-unreviewed		0
DisableInt	ВыключыцьЦэлы	ВыключыцьЦэлы	existing-unreviewed		0
Disconnect	Адлучыцца	Адлучыцца	existing-unreviewed		0
DivideByZero	Dividebyzero	Dividebyzero	existing-unreviewed		0
DoHandleInterrupt	DohandleПерарыванне	DohandleПерарыванне	existing-unreviewed		0
DoubleFault	Падвойнаяfault	Падвойнаяfault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
