english	localized	language
a	体感温度	zh_Hans
access	访问	zh_Hans
ack	ack	zh_Hans
activate	激活	zh_Hans
active	活跃	zh_Hans
add	添加	zh_Hans
addend	addend	zh_Hans
addr	addr	zh_Hans
addralign	addralign	zh_Hans
address	address	zh_Hans
advanced	高级	zh_Hans
af	af	zh_Hans
after	之后	zh_Hans
align	对齐	zh_Hans
aligned	aligned	zh_Hans
alignment	alignment	zh_Hans
all	全部	zh_Hans
alloc	alloc	zh_Hans
allocate	allocate	zh_Hans
allocated	allocated	zh_Hans
am	am	zh_Hans
amd	amd	zh_Hans
amount	总量	zh_Hans
and	与	zh_Hans
append	append	zh_Hans
args	args	zh_Hans
argument	argument	zh_Hans
arguments	参数	zh_Hans
arp	arp	zh_Hans
arp콘솔	arp콘솔	zh_Hans
array	数组	zh_Hans
assembly	汇编	zh_Hans
at	at	zh_Hans
ata	ata	zh_Hans
atime	atime	zh_Hans
attachment	attachment	zh_Hans
attempts	attempts	zh_Hans
attr	attr	zh_Hans
attribute	属性	zh_Hans
attributes	属性	zh_Hans
aux	aux	zh_Hans
avail	avail	zh_Hans
available	可用	zh_Hans
b	b	zh_Hans
ba	ba	zh_Hans
back	后退	zh_Hans
backend	backend	zh_Hans
backup	backup	zh_Hans
bar	巴尔	zh_Hans
base	base	zh_Hans
be	be	zh_Hans
bh	bh	zh_Hans
big	big	zh_Hans
bind	绑定	zh_Hans
bios	bios	zh_Hans
bit	bit	zh_Hans
bitmap	bitmap	zh_Hans
bitmasp	bitmasp	zh_Hans
bits	位	zh_Hans
blksize	blksize	zh_Hans
block	块	zh_Hans
blocked	blocked	zh_Hans
blocking	blocking	zh_Hans
blocks	方块类	zh_Hans
boot	boot	zh_Hans
bootable	bootable	zh_Hans
bootloader	bootloader	zh_Hans
bound	bound	zh_Hans
bpb	bpb	zh_Hans
break	break	zh_Hans
brk	brk	zh_Hans
broadcast	broadcast	zh_Hans
buf	buf	zh_Hans
buffer	buffer	zh_Hans
buffers	缓冲	zh_Hans
bufptr	bufptr	zh_Hans
bus	bus	zh_Hans
button	按钮	zh_Hans
buttons	按钮	zh_Hans
by	by	zh_Hans
byte	字节	zh_Hans
bytes	字节	zh_Hans
c	c	zh_Hans
cache	cache	zh_Hans
call	调用	zh_Hans
candidate	candidate	zh_Hans
cap	cap	zh_Hans
capable	capable	zh_Hans
card	纸牌类	zh_Hans
central	中部	zh_Hans
char	char	zh_Hans
chdir	chdir	zh_Hans
check	check	zh_Hans
checked	checked	zh_Hans
checksum	checksum	zh_Hans
child	child	zh_Hans
chunk	chunk	zh_Hans
class	类	zh_Hans
clear	清除	zh_Hans
cloexec	cloexec	zh_Hans
clone	clone	zh_Hans
close	关闭	zh_Hans
cluster	cluster	zh_Hans
cmp	位取反	zh_Hans
code	code	zh_Hans
col	col	zh_Hans
color	颜色	zh_Hans
colordepth	colordepth	zh_Hans
command	命令	zh_Hans
commandport	commandport	zh_Hans
common	通用	zh_Hans
component	component	zh_Hans
connect	连接	zh_Hans
connected	connected	zh_Hans
console	控制台	zh_Hans
constant	常量	zh_Hans
contains	contains	zh_Hans
contents	目录	zh_Hans
control	Ctrl	zh_Hans
controller	控制器	zh_Hans
coordinate	coordinate	zh_Hans
copies	copies	zh_Hans
copy	复制	zh_Hans
count	计数	zh_Hans
cow	cow	zh_Hans
cpu	cpu	zh_Hans
cpustate	cpustate	zh_Hans
cpy	cpy	zh_Hans
cr	cr	zh_Hans
creat	creat	zh_Hans
create	创建	zh_Hans
crtc	crtc	zh_Hans
cs	cs	zh_Hans
ctime	ctime	zh_Hans
cur	cur	zh_Hans
current	当前	zh_Hans
cursor	光标	zh_Hans
cylinder	cylinder	zh_Hans
d	露点	zh_Hans
data	数据	zh_Hans
databuffer	databuffer	zh_Hans
datagram	datagram	zh_Hans
dataport	dataport	zh_Hans
date	日期	zh_Hans
deactivate	禁用	zh_Hans
deactive	deactive	zh_Hans
debug	调试	zh_Hans
decrement	decrement	zh_Hans
default	默认	zh_Hans
delete	删除	zh_Hans
delta	三角州	zh_Hans
depth	深度	zh_Hans
desc	desc	zh_Hans
descr	descr	zh_Hans
description	描述	zh_Hans
descriptor	descriptor	zh_Hans
descriptors	descriptors	zh_Hans
descsz	descsz	zh_Hans
destination	目的	zh_Hans
destroy	摧毁	zh_Hans
dev	dev	zh_Hans
device	设备	zh_Hans
diff	diff	zh_Hans
digits	digits	zh_Hans
dir	dir	zh_Hans
directory	目录	zh_Hans
dirent	dirent	zh_Hans
disable	禁用	zh_Hans
discard	忽略	zh_Hans
disconnect	断开	zh_Hans
dispatch	dispatch	zh_Hans
divide	除法	zh_Hans
divisor	divisor	zh_Hans
do	do	zh_Hans
domain	域	zh_Hans
double	双精度	zh_Hans
down	下	zh_Hans
draw	draw	zh_Hans
drive	drive	zh_Hans
driver	驱动程序	zh_Hans
drivercount	drivercount	zh_Hans
drivers	drivers	zh_Hans
drv	drv	zh_Hans
ds	ds	zh_Hans
dst	dst	zh_Hans
dstptr	dstptr	zh_Hans
dup	dup	zh_Hans
dword	dword	zh_Hans
dyn	dyn	zh_Hans
dynamic	动态	zh_Hans
e	五色话	zh_Hans
eacces	eacces	zh_Hans
eaddrinuse	eaddrinuse	zh_Hans
eafnosupport	eafnosupport	zh_Hans
eagain	eagain	zh_Hans
eax	eax	zh_Hans
ebadf	ebadf	zh_Hans
ebp	ebp	zh_Hans
ebusy	ebusy	zh_Hans
ebx	ebx	zh_Hans
echild	echild	zh_Hans
echo	echo	zh_Hans
ecx	ecx	zh_Hans
edi	edi	zh_Hans
edx	edx	zh_Hans
eexist	eexist	zh_Hans
ef	ef	zh_Hans
efault	efault	zh_Hans
efbig	efbig	zh_Hans
eflags	eflags	zh_Hans
ehsize	ehsize	zh_Hans
eintr	eintr	zh_Hans
einval	einval	zh_Hans
eio	eio	zh_Hans
eip	eip	zh_Hans
eisdir	eisdir	zh_Hans
elf	elf	zh_Hans
emfile	emfile	zh_Hans
empty	空	zh_Hans
emsgsize	emsgsize	zh_Hans
enable	启用	zh_Hans
enabled	启用	zh_Hans
end	结尾	zh_Hans
enetunreach	enetunreach	zh_Hans
enfile	enfile	zh_Hans
enodev	enodev	zh_Hans
enoent	enoent	zh_Hans
enoexec	enoexec	zh_Hans
enomem	enomem	zh_Hans
enospc	enospc	zh_Hans
enosys	enosys	zh_Hans
enotconn	enotconn	zh_Hans
enotdir	enotdir	zh_Hans
enotty	enotty	zh_Hans
ensure	ensure	zh_Hans
entries	entries	zh_Hans
entry	条目	zh_Hans
entrypoint	entrypoint	zh_Hans
entsize	entsize	zh_Hans
environment	environment	zh_Hans
eopnotsupp	eopnotsupp	zh_Hans
eperm	eperm	zh_Hans
ephemeral	ephemeral	zh_Hans
eprotonosupport	eprotonosupport	zh_Hans
equal	相同	zh_Hans
erange	erange	zh_Hans
erofs	erofs	zh_Hans
err	错误	zh_Hans
error	错误	zh_Hans
errorln	errorln	zh_Hans
es	es	zh_Hans
esi	esi	zh_Hans
esp	esp	zh_Hans
espipe	espipe	zh_Hans
esrch	esrch	zh_Hans
ether	ether	zh_Hans
etherframe	etherframe	zh_Hans
ethernet	以太网	zh_Hans
event	事件	zh_Hans
events	事件集	zh_Hans
exceeded	exceeded	zh_Hans
except	except	zh_Hans
exception	exception	zh_Hans
exec	执行	zh_Hans
execve	execve	zh_Hans
exists	exists	zh_Hans
exit	退出	zh_Hans
exited	已退出	zh_Hans
ext	ext	zh_Hans
extended	extended	zh_Hans
f	雾	zh_Hans
family	family	zh_Hans
fat	fat	zh_Hans
fatal	fatal	zh_Hans
fatbuf	fatbuf	zh_Hans
fatbuffer	fatbuffer	zh_Hans
fault	故障	zh_Hans
fb	fb	zh_Hans
fcntl	fcntl	zh_Hans
fd	fd	zh_Hans
fds	fds	zh_Hans
field	字段	zh_Hans
file	文件	zh_Hans
filename	文件名	zh_Hans
files	文件	zh_Hans
filesz	filesz	zh_Hans
fill	fill	zh_Hans
find	查找	zh_Hans
first	first	zh_Hans
fl	fl	zh_Hans
flag	旗帜	zh_Hans
flags	标志	zh_Hans
floating	浮动	zh_Hans
flush	flush	zh_Hans
fn	fn	zh_Hans
focus	焦点	zh_Hans
focussable	focussable	zh_Hans
foo	foo	zh_Hans
for	for	zh_Hans
forced	forced	zh_Hans
fork	fork	zh_Hans
found	found	zh_Hans
fp	fp	zh_Hans
fpu	fpu	zh_Hans
frame	帧	zh_Hans
free	空闲	zh_Hans
frequency	频率	zh_Hans
from	from	zh_Hans
front	前	zh_Hans
fs	fs	zh_Hans
fstat	fstat	zh_Hans
fsync	fsync	zh_Hans
fuction	fuction	zh_Hans
full	全部	zh_Hans
func	func	zh_Hans
function	函数	zh_Hans
functions	函数	zh_Hans
fxrstor	fxrstor	zh_Hans
fxsave	fxsave	zh_Hans
g	g	zh_Hans
gate	入口	zh_Hans
gateway	gateway	zh_Hans
gb	gb	zh_Hans
