english	localized	language
a	a	nl
access	toegang	nl
ack	ack	nl
activate	Activeren	nl
active	Actief	nl
add	Toevoegen	nl
addend	addend	nl
addr	addr	nl
addralign	addralign	nl
address	address	nl
advanced	Geavanceerd	nl
af	af	nl
after	Na	nl
align	Uitlijnen	nl
aligned	aligned	nl
alignment	alignment	nl
all	Alle	nl
alloc	alloc	nl
allocate	allocate	nl
allocated	allocated	nl
am	am	nl
amd	amd	nl
amount	Hoeveelheid	nl
and	en	nl
append	append	nl
args	args	nl
argument	argument	nl
arguments	Argumenten	nl
arp	arp	nl
arp콘솔	arp콘솔	nl
array	Reeks	nl
assembly	assembly	nl
at	at	nl
ata	ata	nl
atime	atime	nl
attachment	attachment	nl
attempts	attempts	nl
attr	attr	nl
attribute	attribuut	nl
attributes	Attributen	nl
aux	aux	nl
avail	avail	nl
available	Beschikbaar	nl
b	b	nl
ba	ba	nl
back	Terug	nl
backend	backend	nl
backup	backup	nl
bar	Balk	nl
base	base	nl
be	be	nl
bh	bh	nl
big	Groot	nl
bind	bind	nl
bios	bios	nl
bit	bit	nl
bitmap	bitmap	nl
bitmasp	bitmasp	nl
bits	bits	nl
blksize	blksize	nl
block	Blok	nl
blocked	blocked	nl
blocking	blocking	nl
blocks	Blokjes	nl
boot	boot	nl
bootable	bootable	nl
bootloader	bootloader	nl
bound	bound	nl
bpb	bpb	nl
break	break	nl
brk	brk	nl
broadcast	broadcast	nl
buf	buf	nl
buffer	buffer	nl
buffers	buffers	nl
bufptr	bufptr	nl
bus	bus	nl
button	Knop	nl
buttons	Knoppen	nl
by	by	nl
byte	byte	nl
bytes	bytes	nl
c	VB	nl
cache	cache	nl
call	call	nl
candidate	candidate	nl
cap	cap	nl
capable	capable	nl
card	Kaart	nl
central	central	nl
char	char	nl
chdir	chdir	nl
check	check	nl
checked	checked	nl
checksum	checksum	nl
child	kind	nl
chunk	chunk	nl
class	Klasse	nl
clear	Wissen	nl
cloexec	cloexec	nl
clone	clone	nl
close	Sluiten	nl
cluster	cluster	nl
cmp	cmp	nl
code	code	nl
col	col	nl
color	Kleur	nl
colordepth	colordepth	nl
command	Opdracht	nl
commandport	commandport	nl
common	veelvoorkomend	nl
component	component	nl
connect	Verbinden	nl
connected	connected	nl
console	console	nl
constant	Constante	nl
contains	contains	nl
contents	Inhoud	nl
control	Bediening	nl
controller	controller	nl
coordinate	coordinate	nl
copies	copies	nl
copy	Kopiëren	nl
count	Aantal	nl
cow	cow	nl
cpu	cpu	nl
cpustate	cpustate	nl
cpy	cpy	nl
cr	cr	nl
creat	creat	nl
create	create	nl
crtc	crtc	nl
cs	cs	nl
ctime	ctime	nl
cur	cur	nl
current	Huidig	nl
cursor	Aanwijzer	nl
cylinder	cylinder	nl
d	d	nl
data	data	nl
databuffer	databuffer	nl
datagram	datagram	nl
dataport	dataport	nl
date	Datum	nl
deactivate	Deactiveren	nl
deactive	deactive	nl
debug	Debuggen	nl
decrement	decrement	nl
default	Standaard	nl
delete	Verwijderen	nl
delta	delta	nl
depth	Diepte	nl
desc	desc	nl
descr	descr	nl
description	Beschrijving	nl
descriptor	descriptor	nl
descriptors	descriptors	nl
descsz	descsz	nl
destination	Bestemming	nl
destroy	Vernietigen	nl
dev	dev	nl
device	Apparaat	nl
diff	diff	nl
digits	digits	nl
dir	MAP	nl
directory	Map	nl
dirent	dirent	nl
disable	Uitschakelen	nl
discard	Verwerpen	nl
disconnect	Verbindingverbreken	nl
dispatch	dispatch	nl
divide	divide	nl
divisor	divisor	nl
do	do	nl
domain	Domein	nl
double	dubbel	nl
