english	localized	language
a	a	wo
access	access	wo
ack	ack	wo
activate	activate	wo
active	active	wo
add	add	wo
addend	addend	wo
addr	addr	wo
addralign	addralign	wo
address	address	wo
advanced	advanced	wo
af	af	wo
after	after	wo
align	align	wo
aligned	aligned	wo
alignment	alignment	wo
all	all	wo
alloc	alloc	wo
allocate	allocate	wo
allocated	allocated	wo
am	am	wo
amd	amd	wo
amount	amount	wo
and	and	wo
append	append	wo
args	args	wo
argument	argument	wo
arguments	arguments	wo
arp	arp	wo
arp콘솔	arp콘솔	wo
array	array	wo
assembly	assembly	wo
at	at	wo
ata	ata	wo
atime	atime	wo
attachment	attachment	wo
attempts	attempts	wo
attr	attr	wo
attribute	attribute	wo
attributes	attributes	wo
aux	aux	wo
avail	avail	wo
available	available	wo
b	b	wo
ba	ba	wo
back	back	wo
backend	backend	wo
backup	backup	wo
bar	bar	wo
base	base	wo
be	be	wo
bh	bh	wo
big	big	wo
bind	bind	wo
bios	bios	wo
bit	bit	wo
bitmap	bitmap	wo
bitmasp	bitmasp	wo
bits	bits	wo
blksize	blksize	wo
block	block	wo
blocked	blocked	wo
blocking	blocking	wo
blocks	blocks	wo
boot	boot	wo
bootable	bootable	wo
bootloader	bootloader	wo
bound	bound	wo
bpb	bpb	wo
break	break	wo
brk	brk	wo
broadcast	broadcast	wo
buf	buf	wo
buffer	buffer	wo
buffers	buffers	wo
bufptr	bufptr	wo
bus	bus	wo
button	button	wo
buttons	buttons	wo
by	by	wo
byte	byte	wo
bytes	bytes	wo
c	c	wo
cache	cache	wo
call	call	wo
candidate	candidate	wo
cap	cap	wo
capable	capable	wo
card	Kaart	wo
central	central	wo
char	char	wo
chdir	chdir	wo
check	check	wo
checked	checked	wo
checksum	checksum	wo
child	child	wo
chunk	chunk	wo
class	class	wo
clear	clear	wo
cloexec	cloexec	wo
clone	clone	wo
close	close	wo
cluster	cluster	wo
cmp	cmp	wo
code	code	wo
col	col	wo
color	color	wo
colordepth	colordepth	wo
command	command	wo
commandport	commandport	wo
common	common	wo
component	component	wo
connect	connect	wo
connected	connected	wo
console	console	wo
constant	constant	wo
contains	contains	wo
contents	contents	wo
control	control	wo
controller	controller	wo
coordinate	coordinate	wo
copies	copies	wo
copy	copy	wo
count	count	wo
