original	localized	language
Activate	Activate	wo
ActivateAll	Activateall	wo
Active	Active	wo
ActiveInterruptManager	Activeinterruptmanager	wo
ActiveMemoryManager	Activememorymanager	wo
Add	Add	wo
AddDriver	Adddriver	wo
AddRunnableThread	Addrunnablethread	wo
AddTask	Addtask	wo
AddThread	Addthread	wo
Address	Address	wo
AlignedMalloc	Alignedmalloc	wo
AlignmentCheck	Alignmentcheck	wo
AllocateBlock	Allocateblock	wo
AllocatePID	Allocatepid	wo
AmountOfMemory	Amountofmemory	wo
ArrayToUint16	Arraytounsignedinteger16	wo
ArrayToUint32	Arraytounsignedinteger32	wo
ArrayToUint48	Arraytounsignedinteger48	wo
ArrayToUint48_BE	Arraytounsignedinteger48be	wo
ArrayToUint64	Arraytounsignedinteger64	wo
Atime	Atime	wo
AtimeNsec	Atimensec	wo
BLOCKS_PER_BYTE	Blockperbyte	wo
BLOCK_SIZE	Blocksize	wo
Backend	Backend	wo
BaseAddr	Baseaddress	wo
Bind	Bind	wo
Blksize	Blksize	wo
Blocked	Blocked	wo
BlockedState	Blockedstate	wo
Blocks	Block	wo
BoundRangeExceeded	Boundrangeexceeded	wo
BroadcastMacAddress	Broadcastmacaddress	wo
BytesPerSector	Bytespersector	wo
BytesToString	Bytestostring	wo
Checksum	Checksum	wo
Clear	Clear	wo
Clone	Clone	wo
CloneAddressSpaceCOW	Cloneaddressspacecow	wo
Connect	Connect	wo
ContainsCoordinate	Containscoordinate	wo
CopyPageFrameBlock	Copypageframeblock	wo
CpuState	Cpustate	wo
Create	Create	wo
CreateFromData	Createfromdata	wo
CreateFromFunction	Createfromfunction	wo
CreatePtrFromFunction	Createpointerfromfunction	wo
Cs	Cs	wo
Ctime	Ctime	wo
CtimeNsec	Ctimensec	wo
CurrentPID	Currentpid	wo
CurrentParentPID	Currentparentpid	wo
Data	Data	wo
Deactivate	Deactivate	wo
Deactive	Deactive	wo
Decrement	Decrement	wo
Delete	Delete	wo
DescriptorPrivilegeLevel	Descriptorprivilegelevel	wo
DescriptorType	Descriptortype	wo
Destroy	Destroy	wo
Dev	Device	wo
DeviceHasFunctions	Devicehasfunctions	wo
DeviceNotAvailable	Devicenotavailable	wo
Device_id	Deviceid	wo
DisableInt	Disableint	wo
Disconnect	Disconnect	wo
DivideByZero	Dividebyzero	wo
DoHandleInterrupt	Dohandleinterrupt	wo
DoubleFault	Doublefault	wo
Draw	Draw	wo
DriverManager	Drivermanager	wo
Ds	Ds	wo
Dynamic	Dynamic	wo
E2BIG	E2big	wo
EACCES	Eacces	wo
EADDRINUSE	Eaddrinuse	wo
EAFNOSUPPORT	Eafnosupport	wo
EAGAIN	Eagain	wo
EBADF	Ebadf	wo
EBUSY	Ebusy	wo
ECHILD	Echild	wo
EEXIST	Eexist	wo
EFAULT	Efault	wo
EFBIG	Efbig	wo
EINTR	Eintr	wo
EINVAL	Einval	wo
EIO	Eio	wo
EISDIR	Eisdir	wo
EMFILE	Emfile	wo
EMSGSIZE	Emsgsize	wo
ENETUNREACH	Enetunreach	wo
ENFILE	Enfile	wo
ENODEV	Enodev	wo
ENOENT	Enoent	wo
ENOEXEC	Enoexec	wo
ENOMEM	Enomem	wo
ENOSPC	Enospc	wo
ENOSYS	Enosys	wo
ENOTCONN	Enotconn	wo
ENOTDIR	Enotdir	wo
ENOTTY	Enotty	wo
EOPNOTSUPP	Eopnotsupp	wo
EPERM	Eperm	wo
EPROTONOSUPPORT	Eprotonosupport	wo
ERANGE	Erange	wo
EROFS	Erofs	wo
ESPIPE	Espipe	wo
ESRCH	Esrch	wo
Eax	Eax	wo
Ebp	Ebp	wo
Ebx	Ebx	wo
Ecx	Ecx	wo
Edi	Edi	wo
Edx	Edx	wo
Eflags	Eflags	wo
Eip	Eip	wo
Elf	Elf	wo
Elf32Dyn	Elf32dyn	wo
Elf32Note	Elf32note	wo
Elf32Rel	Elf32rel	wo
Elf32Rela	Elf32rela	wo
Elf32Sym	Elf32sym	wo
ElfHeader	Elfheader	wo
ElfProgramHeader	Elfprogramheader	wo
ElfSectionHeader	Elfsectionheader	wo
EnablePaging	Enablepaging	wo
Enabled	Enabled	wo
EntryNumber	Entrynumber	wo
EqualBytes	Equalbytes	wo
Es	Es	wo
Esi	Esi	wo
Esp	Esp	wo
FPUBuffer	Fpubuffer	wo
FPUOffset	Fpuoffset	wo
Family	Family	wo
FileName	Filename	wo
Fill	Fill	wo
FillRectangle	Fillrectangle	wo
First	First	wo
FirstFree	Firstfree	wo
FirstFreeSize	Firstfreesize	wo
Flags	Flags	wo
FloatingPointException	Floatingpointexception	wo
Flush	Flush	wo
FlushTlsTable	Flushtlstable	wo
Focussable	Focussable	wo
Free	Free	wo
Fs	Fs	wo
GB	Gb	wo
GDT_ENTRIES	Gdtentry	wo
GOT	Got	wo
GPFException	Gpfexception	wo
GatewayIP	Gatewayip	wo
GdtAddressHigh	Gdtaddresshigh	wo
