original	localized	language
Activate	Faollashtirish	uz_Latn
ActivateAll	FaollashtirishHammasi	uz_Latn
Active	Faol	uz_Latn
ActiveInterruptManager	Faolinterruptmanager	uz_Latn
ActiveMemoryManager	FaolXotiramanager	uz_Latn
Add	Qoʻshish	uz_Latn
AddDriver	Qoʻshishdriver	uz_Latn
AddRunnableThread	Qoʻshishrunnablethread	uz_Latn
AddTask	Qoʻshishtask	uz_Latn
AddThread	Qoʻshishthread	uz_Latn
Address	Address	uz_Latn
AlignedMalloc	Alignedmalloc	uz_Latn
AlignmentCheck	Alignmentcheck	uz_Latn
AllocateBlock	AllocateBlok	uz_Latn
AllocatePID	Allocatepid	uz_Latn
AmountOfMemory	AmountofXotira	uz_Latn
ArrayToUint16	Arraytounsignedinteger16	uz_Latn
ArrayToUint32	Arraytounsignedinteger32	uz_Latn
ArrayToUint48	Arraytounsignedinteger48	uz_Latn
ArrayToUint48_BE	Arraytounsignedinteger48be	uz_Latn
ArrayToUint64	Arraytounsignedinteger64	uz_Latn
Atime	Atime	uz_Latn
AtimeNsec	Atimensec	uz_Latn
BLOCKS_PER_BYTE	Blokperbyte	uz_Latn
BLOCK_SIZE	BlokHajmi	uz_Latn
Backend	Backend	uz_Latn
BaseAddr	Baseaddress	uz_Latn
Bind	Bind	uz_Latn
Blksize	Blksize	uz_Latn
Blocked	Blocked	uz_Latn
BlockedState	Blockedstate	uz_Latn
Blocks	Blok	uz_Latn
BoundRangeExceeded	Boundrangeexceeded	uz_Latn
BroadcastMacAddress	Broadcastmacaddress	uz_Latn
BytesPerSector	Baytlarpersector	uz_Latn
BytesToString	Baytlartostring	uz_Latn
Checksum	Checksum	uz_Latn
Clear	Tozalash	uz_Latn
Clone	Clone	uz_Latn
CloneAddressSpaceCOW	CloneaddressBoʻshjoycow	uz_Latn
Connect	Ulanish	uz_Latn
ContainsCoordinate	Containscoordinate	uz_Latn
CopyPageFrameBlock	NusxaolishSAHIFARamkaBlok	uz_Latn
CpuState	Cpustate	uz_Latn
Create	Create	uz_Latn
CreateFromData	Createfromdata	uz_Latn
CreateFromFunction	Createfromfunction	uz_Latn
CreatePtrFromFunction	CreateKorsatgichfromfunction	uz_Latn
Cs	Cs	uz_Latn
Ctime	Ctime	uz_Latn
CtimeNsec	Ctimensec	uz_Latn
CurrentPID	Currentpid	uz_Latn
CurrentParentPID	Currentparentpid	uz_Latn
Data	Data	uz_Latn
Deactivate	Faolsizlantirish	uz_Latn
Deactive	Deactive	uz_Latn
Decrement	Decrement	uz_Latn
Delete	Olibtashlash	uz_Latn
DescriptorPrivilegeLevel	Descriptorprivilegelevel	uz_Latn
DescriptorType	DescriptorTuri	uz_Latn
Destroy	Destroy	uz_Latn
Dev	Uskuna	uz_Latn
DeviceHasFunctions	Uskunahasfunctions	uz_Latn
DeviceNotAvailable	UskunanotMavjud	uz_Latn
Device_id	Uskunaid	uz_Latn
DisableInt	Disableint	uz_Latn
Disconnect	Uzish	uz_Latn
DivideByZero	Dividebyzero	uz_Latn
DoHandleInterrupt	Dohandleinterrupt	uz_Latn
DoubleFault	Doublefault	uz_Latn
Draw	Draw	uz_Latn
DriverManager	Drivermanager	uz_Latn
Ds	Ds	uz_Latn
Dynamic	Dynamic	uz_Latn
E2BIG	E2big	uz_Latn
EACCES	Eacces	uz_Latn
EADDRINUSE	Eaddrinuse	uz_Latn
EAFNOSUPPORT	Eafnosupport	uz_Latn
EAGAIN	Eagain	uz_Latn
EBADF	Ebadf	uz_Latn
EBUSY	Ebusy	uz_Latn
ECHILD	Echild	uz_Latn
EEXIST	Eexist	uz_Latn
EFAULT	Efault	uz_Latn
EFBIG	Efbig	uz_Latn
EINTR	Eintr	uz_Latn
EINVAL	Einval	uz_Latn
EIO	Eio	uz_Latn
EISDIR	Eisdir	uz_Latn
EMFILE	Emfile	uz_Latn
EMSGSIZE	Emsgsize	uz_Latn
ENETUNREACH	Enetunreach	uz_Latn
ENFILE	Enfile	uz_Latn
ENODEV	Enodev	uz_Latn
ENOENT	Enoent	uz_Latn
ENOEXEC	Enoexec	uz_Latn
ENOMEM	Enomem	uz_Latn
ENOSPC	Enospc	uz_Latn
ENOSYS	Enosys	uz_Latn
ENOTCONN	Enotconn	uz_Latn
ENOTDIR	Enotdir	uz_Latn
ENOTTY	Enotty	uz_Latn
EOPNOTSUPP	Eopnotsupp	uz_Latn
EPERM	Eperm	uz_Latn
EPROTONOSUPPORT	Eprotonosupport	uz_Latn
ERANGE	Erange	uz_Latn
EROFS	Erofs	uz_Latn
ESPIPE	Espipe	uz_Latn
ESRCH	Esrch	uz_Latn
Eax	Eax	uz_Latn
Ebp	Ebp	uz_Latn
Ebx	Ebx	uz_Latn
Ecx	Ecx	uz_Latn
Edi	Edi	uz_Latn
