original	localized	language
Activate	Включить	ru
ActivateAll	ВключитьВсе	ru
Active	Активно	ru
ActiveInterruptManager	Активнопрерываниедиспетчер	ru
ActiveMemoryManager	Активнопамятьдиспетчер	ru
Add	Добавить	ru
AddDriver	Добавитьдрайвер	ru
AddRunnableThread	Добавитьrunnableпоток	ru
AddTask	Добавитьзадача	ru
AddThread	Добавитьпоток	ru
Address	Address	ru
AlignedMalloc	Alignedmalloc	ru
AlignmentCheck	Alignmentcheck	ru
AllocateBlock	AllocateБлок	ru
AllocatePID	Allocatepid	ru
AmountOfMemory	Количествоизпамять	ru
ArrayToUint16	Массивкunsignedinteger16	ru
ArrayToUint32	Массивкunsignedinteger32	ru
ArrayToUint48	Массивкunsignedinteger48	ru
ArrayToUint48_BE	Массивкunsignedinteger48be	ru
ArrayToUint64	Массивкunsignedinteger64	ru
Atime	Atime	ru
AtimeNsec	Atimensec	ru
BLOCKS_PER_BYTE	Блокperбайт	ru
BLOCK_SIZE	БлокРазмер	ru
Backend	Backend	ru
BaseAddr	Baseaddress	ru
Bind	Прослушивать	ru
Blksize	Blksize	ru
Blocked	Blocked	ru
BlockedState	BlockedСостояние	ru
Blocks	Блок	ru
BoundRangeExceeded	BoundДиапазонexceeded	ru
BroadcastMacAddress	Broadcastmacaddress	ru
BytesPerSector	Байтpersector	ru
BytesToString	БайткСтрока	ru
Checksum	Checksum	ru
Clear	Очистить	ru
Clone	Clone	ru
CloneAddressSpaceCOW	CloneaddressПробелcow	ru
Connect	Подключить	ru
ContainsCoordinate	Containscoordinate	ru
CopyPageFrameBlock	КопироватьстраницакадрБлок	ru
CpuState	ЦПСостояние	ru
Create	Создать	ru
CreateFromData	Создатьfromданные	ru
CreateFromFunction	СоздатьfromФункция	ru
CreatePtrFromFunction	СоздатьУказателиfromФункция	ru
Cs	Cs	ru
Ctime	Ctime	ru
CtimeNsec	Ctimensec	ru
CurrentPID	Текущаядатаpid	ru
CurrentParentPID	Текущаядатародительpid	ru
Data	Data	ru
Deactivate	Выключить	ru
Deactive	Deactive	ru
Decrement	Decrement	ru
Delete	Удалить	ru
DescriptorPrivilegeLevel	Descriptorprivilegelevel	ru
DescriptorType	Descriptorтип	ru
Destroy	Уничтожить	ru
Dev	Устройство	ru
DeviceHasFunctions	УстройствоhasФункции	ru
DeviceNotAvailable	УстройствоnotДоступно	ru
Device_id	УстройствоИДЕНТИФИКАТОР	ru
DisableInt	ОтключитьЦелое	ru
Disconnect	Отключиться	ru
DivideByZero	ДелениеbyНоль	ru
DoHandleInterrupt	DoРучкапрерывание	ru
DoubleFault	Двойнойточностиошибка	ru
Draw	Draw	ru
DriverManager	Драйвердиспетчер	ru
Ds	Ds	ru
Dynamic	Динамически	ru
E2BIG	E2big	ru
EACCES	Eacces	ru
EADDRINUSE	Eaddrinuse	ru
EAFNOSUPPORT	Eafnosupport	ru
EAGAIN	Eagain	ru
EBADF	Ebadf	ru
EBUSY	Ebusy	ru
ECHILD	Echild	ru
EEXIST	Eexist	ru
EFAULT	Efault	ru
EFBIG	Efbig	ru
EINTR	Eintr	ru
EINVAL	Einval	ru
EIO	Eio	ru
EISDIR	Eisdir	ru
EMFILE	Emfile	ru
EMSGSIZE	Emsgsize	ru
ENETUNREACH	Enetunreach	ru
ENFILE	Enfile	ru
ENODEV	Enodev	ru
ENOENT	Enoent	ru
ENOEXEC	Enoexec	ru
ENOMEM	Enomem	ru
ENOSPC	Enospc	ru
ENOSYS	Enosys	ru
ENOTCONN	Enotconn	ru
ENOTDIR	Enotdir	ru
ENOTTY	Enotty	ru
EOPNOTSUPP	Eopnotsupp	ru
EPERM	Eperm	ru
EPROTONOSUPPORT	Eprotonosupport	ru
ERANGE	Erange	ru
EROFS	Erofs	ru
ESPIPE	Espipe	ru
ESRCH	Esrch	ru
Eax	Eax	ru
Ebp	Ebp	ru
Ebx	Ebx	ru
Ecx	Ecx	ru
Edi	Edi	ru
Edx	Edx	ru
Eflags	Eflags	ru
Eip	Eip	ru
Elf	Elf	ru
Elf32Dyn	Elf32dyn	ru
Elf32Note	Elf32Заметка	ru
Elf32Rel	Elf32rel	ru
Elf32Rela	Elf32rela	ru
Elf32Sym	Elf32sym	ru
ElfHeader	Elfзаголовок	ru
ElfProgramHeader	Elfпрограммазаголовок	ru
ElfSectionHeader	Elfразделзаголовок	ru
EnablePaging	ВключитьуправлениеСтраницами	ru
Enabled	Включено	ru
EntryNumber	ЗаписьЧисло	ru
EqualBytes	РавныйБайт	ru
Es	Es	ru
Esi	Esi	ru
Esp	Esp	ru
FPUBuffer	Fpubuffer	ru
FPUOffset	Fpuoffset	ru
Family	Family	ru
FileName	ФайлИмя	ru
Fill	Fill	ru
FillRectangle	FillПрямоугольник	ru
First	First	ru
FirstFree	FirstСвободно	ru
FirstFreeSize	FirstСвободноРазмер	ru
Flags	Флаги	ru
FloatingPointException	Раздельноpointexception	ru
Flush	Flush	ru
FlushTlsTable	FlushtlsТаблица	ru
Focussable	Focussable	ru
Free	Свободно	ru
Fs	Fs	ru
GB	ГБ	ru
GDT_ENTRIES	Gdtзапись	ru
GOT	Got	ru
GPFException	Gpfexception	ru
GatewayIP	Gatewayip	ru
GdtAddressHigh	GdtaddressВысокий	ru
GdtAddressLow	GdtaddressНизкий	ru
GdtDescriptor	Gdtdescriptor	ru
GdtEntry	Gdtзапись_2	ru
GdtSize	GdtРазмер	ru
GetAt	Getat	ru
GetBackend	Getbackend	ru
GetBaseAddressRegister	Getbaseaddressрегистр	ru
GetBitmaspSize	GetbitmaspРазмер	ru
GetBytesFromPtr	GetБайтfromУказатели	ru
GetCR0	Getcr0	ru
GetCR2	Getcr2	ru
GetCR3	Getcr3	ru
GetCR4	Getcr4	ru
GetColorIndex	GetЦветСодержание	ru
GetDeviceDescriptor	GetУстройствоdescriptor	ru
GetDriver	Getдрайвер	ru
GetESP0	Getesp0	ru
GetEntry	Getзапись	ru
GetFileSize	GetфайлРазмер	ru
GetFocus	GetФокус	ru
GetFrameBufferSegment	Getкадрbuffersegment	ru
GetFuncPtrFromPtr	GetfuncУказателиfromУказатели	ru
GetFunctionName	GetФункцияИмя	ru
GetHandler	Gethandler	ru
GetIPAddress	Getipaddress	ru
GetMACAddress	Getmacaddress	ru
GetMACFromCache	Getmacfromcache	ru
GetNextReadyThread	GetДалееГотовопоток	ru
GetNodeAt	GetУзелat	ru
GetProvider	Providerget	ru
GetSS0	Getss0	ru
GetStr	Getstr	ru
GetUint32ArrayFromPtr	Getunsignedinteger32массивfromУказатели	ru
GetUintptrArrayFromPtr	GetunsignedintegerУказателимассивfromУказатели	ru
GetValue	GetЗначение	ru
GetValueInPageDir	GetЗначениеИсходящийстраницакаталог	ru
Gid	Gid	ru
Gs	Gs	ru
HandleException	Ручкаexception	ru
HandleFatalInterruptFrame	Ручкаfatalпрерываниекадр	ru
HandleInterrupt	Ручкапрерывание	ru
HandleInterrupt1	Ручкапрерывание1	ru
HandleUserDatagramProtocolMessage	РучкапользовательdatagramprotocolСообщение	ru
IDT_DESC_PRESENT	IdtdescriptorПрисутствует	ru
IDT_INTERRUPT_GATE	Idtпрерываниешлюз	ru
IDriver	IДрайвер	ru
IEtherFrameHandler	IЭфирнаяСетькадрhandler	ru
IInternetProtocolHandler	IИнтернетprotocolhandler	ru
IInterruptHandler	IПрерываниеhandler	ru
IKeyboardEventHandler	IКлавиатурасобытиеhandler	ru
IMouseEventHandler	IМышьсобытиеhandler	ru
IPCIControllerHandler	Ipciконтроллерhandler	ru
IPCache	Ipcache	ru
IP_BE	Ipсетьбайтorder	ru
IRawDataHandler	IRawданныеhandler	ru
ITimerEventHandler	IТаймерсобытиеhandler	ru
IUserDatagramProtocolHandler	IПользовательdatagramprotocolhandler	ru
IUserDatagramProtocolSocket	IПользовательdatagramprotocolсокет	ru
IWidget	IЭлемент_экрана	ru
Identify	Identify	ru
Increment	Increment	ru
IndexOf	Содержаниеиз	ru
Init	Init	ru
InitDriver	Initдрайвер	ru
InitialThreadUserJump	Initialпотокпользовательjump	ru
Ino	Ino	ru
Install	Установить	ru
Interrupt	Прерывание	ru
InterruptActive	ПрерываниеАктивно	ru
InterruptDeactive	Прерываниеdeactive	ru
InterruptManager	Прерываниедиспетчер	ru
InterruptNumber	ПрерываниеЧисло	ru
InvalidOpcode	Недопустимыйopcode	ru
InvalidTSS	Недопустимыйtss	ru
IsKernel	Isядро	ru
IsPresent	IsПрисутствует	ru
IsUserSpace	IsпользовательПробел	ru
KB	КБ	ru
KCS_INDEX	KcsСодержание	ru
KCS_SELECTOR	Kcsselector	ru
KDS_INDEX	KdsСодержание	ru
KDS_SELECTOR	Kdsselector	ru
KERNEL_HEAP_START	ЯдроheapПуск	ru
KERNEL_VIRT_ADDR	Ядроvirtaddress	ru
KGS_INDEX	KgsСодержание	ru
KGS_SELECTOR	Kgsselector	ru
K핵심	KKernelEntry	ru
LIDT	Lidt	ru
Last	Последнее	ru
Len	Len	ru
Limit	Ограничение	ru
Link	Ссылка	ru
LinkMap	Ссылкакарта	ru
LinkedList	Linkedсписок	ru
Listen	Listen	ru
LoadElf	Загрузитьelf	ru
MAC	Mac	ru
MAC0	Mac0	ru
MAC1	Mac1	ru
MAC2	Mac2	ru
MAC3	Mac3	ru
MAC4	Mac4	ru
MAC5	Mac5	ru
MACAddress0Port	Macaddress0порт	ru
MACAddress2Port	Macaddress2порт	ru
MACAddress4Port	Macaddress4порт	ru
MACCache	Maccache	ru
MAX_QUEUE_SIZE	МаксимумочередьРазмер	ru
MB	МБ	ru
MBR	Mbr	ru
MHex출력	MHexadecimalПечать	ru
MHex출력XY	MHexadecimalПечатьxy	ru
MUint16출력	MUnsignedinteger16Печать	ru
MUint16출력XY	MUnsignedinteger16Печатьxy	ru
MUint32출력	MUnsignedinteger32Печать	ru
MUint32출력XY	MUnsignedinteger32Печатьxy	ru
MUint64출력	MUnsignedinteger64Печать	ru
MUint64출력XY	MUnsignedinteger64Печатьxy	ru
Machine	Machine	ru
MachineCheck	Machinecheck	ru
MakeRangePrivateWritable	MakeДиапазонЧастнаяwritable	ru
Malloc	Выделить_память	ru
MemCmp	MemNOT	ru
MemCpy	Memкопировать	ru
MemMove	MemПереместить	ru
MemSet	Memуказать	ru
MemoryOper	Памятьoper	ru
Mode	Режим	ru
ModelToScreen	Задать_локальные_координаты	ru
Mtime	Mtime	ru
MtimeNsec	Mtimensec	ru
MyHandleInterrupt	MyРучкапрерывание	ru
MyTest	MyПроверить	ru
M긴급로그Hex8	MEmergencyЖурналhexadecimal8	ru
M긴급로그Uint32	MEmergencyЖурналunsignedinteger32	ru
M긴급로그문자열	MEmergencyЖурналСтрока	ru
M직렬로그초기화	MПоследовательныйЖурналinit	ru
M출력	MПечать	ru
M출력BytesXY	MПечатьБайтxy	ru
M출력Hex	MПечатьhexadecimal	ru
M출력Uint16	MПечатьunsignedinteger16	ru
M출력Uint32	MПечатьunsignedinteger32	ru
M출력XY	MПечатьxy	ru
M테스트	M테스트	ru
NMI	Морскаямиля	ru
New	Новый	ru
NewInterruptHandler	Новыйпрерываниеhandler	ru
Next	Далее	ru
Nlink	Nlink	ru
Node	TУзел_списка	ru
Nodename	Nodename	ru
OnEtherFrameReceived	ЭфирнаяСетькадрreceivewhen	ru
OnGetDriver	Приgetдрайвер	ru
OnInternetProtocolReceived	Интернетprotocolreceivewhen	ru
OnKeyDown	ПриКлючВниз	ru
OnKeyUp	ПриКлючВверх	ru
OnMouseDown	ПримышьВниз	ru
OnMouseMove	ПримышьПереместить	ru
OnMouseUp	ПримышьВверх	ru
OnRawDataReceived	Приrawданныеreceive	ru
OnTick	Приtick	ru
Overflow	Overflow	ru
P1LinkMap	PЗначение1ссылкакарта	ru
P2LinkMap	PЗначение2ссылкакарта	ru
P3LinkMap	PЗначение3ссылкакарта	ru
PAGE_COW	Страницаcow	ru
PAGE_FRAME	Страницакадр	ru
PAGE_PRESENT	СтраницаПрисутствует	ru
PAGE_USER	Страницапользователь	ru
PAGE_WRITABLE	Страницаwritable	ru
PAUSE_LOOP	Приостановитьloop	ru
PICMasterCommandPort	PrimarypicКомандаВводивыводпорт	ru
PICMasterDataPort	PrimarypicданныеВводивыводпорт	ru
PICSlaveCommandPort	SecondarypicКомандаВводивыводпорт	ru
PICSlaveDataPort	SecondarypicданныеВводивыводпорт	ru
PRESENT	Присутствует	ru
PRIV_KERNEL	Privядро	ru
PRIV_USER	Privпользователь	ru
PROC_USER_HEAP_SIZE	ProcпользовательheapРазмер	ru
PageDirEntry	Страницакаталогзапись	ru
PageDirectoryEntry	Страницакаталогзапись_2	ru
PageFault	Страницаошибка	ru
PageFaultException	Страницаошибкаexception	ru
PageRoundDown	СтраницаОкруглитьВниз	ru
PageRoundUp	СтраницаОкруглитьВверх	ru
PageTableEntry	СтраницаТаблицазапись	ru
Paging	УправлениеСтраницами	ru
ParentPid	Родительpid	ru
Parse	Parse	ru
Partition_id	РазделДискаИДЕНТИФИКАТОР	ru
PhyMemTest	PhymemПроверить	ru
PhysicalMemoryManager	Физическийпамятьдиспетчер	ru
Pid	Pid	ru
Port	Порт	ru
PortBase	Портbase	ru
PortInByte	ПортИсходящийбайт	ru
PortInDword	ПортИсходящийdword	ru
PortInWord	ПортИсходящийслово	ru
PortOutByte	ПортВходящийбайт	ru
PortOutDword	ПортВходящийdword	ru
PortOutWord	ПортВходящийслово	ru
PortReadByte	Портчитатьбайт	ru
PortReadDword	Портчитатьdword	ru
PortReadWord	Портчитатьслово	ru
PortWriteByte	Портписатьбайт	ru
PortWriteDword	Портписатьdword	ru
PortWriteWord	Портписатьслово	ru
Prev	Previous	ru
PrevTSS	Previoustss	ru
PrimaryPartition	PrimaryразделДиска	ru
Print	Печать	ru
PrintBytes	ПечатьБайт	ru
PrintStr	Печатьstr	ru
PrintTLS	Печатьtls	ru
PrintTest	ПечатьПроверить	ru
Process	Процесс	ru
ProcessHelper	Процессhelper	ru
ProcessPendingKeyboardEvents	Процессожидающийклавиатурасобытия	ru
ProcessPendingMouseEvents	Процессожидающиймышьсобытия	ru
PushAt	Вставить_по_индексу	ru
PushBack	Добавить_в_конец_списка	ru
PushFront	Добавить_в_начало_списка	ru
PutPixel	Putpixel	ru
PutPixelRGB	Putpixelrgb	ru
QUEUE_START_ADDR	ОчередьПускaddress	ru
Rdev	Rdev	ru
Read	Читать	ru
Read28	Читать28	ru
ReadFile	Прочитать_файл	ru
ReadPartitions	ЧитатьразделДиска	ru
Ready	Готово	ru
Receive	Receive	ru
Ref	Reference	ru
Release	Release	ru
ReloadCR3	Обновитьcr3	ru
Remove	Удалить_2	ru
RemoveAt	Удалитьat	ru
RemoveThread	Удалитьпоток	ru
RemoveThreadAt	Удалитьпотокat	ru
RequestMacAddress	Requestmacaddress	ru
Reset	Сброс	ru
Resolve	Разрешить	ru
ResolveCopyOnWriteFault	Разрешитькопироватьприписатьошибка	ru
SCHEDULER_FREQUENCY	ПланировщикПовторяемость	ru
SEG_BIG_MODE	Segbigрежим	ru
SEG_EXEC	SegВыполнение	ru
SEG_GRAN_4K_PAGE	Seggran4kстраница	ru
SEG_GRAN_BYTE	Seggranбайт	ru
SEG_KERNEL_CODE	Segядроcode	ru
SEG_KERNEL_DATA	Segядроданные	ru
SEG_KERNEL_GS	Segядроgs	ru
SEG_NOEXEC	Segnoexec	ru
SEG_NORMAL	Segнормальный	ru
SEG_NORW	Segnorw	ru
SEG_R	Segr	ru
SEG_SYSTEM	Segсистема	ru
SEG_TASK_STATE	SegзадачаСостояние	ru
SEG_USER_CODE	Segпользовательcode	ru
SEG_USER_DATA	Segпользовательданные	ru
SEG_USER_GS	Segпользовательgs	ru
SEG_W	Segw	ru
SIMDFloatingPointException	SimdРаздельноpointexception	ru
SIZE	Размер	ru
SYS_ACCESS	Sysдоступ	ru
SYS_BRK	Sysbrk	ru
SYS_CHDIR	Syschdir	ru
SYS_CLOSE	Sysзакрыть	ru
SYS_CREAT	Syscreat	ru
SYS_DUP	Sysdup	ru
SYS_DUP2	Sysdup2	ru
SYS_EXECVE	Sysexecve	ru
SYS_EXIT	SysВыход	ru
SYS_FCNTL	Sysfcntl	ru
SYS_FORK	Sysfork	ru
SYS_FSTAT	Sysfstat	ru
SYS_FSYNC	Sysfsync	ru
SYS_GETCWD	Sysgetcwd	ru
SYS_GETEGID	Sysgetegid	ru
SYS_GETEUID	Sysgeteuid	ru
SYS_GETGID	Sysgetgid	ru
SYS_GETPID	Sysgetpid	ru
SYS_GETPPID	Sysgetppid	ru
SYS_GETUID	Sysgetuid	ru
SYS_LSEEK	Syslseek	ru
SYS_LSTAT	Syslstat	ru
SYS_OPEN	Sysоткрыть	ru
SYS_READ	Sysчитать	ru
SYS_RT_EXIT	SysrtВыход	ru
SYS_SOCKETCALL	Syssocketcall	ru
SYS_STAT	Sysstat	ru
SYS_SYNC	Syssync	ru
SYS_UNAME	Sysuname	ru
SYS_WAITPID	Syswaitpid	ru
SYS_WRITE	Sysписать	ru
Schedule	Schedule	ru
Scheduler	Планировщик	ru
SchedulerData	Планировщикданные	ru
SegmentNotPresent	SegmentnotПрисутствует	ru
SelectDrivers	Выбратьдрайвер	ru
Send	Отправить	ru
SendEchoRequest	EchorequestОтправить	ru
SendFrame	КадрОтправить	ru
SerialInit	Последовательныйinit	ru
SerialWriteByte	Последовательныйписатьбайт	ru
SetBackend	Указатьbackend	ru
SetBit	Указатьbit	ru
SetBlockInPageDir	УказатьБлокИсходящийстраницакаталог	ru
SetBuffer	Указатьbuffer	ru
SetByteAtAddr	Указатьбайтataddress	ru
SetByteInPageDir	УказатьбайтИсходящийстраницакаталог	ru
SetCR3	Указатьcr3	ru
SetColor	УказатьЦвет	ru
SetDescriptor	Указатьdescriptor	ru
SetHandleInterruptFuction	УказатьРучкапрерываниеfuction	ru
SetHandler	Указатьhandler	ru
SetIPAddress	Указатьipaddress	ru
SetInterruptDescriptorTableEntry	ПрерываниеdescriptorТаблицазаписьуказать	ru
SetInterruptManager	Указатьпрерываниедиспетчер	ru
SetInterruptNumber	УказатьпрерываниеЧисло	ru
SetMode	Указатьрежим	ru
SetNodeAt	УказатьУзелat	ru
SetStack	Указатьstack	ru
SetTlsSegment	Указатьtlssegment	ru
SetUint32AtAddr	Указатьunsignedinteger32ataddress	ru
SetUint32InPageDir	Указатьunsignedinteger32Исходящийстраницакаталог	ru
SetUint8AtAddr	Указатьunsignedinteger8ataddress	ru
SharedMemoryRegion	Sharedпамятьregion	ru
Size	Размер_2	ru
Spawn	Spawn	ru
Ss	Ss	ru
Stack	Stack	ru
StackSegmentFault	Stacksegmentошибка	ru
Start_lba	Пускlba	ru
Started	Запущено	ru
StdinPutByte	Stdinputбайт	ru
StopCurrentThread	ОстановитьТекущаядатапоток	ru
Stopped	Остановлен	ru
SubnetMask	SubnetМаска	ru
SupportMode	Поддержкарежим	ru
Sys_brk	Sysbrk_2	ru
Sys_close	Sysзакрыть_2	ru
Sys_exit	SysВыход_2	ru
Sys_getpid	Sysgetpid_2	ru
Sys_mousemove	Sysmousemove	ru
Sys_open	Sysоткрыть_2	ru
Sys_printStr	SysПечатьstr	ru
Sys_printUint32	SysПечатьunsignedinteger32	ru
Sys_printf	Sysprintf	ru
Sys_read	Sysчитать_2	ru
Syscall	Syscall	ru
Sysname	Sysname	ru
TARPEtherFrameHandler	ArpэфирнаяСетькадрhandler	ru
TARPMessage	ArpСообщение	ru
TARPMessageBuffer	ArpСообщениеbuffer	ru
TARPProvider	Arpprovider	ru
TAdvancedTechnologyAttachment	TДополнительноТехнологияattachment	ru
TArray	TМассив	ru
TBaseAddressRegister	TBaseaddressрегистр	ru
TBiosParameterBlock32	TПараметры_файловой_системы32	ru
TBufferDescriptor	TBufferdescriptor	ru
TCOWFrameManager	Tcowкадрдиспетчер	ru
TCPUState	TcpuСостояние	ru
TDefaultKeyboardEventHandler	TПоумолчаниюклавиатурасобытиеhandler	ru
TDefaultMouseEventHandler	TПоумолчаниюмышьсобытиеhandler	ru
TDefaultPCIControllerHandler	TПоумолчаниюpciконтроллерhandler	ru
TDefaultTimerEventHandler	TПоумолчаниютаймерсобытиеhandler	ru
TDirectoryEntryFat32	TКаталогзаписьfat32	ru
TDriverManager	TДрайвердиспетчер	ru
TEtherFrameHandler	TЭфирнаяСетькадрhandler	ru
TEtherFrameHeader	TЗаголовок_кадра_сети_с_общей_средой	ru
TEtherFrameHeaderBuffer	TЭфирнаяСетькадрзаголовокbuffer	ru
TEtherFrameProvider	TПоставщик_кадров_сети_с_общей_средой	ru
TEtherFrameRawDataHandler	TЭфирнаяСетькадрrawданныеhandler	ru
TGateDescriptor	TШлюзdescriptor	ru
THREAD_STACK_SIZE	ПотокstackРазмер	ru
TICMPHandler	Icmphandler	ru
TIPEtherFrameHandler	IpэфирнаяСетькадрhandler	ru
TInitializationBlock	TInitializationБлок	ru
TInternetControlMessageProtocol	TПротокол_управляющих_сообщений_объединённой_сети	ru
TInternetControlMessageProtocolMessage	TИнтернетCtrlСообщениеprotocolСообщение	ru
TInternetControlMessageProtocolMessageBuffer	TИнтернетCtrlСообщениеprotocolСообщениеbuffer	ru
TInternetProtocolHandler	TИнтернетprotocolhandler	ru
TInternetProtocolProvider	TПоставщик_протокола_объединённой_сети	ru
TInternetProtocolV4Message	TИнтернетprotocolv4Сообщение	ru
TInternetProtocolV4MessageBuffer	TИнтернетprotocolv4Сообщениеbuffer	ru
TInterruptDescriptorTablePointer	TПрерываниеdescriptorТаблицаУказатели	ru
TInterruptHandler	TПрерываниеhandler	ru
TInterruptManager	TПрерываниедиспетчер	ru
TKeyboardDriver	TКлавиатурадрайвер	ru
TLS_START	TlsПуск	ru
TMSDOSPartitionTable	TmsdosразделДискаТаблица	ru
TMasterBootRecord	TГлавная_загрузочная_запись	ru
TMemoryChunk	TПамятьchunk	ru
TMemoryManager	TПамятьдиспетчер	ru
TMouseDriver	TМышьдрайвер	ru
TMyKeyboardEventHandler	TMyклавиатурасобытиеhandler	ru
TMyMouseEventHandler	TMyмышьсобытиеhandler	ru
TMyPCIControllerHandler	TMypciконтроллерhandler	ru
TPartitionTableEntry	TРазделДискаТаблицазапись	ru
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectконтроллер	ru
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectУстройствоdescriptor	ru
TPort	TПорт	ru
TPort16Bit	TПорт16bit	ru
TPort32Bit	TПорт32bit	ru
TPort8Bit	TПорт8bit	ru
TRawDataHandler	TRawданныеhandler	ru
TSSEntry	Tssзапись	ru
TSyscall	TSyscall	ru
TTask	TЗадача	ru
TThread	TПоток	ru
TThreadHelper	TПотокhelper	ru
TTimerDriver	TТаймердрайвер	ru
TUserDatagramProtocolHandler	TПользовательdatagramprotocolhandler	ru
TUserDatagramProtocolHeader	TЗаголовок_пользовательской_датаграммы	ru
TUserDatagramProtocolHeaderBuffer	TПользовательdatagramprotocolзаголовокbuffer	ru
TUserDatagramProtocolProvider	TПользовательdatagramprotocolprovider	ru
TUserDatagramProtocolSocket	TКонечная_точка_пользовательских_датаграмм	ru
TVideoGraphicsArray	TВидеоГрафикамассив	ru
TWidget	TЭлемент_экрана	ru
TWidgetMouseEventHandler	TЭлементмышьсобытиеhandler	ru
Tamd_am79c973	Tamdam79c973	ru
Test	Проверить	ru
TestBit	Проверитьbit	ru
TestPrint	ПроверитьПечать	ru
Thread	Поток	ru
ThreadList	Потоксписок	ru
ThreadState	ПотокСостояние	ru
Threads	Threads	ru
TlsSegments	Tlssegments	ru
TotalBlocks	ВсегоБлок	ru
Type	Тип	ru
TypeTest	ТипПроверить	ru
T공용서술자테이블	TShareddescriptorТаблица	ru
T공용서술자테이블_자료	TShareddescriptorТаблицаданные	ru
T작업관리자	TЗадачадиспетчер	ru
T조각설명자	TSegmentdescriptor	ru
T콘솔	TКонсоль	ru
T함수1	TФункция1	ru
UDESC_32SEG	Udesc32seg	ru
UDESC_CONTENTS	UdescСодержание	ru
UDESC_LIMIT_IN_PAGES	UdescОграничениеИсходящийpages	ru
UDESC_RX_ONLY	Udescrxтолько	ru
UDESC_SEG_NOT_PRESENT	UdescsegnotПрисутствует	ru
UDESC_USABLE	Udescusable	ru
USER_STACK	Пользовательstack	ru
USER_STACK_SIZE	ПользовательstackРазмер	ru
USER_STACK_TOP	ПользовательstackСверху	ru
Uid	Uid	ru
Uint16ToArray	Unsignedinteger16кмассив	ru
Uint16ToArray_BE	Unsignedinteger16кмассивbe	ru
Uint16_R	Unsignedinteger16r	ru
Uint32ToArray	Unsignedinteger32кмассив	ru
Uint32_R	Unsignedinteger32r	ru
Uint48ToArray	Unsignedinteger48кмассив	ru
Uint48ToArray_BE	Unsignedinteger48кмассивbe	ru
Uint48_R	Unsignedinteger48r	ru
Uint64ToArray	Unsignedinteger64кмассив	ru
Uint64_R	Unsignedinteger64r	ru
UnhandleInterrupt	Unhandleпрерывание	ru
UnsetBit	Инвертировать_бит_занятости	ru
UsedBlocks	ИспользованоБлок	ru
UserDesc	Пользовательdescriptor	ru
UserStack	Пользовательstack_2	ru
UserStackSize	ПользовательstackРазмер_2	ru
Vendor_id	ПроизводительИДЕНТИФИКАТОР	ru
Version	Версия	ru
VirtTest	VirtПроверить	ru
Write	Писать	ru
Write28	Писать28	ru
WriteRegisters	Писатьрегистр	ru
X	X	ru
Y	Y	ru
Zero	Ноль	ru
ZeroBlockInPageDir	НольБлокИсходящийстраницакаталог	ru
a	a	ru
aTime	aВремя	ru
access	доступ	ru
accessMode	доступрежим	ru
ack	ack	ru
activeKeyboardDriver	активноклавиатурадрайвер	ru
activeMouseDriver	активномышьдрайвер	ru
addr	address	ru
addrPtr	addressУказатели	ru
address	address_2	ru
addressError	addressОшибка	ru
afInet	afinet	ru
allocFD	allocatefd	ru
allocOpenFile	allocateоткрытьфайл	ru
allocProcess	allocateпроцесс	ru
allocateSocket	allocateсокет	ru
allocated	allocated	ru
amd_am79c973	amdam79c973	ru
args	аргументы	ru
argument	argument	ru
argumentPointers	argumentpointers	ru
